name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LTCG1	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG2	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG3	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG4	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG5	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG6	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG7	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG8	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG9	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG10	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG11	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG12	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG13	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG14	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG15	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG16	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG17	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG18	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG19	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG20	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG21	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG22	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG23	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG24	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG25	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG26	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG27	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG28	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG29	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG30	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG31	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LTCG32	ECOG	V	n/a	n/a	LTCG	1000	grid	n/a
LOFG1	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG2	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG3	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG4	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG5	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG6	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG7	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG8	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG9	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG10	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG11	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG12	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG13	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG14	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG15	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG16	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG17	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG18	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG19	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LOFG20	ECOG	V	n/a	n/a	LOFG	1000	grid	n/a
LSTG1	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG2	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG3	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG4	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG5	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG6	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG7	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG8	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG9	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG10	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG11	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LSTG12	ECOG	V	n/a	n/a	LSTG	1000	grid	n/a
LOTD1	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD2	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD3	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD4	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD5	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD6	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD7	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD8	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD9	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD10	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD11	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
LOTD12	SEEG	V	n/a	n/a	LOTD	1000	depth	n/a
