name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
RCEND1	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND2	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND3	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND4	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND5	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND6	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND7	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND8	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND9	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RCEND10	SEEG	V	n/a	n/a	RCEND	1000	depth	n/a
RINFD1	SEEG	V	n/a	n/a	RINFD	1000	depth	n/a
RINFD2	SEEG	V	n/a	n/a	RINFD	1000	depth	n/a
RINFD3	SEEG	V	n/a	n/a	RINFD	1000	depth	n/a
RINFD4	SEEG	V	n/a	n/a	RINFD	1000	depth	n/a
RINFD5	SEEG	V	n/a	n/a	RINFD	1000	depth	n/a
RINFD6	SEEG	V	n/a	n/a	RINFD	1000	depth	n/a
RINFD7	SEEG	V	n/a	n/a	RINFD	1000	depth	n/a
RINFD8	SEEG	V	n/a	n/a	RINFD	1000	depth	n/a
RSUPD1	SEEG	V	n/a	n/a	RSUPD	1000	depth	n/a
RSUPD2	SEEG	V	n/a	n/a	RSUPD	1000	depth	n/a
RSUPD3	SEEG	V	n/a	n/a	RSUPD	1000	depth	n/a
RSUPD4	SEEG	V	n/a	n/a	RSUPD	1000	depth	n/a
RSUPD5	SEEG	V	n/a	n/a	RSUPD	1000	depth	n/a
RSUPD6	SEEG	V	n/a	n/a	RSUPD	1000	depth	n/a
RSUPD7	SEEG	V	n/a	n/a	RSUPD	1000	depth	n/a
RSUPD8	SEEG	V	n/a	n/a	RSUPD	1000	depth	n/a
RANTD1	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD2	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD3	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD4	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD5	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD6	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD7	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD8	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD9	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RANTD10	SEEG	V	n/a	n/a	RANTD	1000	depth	n/a
RPOSTD1	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD2	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD3	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD4	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD5	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD6	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD7	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD8	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD9	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RPOSTD10	SEEG	V	n/a	n/a	RPOSTD	1000	depth	n/a
RFANTD1	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD2	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD3	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD4	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD5	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD6	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD7	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD8	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD9	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
RFANTD10	SEEG	V	n/a	n/a	RFANTD	1000	depth	n/a
