name	x	y	z	size	group	hemisphere	type
LTCG1	-45.1432	22.4594	-15.4052	-999	LTCG	L	grid
LTCG2	-52.1374	17.5047	-10.3394	-999	LTCG	L	grid
LTCG3	-55.4525	9.74307	-3.86807	-999	LTCG	L	grid
LTCG4	-57.0334	1.20448	1.55899	-999	LTCG	L	grid
LTCG5	-60.3377	-6.56905	7.93061	-999	LTCG	L	grid
LTCG6	-60.8996	-14.9119	13.6872	-999	LTCG	L	grid
LTCG7	-62.686	-22.3751	20.7492	-999	LTCG	L	grid
LTCG8	-64.5223	-32.3722	27.9106	-999	LTCG	L	grid
LTCG9	-49.0365	18.2258	-23.3526	-999	LTCG	L	grid
LTCG10	-54.0424	11.0965	-18.1712	-999	LTCG	L	grid
LTCG11	-57.3575	3.33488	-11.6998	-999	LTCG	L	grid
LTCG12	-59.1223	-4.23305	-6.45531	-999	LTCG	L	grid
LTCG13	-62.2535	-12.9724	0.0581778	-999	LTCG	L	grid
LTCG14	-63.8344	-21.4977	5.7502	-999	LTCG	L	grid
LTCG15	-64.9166	-29.8895	12.1802	-999	LTCG	L	grid
LTCG16	-65.5003	-38.1506	19.2921	-999	LTCG	L	grid
LTCG17	-48.7304	11.2372	-30.5097	-999	LTCG	L	grid
LTCG18	-54.2457	4.01812	-25.3316	-999	LTCG	L	grid
LTCG19	-58.2434	-2.89364	-19.5246	-999	LTCG	L	grid
LTCG20	-62.5559	-10.9107	-14.2975	-999	LTCG	L	grid
LTCG21	-64.1585	-19.3806	-7.77349	-999	LTCG	L	grid
LTCG22	-66.2489	-28.016	-2.49043	-999	LTCG	L	grid
LTCG23	-66.8217	-36.3364	3.57402	-999	LTCG	L	grid
LTCG24	-66.3861	-44.4178	10.6944	-999	LTCG	L	grid
LTCG25	-45.2047	3.88563	-36.3664	-999	LTCG	L	grid
LTCG26	-50.2105	-3.24364	-31.185	-999	LTCG	L	grid
LTCG27	-55.726	-10.4627	-26.0069	-999	LTCG	L	grid
LTCG28	-61.3117	-17.2688	-22.0873	-999	LTCG	L	grid
LTCG29	-65.6242	-25.2859	-16.8602	-999	LTCG	L	grid
LTCG30	-67.2268	-33.7556	-10.3362	-999	LTCG	L	grid
LTCG31	-67.7887	-42.1217	-5.04267	-999	LTCG	L	grid
LTCG32	-65.0392	-51.3393	1.57219	-999	LTCG	L	grid
LOFG1	-12.9852	61.419	-17.1537	-999	LOFG	L	grid
LOFG2	-23.4465	60.9033	-12.316	-999	LOFG	L	grid
LOFG3	-31.4629	61.3633	-6.86336	-999	LOFG	L	grid
LOFG4	-36.2611	58.615	3.0021	-999	LOFG	L	grid
LOFG5	-36.5125	54.1187	12.6877	-999	LOFG	L	grid
LOFG6	-14.5778	50.3739	-19.2103	-999	LOFG	L	grid
LOFG7	-24.7135	50.9256	-14.4112	-999	LOFG	L	grid
LOFG8	-33.6461	50.6793	-9.56313	-999	LOFG	L	grid
LOFG9	-40.2272	49.0309	-1.43512	-999	LOFG	L	grid
LOFG10	-41.8762	46.3509	8.83668	-999	LOFG	L	grid
LOFG11	-15.6936	39.5321	-19.4074	-999	LOFG	L	grid
LOFG12	-25.8074	40.0081	-15.8456	-999	LOFG	L	grid
LOFG13	-36.4418	40.4321	-11.6688	-999	LOFG	L	grid
LOFG14	-44.2041	39.5014	-4.91558	-999	LOFG	L	grid
LOFG15	-48.0643	37.385	4.34105	-999	LOFG	L	grid
LOFG16	-16.3807	29.2312	-20.2408	-999	LOFG	L	grid
LOFG17	-26.5759	30.158	-17.3188	-999	LOFG	L	grid
LOFG18	-37.7088	30.4545	-13.764	-999	LOFG	L	grid
LOFG19	-46.6415	30.2081	-8.91588	-999	LOFG	L	grid
LOFG20	-51.0221	28.0214	0.589912	-999	LOFG	L	grid
LSTG1	-38.5947	10.6855	-35.3087	-999	LSTG	L	grid
LSTG2	-42.1054	1.40189	-36.2226	-999	LSTG	L	grid
LSTG3	-44.7011	-10.0466	-33.9344	-999	LSTG	L	grid
LSTG4	-47.485	-17.7942	-28.697	-999	LSTG	L	grid
LSTG5	-49.597	-26.3539	-22.1764	-999	LSTG	L	grid
LSTG6	-50.9616	-35.9907	-18.7037	-999	LSTG	L	grid
LSTG7	-27.3492	6.95348	-37.4822	-999	LSTG	L	grid
LSTG8	-31.2073	-3.32182	-37.1201	-999	LSTG	L	grid
LSTG9	-34.306	-12.1748	-32.4626	-999	LSTG	L	grid
LSTG10	-36.4711	-17.6738	-25.4464	-999	LSTG	L	grid
LSTG11	-39.6024	-26.4132	-18.9329	-999	LSTG	L	grid
LSTG12	-39.9261	-35.9461	-16.6906	-999	LSTG	L	grid
LOTD1	-22.2867	7.63155	-25.0321	-999	LOTD	L	depth
LOTD2	-21.9919	0.347089	-21.011	-999	LOTD	L	depth
LOTD3	-22.532	-8.09466	-16.9548	-999	LOTD	L	depth
LOTD4	-23.2669	-15.5209	-12.3221	-999	LOTD	L	depth
LOTD5	-25.3356	-24.232	-8.27626	-999	LOTD	L	depth
LOTD6	-26.0707	-31.6582	-3.64347	-999	LOTD	L	depth
LOTD7	-27.6515	-40.2038	1.64313	-999	LOTD	L	depth
LOTD8	-28.8851	-47.7422	5.96372	-999	LOTD	L	depth
LOTD9	-29.4253	-56.1667	10.3651	-999	LOTD	L	depth
LOTD10	-29.9763	-64.5503	15.4442	-999	LOTD	L	depth
LOTD11	-32.229	-72.2666	19.7914	-999	LOTD	L	depth
LOTD12	-33.9829	-79.8523	24.8206	-999	LOTD	L	depth
