name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LTG1	-55.0615	20.8937	-16.9832336046813	-999	LTG	L	grid	-53.3853	17.6097	-15.5211	superiortemporal
LTG2	-59.3863	15.1654	-11.5153269210165	-999	LTG	L	grid	-56.6	10.173	-11.4005	superiortemporal
LTG3	-64.3236	2.69554	-11.0528036056444	-999	LTG	L	grid	-58.9057	1.38998	-7.10263	superiortemporal
LTG4	-66.9316	-6.14732	-5.98052607960544	-999	LTG	L	grid	-60.2092	-8.61385	-2.03746	superiortemporal
LTG5	-70.1196	-14.3165	-2.20921883649754	-999	LTG	L	grid	-62.4217	-17.2619	3.03916	superiortemporal
LTG6	-70.4895	-25.1482	2.67826785288542	-999	LTG	L	grid	-63.6887	-25.7956	8.86255	superiortemporal
LTG7	-69.646	-34.8581	12.746280987897	-999	LTG	L	grid	-61.5088	-35.3125	14.3634	superiortemporal
LTG8	-67.162	-45.769	18.0549885965462	-999	LTG	L	grid	-60.6075	-44.7908	20.0657	superiortemporal
LTG9	-54.5192	18.3287	-26.6660273750623	-999	LTG	L	grid	-54.801	13.8396	-24.5618	middletemporal
LTG10	-61.0536	8.39856	-23.0900612982662	-999	LTG	L	grid	-57.9589	5.08174	-20.1414	middletemporal
LTG11	-65.8161	-1.6553	-21.1539465048394	-999	LTG	L	grid	-60.2647	-3.7013	-15.8435	middletemporal
LTG12	-69.2758	-9.98913	-16.0492448891503	-999	LTG	L	grid	-61.5317	-12.2585	-10.4881	middletemporal
LTG13	-71.0324	-20.494	-13.0077657547455	-999	LTG	L	grid	-62.7418	-22.1367	-4.83284	middletemporal
LTG14	-70.9836	-30.4352	-5.33021300102797	-999	LTG	L	grid	-63.5828	-30.7065	0.46126	superiortemporal
LTG15	-70.5577	-38.8693	4.38269576814609	-999	LTG	L	grid	-62.6814	-40.1899	6.06126	superiortemporal
LTG16	-67.2166	-49.4595	9.5373469985729	-999	LTG	L	grid	-61.8731	-49.7964	11.1169	superiortemporal
LTG17	-55.7707	12.908	-35.936891768009	-999	LTG	L	grid	-52.8973	9.0367	-31.9615	middletemporal
LTG18	-59.6621	3.11257	-32.2901254769752	-999	LTG	L	grid	-56.0553	0.278877	-27.5411	middletemporal
LTG19	-64.0828	-6.05662	-28.7060381062524	-999	LTG	L	grid	-59.7325	-8.59192	-23.6494	middletemporal
LTG20	-67.0857	-16.6834	-24.1645622026712	-999	LTG	L	grid	-61.7951	-18.445	-17.8716	middletemporal
LTG21	-69.7774	-28.121	-22.5237190106415	-999	LTG	L	grid	-62.971	-28.3977	-14.7377	inferiortemporal
LTG22	-70.8824	-35.8089	-14.6976569313553	-999	LTG	L	grid	-63.1994	-36.7289	-8.32488	middletemporal
LTG23	-70.7907	-44.5239	-5.89062903912669	-999	LTG	L	grid	-63.188	-45.324	-3.15335	middletemporal
LTG24	-65.4626	-54.5532	2.57972395280011	-999	LTG	L	grid	-61.3411	-54.7245	2.56291	middletemporal
LTG25	-49.4468	4.33861	-47.2396472647516	-999	LTG	L	grid	-46.8775	2.16968	-38.2332	inferiortemporal
LTG26	-55.4542	-5.54455	-42.1575078684645	-999	LTG	L	grid	-52.4837	-6.02106	-35.4761	inferiortemporal
LTG27	-60.9562	-12.6356	-36.3731281807522	-999	LTG	L	grid	-56.4939	-14.7537	-30.9332	inferiortemporal
LTG28	-64.11	-21.2896	-30.8286919918152	-999	LTG	L	grid	-58.6131	-23.2857	-25.4552	inferiortemporal
LTG29	-65.5834	-30.6956	-27.0628201406889	-999	LTG	L	grid	-58.99	-32.7488	-20.0225	inferiortemporal
LTG30	-67.7935	-39.7765	-23.2397227235289	-999	LTG	L	grid	-60.0175	-41.5696	-15.9084	inferiortemporal
LTG31	-67.2	-49.097	-14.9402421870061	-999	LTG	L	grid	-60.6186	-50.403	-11.8558	middletemporal
LTG32	-62.8434	-60.499	-5.18706944139889	-999	LTG	L	grid	-59.5308	-59.653	-5.42681	middletemporal
LSTG1	-68.6339	-32.947	22.1806285444114	-999	LSTG	L	grid	-62.2966	-34.3308	23.9674	supramarginal
LSTG2	-67.6703	-24.4722	14.6943105413561	-999	LSTG	L	grid	-62.1594	-24.6216	19.4241	supramarginal
LSTG3	-69.0961	-12.5761	8.94252165865647	-999	LSTG	L	grid	-61.596	-14.9253	14.8137	postcentral
LSTG4	-66.9748	-3.75528	6.7000498594306	-999	LSTG	L	grid	-60.5687	-6.12197	10.3507	postcentral
LSTG5	-64.6977	7.92123	0.723980883464745	-999	LSTG	L	grid	-59.1721	3.98853	5.49855	precentral
LSTG6	-61.4015	15.4824	1.53825871768446	-999	LSTG	L	grid	-57.8117	12.6506	0.3218	parsopercularis
LSTG7	-67.7475	-31.8687	33.2527362527943	-999	LSTG	L	grid	-63.0115	-30.4523	34.2206	supramarginal
LSTG8	-69.3506	-18.0479	24.7488674848256	-999	LSTG	L	grid	-62.5604	-20.4443	28.8563	supramarginal
LSTG9	-68.2395	-10.5663	21.142316358126	-999	LSTG	L	grid	-62.3299	-10.6068	24.9596	postcentral
LSTG10	-67.3348	-1.10554	15.7980502588791	-999	LSTG	L	grid	-60.8764	-1.81632	20.4295	postcentral
LSTG11	-64.3111	10.1172	13.854137395216	-999	LSTG	L	grid	-60.9256	7.63611	14.5929	precentral
LSTG12	-62.9637	18.0959	7.91567737554452	-999	LSTG	L	grid	-59.529	17.7466	9.74076	parsopercularis
LITG1	-18.2433	-53.4316	-8.81854321389423	-999	LITG	L	grid	-22.6676	-53.5778	-11.7677	lingual
LITG2	-28.7006	-43.1005	-17.8526058458823	-999	LITG	L	grid	-29.6441	-48.2404	-17.0292	fusiform
LITG3	-39.3566	-36.6022	-27.4128041585952	-999	LITG	L	grid	-37.7504	-41.7334	-21.1265	fusiform
LITG4	-46.0243	-31.8199	-29.0509245716178	-999	LITG	L	grid	-45.2994	-35.9942	-24.4954	fusiform
LITG5	-57.93	-28.6862	-29.9629802384555	-999	LITG	L	grid	-53.8472	-29.8406	-25.9101	inferiortemporal
LITG6	-63.5981	-21.8325	-31.6079224349473	-999	LITG	L	grid	-59.705	-22.9968	-24.0913	inferiortemporal
LITG7	-24.9472	-58.7997	-13.0801053097168	-999	LITG	L	grid	-27.9997	-62.1065	-12.7735	fusiform
LITG8	-34.9738	-56.7602	-19.2636704064024	-999	LITG	L	grid	-34.9208	-55.7628	-17.6448	fusiform
LITG9	-40.8207	-48.781	-23.2275346696549	-999	LITG	L	grid	-42.7495	-50.4003	-22.7836	fusiform
LITG10	-51.7228	-41.3243	-29.8914844322245	-999	LITG	L	grid	-51.1108	-43.9956	-23.0184	inferiortemporal
LITG11	-62.8981	-34.2198	-28.7269823142796	-999	LITG	L	grid	-57.7277	-37.001	-20.4869	inferiortemporal
LITG12	-68.2734	-28.0599	-26.1190472626922	-999	LITG	L	grid	-62.3983	-28.7995	-16.6304	inferiortemporal
RLTG1	71.4268	-33.0068	-20.3840033247981	-999	RLTG	R	grid	63.7356	-30.7514	-15.5513	middletemporal
RLTG2	69.7773	-19.3049	-20.9544125115443	-999	RLTG	R	grid	65.079	-20.1073	-17.6051	middletemporal
