name	x	y	z	size	group	hemisphere	type
RM1	2.25573	-9.32403	55.8991	-999	RM	R	depth
RM2	4.90009	-9.05806	55.993	-999	RM	R	depth
RM3	7.98579	-7.72881	55.9577	-999	RM	R	depth
RM4	9.5724	-7.56921	56.0143	-999	RM	R	depth
RM5	13.6643	-5.95191	57.0715	-999	RM	R	depth
RM6	18.4241	-5.47309	57.2414	-999	RM	R	depth
RM7	22.0387	-4.09055	57.2253	-999	RM	R	depth
RM8	28.7312	-1.70217	58.3028	-999	RM	R	depth
RM9	30.8467	-1.48949	58.3775	-999	RM	R	depth
RM10	33.4034	-0.213272	58.324	-999	RM	R	depth
RF1	2.58564	3.68416	58.3991	-999	RF	R	depth
RF2	5.67131	5.01363	58.3649	-999	RF	R	depth
RF3	9.28587	6.39618	58.3487	-999	RF	R	depth
RF4	13.9659	8.20891	57.2434	-999	RF	R	depth
RF5	18.1094	9.64472	57.2466	-999	RF	R	depth
RF6	21.7239	11.0273	57.2304	-999	RF	R	depth
RF7	23.7518	12.2502	57.1578	-999	RF	R	depth
RF8	26.3602	13.345	56.0502	-999	RF	R	depth
RF9	30.4598	15.2859	55.9797	-999	RF	R	depth
RF10	33.1042	15.5519	56.0737	-999	RF	R	depth
RZ1	2.00376	-22.4461	67.4851	-999	RZ	R	depth
RZ2	3.06152	-22.3397	67.5225	-999	RZ	R	depth
RZ3	11.4952	-20.336	65.4955	-999	RZ	R	depth
RZ4	14.5808	-19.0068	65.4602	-999	RZ	R	depth
RZ5	18.283	-18.6343	65.5927	-999	RZ	R	depth
RZ6	20.45	-18.6031	64.6134	-999	RZ	R	depth
RZ7	23.0943	-18.3369	64.7085	-999	RZ	R	depth
RZ8	30.9915	-16.7103	63.7889	-999	RZ	R	depth
RZ9	33.1069	-16.4975	63.8648	-999	RZ	R	depth
RZ10	38.8884	-15.0835	62.8705	-999	RZ	R	depth
RZ11	41.5329	-14.8175	62.9645	-999	RZ	R	depth
RZ12	44.7575	-14.6798	62.0237	-999	RZ	R	depth
RK1	5.7712	-28.9427	52.3628	-999	RK	R	depth
RK2	6.82894	-28.8364	52.4004	-999	RK	R	depth
RK3	10.0305	-29.6697	54.8424	-999	RK	R	depth
RK4	14.7388	-29.0094	56.0656	-999	RK	R	depth
RK5	18.3893	-28.4557	57.2513	-999	RK	R	depth
RK6	21.511	-27.9551	58.418	-999	RK	R	depth
RK7	24.1039	-27.5076	59.566	-999	RK	R	depth
RK8	29.8184	-26.5597	61.8803	-999	RK	R	depth
RK9	33.9979	-25.9527	63.0849	-999	RK	R	depth
RK10	37.6485	-25.3989	64.2703	-999	RK	R	depth
RP1	2.49197	-46.9194	55.8299	-999	RP	R	depth
RP2	7.30335	-46.6221	54.9456	-999	RP	R	depth
RP3	9.41883	-46.4093	55.0209	-999	RP	R	depth
RP4	15.2364	-45.8241	55.2282	-999	RP	R	depth
RP5	18.9901	-45.6332	54.3061	-999	RP	R	depth
RP6	21.1056	-45.4204	54.3814	-999	RP	R	depth
RP7	23.221	-45.2076	54.4567	-999	RP	R	depth
RP8	28.0323	-44.9103	53.5724	-999	RP	R	depth
RP9	31.7345	-44.5379	53.7042	-999	RP	R	depth
RP10	35.0391	-45.7341	54.0386	-999	RP	R	depth
RP11	40.9082	-45.3305	53.1919	-999	RP	R	depth
RP12	43.5526	-45.0646	53.286	-999	RP	R	depth
RP13	50.5669	-45.5647	52.6248	-999	RP	R	depth
RP14	52.5948	-44.3416	52.5525	-999	RP	R	depth
RX1	7.91661	-46.6758	36.5884	-999	RX	R	depth
RX2	11.0383	-46.1753	37.7552	-999	RX	R	depth
RX3	13.7187	-46.7381	39.0507	-999	RX	R	depth
RX4	16.8404	-46.2375	40.2175	-999	RX	R	depth
RX5	21.6363	-46.5875	41.5883	-999	RX	R	depth
RX6	25.3744	-47.0439	42.9216	-999	RX	R	depth
RX7	30.7429	-47.8459	44.385	-999	RX	R	depth
RX8	33.3358	-47.3985	45.533	-999	RX	R	depth
RX9	38.1316	-47.7485	46.9038	-999	RX	R	depth
RX10	41.3409	-48.2582	48.2182	-999	RX	R	depth
RX11	43.9337	-47.8109	49.3661	-999	RX	R	depth
RX12	50.8811	-48.7769	52.0137	-999	RX	R	depth
RX13	53.0764	-49.8981	53.3641	-999	RX	R	depth
RX14	55.7208	-49.632	53.4584	-999	RX	R	depth
RS1	34.5856	-22.4067	35.5596	-999	RS	R	depth
RS2	36.1722	-22.2471	35.6161	-999	RS	R	depth
RS3	40.4907	-22.8319	35.9144	-999	RS	R	depth
RS4	44.3242	-23.9749	36.2676	-999	RS	R	depth
RS5	52.3448	-24.1872	36.6976	-999	RS	R	depth
RS6	57.1922	-24.7187	37.0147	-999	RS	R	depth
RS7	58.2499	-24.6123	37.0523	-999	RS	R	depth
RS8	62.0396	-25.2502	37.3317	-999	RS	R	depth
RT1	33.5903	-12.9058	7.11095	-999	RT	R	depth
RT2	37.2923	-12.5335	7.24277	-999	RT	R	depth
