name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
RSF1	2.58772	57.6722	4.80636025333587	-999	RSF	R	strip	-1.88083	51.5669	6.72239	superiorfrontal
RSF2	1.98964	61.3604	-1.34467333011635	-999	RSF	R	strip	-1.42391	57.8756	-1.10844	superiorfrontal
RSF3	5.63422	70.2258	-9.6522233861081	-999	RSF	R	strip	2.23661	63.1767	-8.34944	superiorfrontal
RSF4	4.55461	66.743	-19.4476250771102	-999	RSF	R	strip	11.2854	64.6036	-13.3026	frontalpole
RSF5	18.8504	65.5205	-17.6803779076921	-999	RSF	R	strip	22.2878	62.8168	-13.0509	rostralmiddlefrontal
RSF6	28.5001	64.8545	-17.2681176222684	-999	RSF	R	strip	31.7479	59.2759	-11.4948	rostralmiddlefrontal
RSF7	42.3536	57.4885	-16.5627892317965	-999	RSF	R	strip	41.4567	54.7587	-7.37287	rostralmiddlefrontal
RSF8	50.5927	54.7946	-4.88392239189581	-999	RSF	R	strip	46.8727	48.936	-1.96767	rostralmiddlefrontal
RIF1	2.94342	52.6422	-2.93745609952854	-999	RIF	R	strip	-3.35676	47.3355	-3.41147	rostralanteriorcingulate
RIF2	1.17257	47.9793	-13.5311805985124	-999	RIF	R	strip	-3.14965	45.9448	-12.8189	medialorbitofrontal
RIF3	2.54506	45.8487	-20.6397340081942	-999	RIF	R	strip	-1.86902	44.4018	-21.5716	medialorbitofrontal
RIF4	2.23216	42.8207	-26.821366213479	-999	RIF	R	strip	6.37583	41.8832	-25.7542	medialorbitofrontal
RIF5	15.2664	41.587	-31.6696490796314	-999	RIF	R	strip	14.823	39.62	-21.7405	lateralorbitofrontal
RIF6	22.1334	40.8133	-28.8959240307331	-999	RIF	R	strip	22.0626	37.6416	-15.2339	lateralorbitofrontal
RIF7	29.0871	36.0711	-27.5475627309619	-999	RIF	R	strip	33.5351	35.8451	-13.0811	lateralorbitofrontal
RIF8	41.6299	36.1829	-23.2186607842635	-999	RIF	R	strip	43.3302	34.3432	-10.3366	parsorbitalis
RATG1	59.0601	-9.272	-33.7206291538814	-999	RATG	R	grid	55.2028	-15.0901	-18.9508	temporalpole
RATG2	64.9589	-6.97465	-25.7248821610588	-999	RATG	R	grid	61.6823	-9.83995	-14.63	temporalpole
RATG3	66.4631	-5.64936	-13.5649573064614	-999	RATG	R	grid	62.9907	-6.66841	-5.89739	temporalpole
RATG4	66.8434	-3.59964	-4.38548809164409	-999	RATG	R	grid	64.3259	-3.51377	2.39844	superiortemporal
RATG5	67.4818	0.45178	6.11585888797659	-999	RATG	R	grid	64.6313	0.375161	11.932	postcentral
RATG6	66.1904	4.64678	19.2785698892759	-999	RATG	R	grid	65.0604	4.73109	20.7592	postcentral
