name	x	y	z	size	group	hemisphere	type
LN5	-33.1715	23.6766	43.288741473895	-999	LN	L	depth
LN6	-37.8123	24.258	44.1082383353752	-999	LN	L	depth
LN7	-40.8009	25.7111	43.9775107877774	-999	LN	L	depth
LN8	-43.532	26.4735	43.8541699744503	-999	LN	L	depth
LN9	-47.2726	26.4039	43.7347762874575	-999	LN	L	depth
LN10	-51.1903	27.4059	43.6102526587803	-999	LN	L	depth
LN11	-55.244	28.2982	43.5369943888665	-999	LN	L	depth
LN12	-59.3733	29.0159	43.5159058079275	-999	LN	L	depth
LN13	-63.4425	29.2036	43.6344805981253	-999	LN	L	depth
LN14	-67.5812	29.8999	43.8282185006336	-999	LN	L	depth
LS1	-5.28379	-41.9135	41.8473428101818	-999	LS	L	depth
LS2	-5.85451	-41.7073	43.610807662252	-999	LS	L	depth
LS3	-6.89745	-40.2693	48.9649574489258	-999	LS	L	depth
LS4	-8.39955	-39.2037	53.5572026089835	-999	LS	L	depth
LS5	-9.30008	-38.9804	56.8487086758771	-999	LS	L	depth
LS6	-10.1548	-38.4987	58.9243713286825	-999	LS	L	depth
LS7	-11.0869	-36.8084	62.1716078002776	-999	LS	L	depth
LS8	-12.1324	-35.3572	65.3921100737007	-999	LS	L	depth
LS9	-15.2414	-32.7348	70.506843408991	-999	LS	L	depth
LS10	-17.1896	-30.5674	74.6026614813934	-999	LS	L	depth
LS11	-18.0786	-26.1821	79.3883942380919	-999	LS	L	depth
LS12	-18.4737	-24.3933	82.216653074619	-999	LS	L	depth
LX1	-11.9374	26.2734	-39.9190386581767	-999	LX	L	depth
LX2	-14.4709	26.1658	-36.6494053065685	-999	LX	L	depth
LX3	-17.3513	26.5914	-33.1451681654144	-999	LX	L	depth
LX4	-20.1942	27.2961	-29.659469509853	-999	LX	L	depth
LX5	-23.1709	26.7711	-26.4122399195587	-999	LX	L	depth
LX6	-27.0279	27.829	-23.9623363690967	-999	LX	L	depth
LX7	-29.446	28.4685	-21.250662911577	-999	LX	L	depth
LX8	-34.7261	27.1715	-16.3354286403222	-999	LX	L	depth
LX9	-40.2495	25.9825	-10.6440550524457	-999	LX	L	depth
LX10	-44.1835	28.0116	-8.62945460632419	-999	LX	L	depth
LX11	-48.7607	29.9659	-4.3180446477231	-999	LX	L	depth
LX12	-51.9805	31.4817	-1.73084071540747	-999	LX	L	depth
LX13	-55.432	31.923	0.793452447275231	-999	LX	L	depth
LX14	-57.7554	32.7499	3.70665901069937	-999	LX	L	depth
LX15	-59.8678	34.3464	6.88365903272695	-999	LX	L	depth
LX16	-62.5523	36.2661	8.24748661319079	-999	LX	L	depth
LY1	-0.924584	14.4044	5.80202034354028	-999	LY	L	depth
LY2	-2.2542	15.033	7.12757333395258	-999	LY	L	depth
LY3	-6.88614	16.2384	9.48222163104139	-999	LY	L	depth
LY4	-10.6994	17.1755	10.3805250410307	-999	LY	L	depth
