name	x	y	z	size	group	hemisphere	type
LN1	3.09233	30.4701	10.0483	-999	LN	R	depth
LN2	1.13551	30.1758	12.5264	-999	LN	R	depth
LN3	-0.797408	31.3713	15.9727	-999	LN	L	depth
LN4	-2.63456	32.0036	20.113	-999	LN	L	depth
LN5	-4.51358	31.6594	23.3539	-999	LN	L	depth
LN6	-5.41122	32.4638	25.8739	-999	LN	L	depth
LN7	-8.93291	32.0112	29.2575	-999	LN	L	depth
LN8	-10.6923	32.5936	34.1605	-999	LN	L	depth
LN9	-12.6491	32.2994	36.6387	-999	LN	L	depth
LN10	-14.5641	32.9817	40.0165	-999	LN	L	depth
LN11	-16.4789	33.6639	43.3942	-999	LN	L	depth
LN12	-17.1851	33.3422	47.3027	-999	LN	L	depth
LN13	-19.2557	34.1242	49.1551	-999	LN	L	depth
LN14	-22.1101	34.6343	54.1532	-999	LN	L	depth
LX1	-4.32835	39.1094	6.44333	-999	LX	L	depth
LX2	-6.63231	40.0411	6.00766	-999	LX	L	depth
LX3	-11.5603	39.7157	6.43571	-999	LX	L	depth
LX4	-16.1323	40.5525	5.42764	-999	LX	L	depth
LX5	-19.4177	40.3355	5.71295	-999	LX	L	depth
LX6	-23.9118	41.1225	5.46751	-999	LX	L	depth
LX7	-27.1971	40.9056	5.75292	-999	LX	L	depth
LX8	-31.7691	41.7425	4.74484	-999	LX	L	depth
LX9	-35.602	41.4893	5.07774	-999	LX	L	depth
LX10	-40.0962	42.2764	4.8323	-999	LX	L	depth
LX11	-43.3815	42.0594	5.11759	-999	LX	L	depth
LX12	-47.8398	41.82	4.73543	-999	LX	L	depth
LX13	-51.161	42.6294	5.15758	-999	LX	L	depth
LX14	-54.6019	42.5122	3.91759	-999	LX	L	depth
LY1	-4.12494	41.9891	9.90447	-999	LY	L	depth
LY2	-7.37434	40.7457	10.053	-999	LY	L	depth
LY3	-11.0517	40.3928	11.9112	-999	LY	L	depth
LY4	-15.3184	39.0274	12.9175	-999	LY	L	depth
LY5	-18.5677	37.784	13.066	-999	LY	L	depth
LY6	-21.6974	37.4673	14.8766	-999	LY	L	depth
LY7	-26.0419	36.1516	15.1202	-999	LY	L	depth
LY8	-30.3087	34.7862	16.1266	-999	LY	L	depth
LY9	-34.1057	33.5067	16.3226	-999	LY	L	depth
LY10	-37.2354	33.19	18.1333	-999	LY	L	depth
LY11	-40.407	31.8968	19.0445	-999	LY	L	depth
LY12	-44.7516	30.5811	19.288	-999	LY	L	depth
LY13	-47.9591	30.3144	20.3361	-999	LY	L	depth
LY14	-52.148	28.8989	22.105	-999	LY	L	depth
LZ1	-0.910615	15.3466	29.4322	-999	LZ	L	depth
LZ2	-4.07629	16.0563	31.3798	-999	LZ	L	depth
LZ3	-7.90324	17.8061	32.7491	-999	LZ	L	depth
LZ4	-11.0689	18.5158	34.6964	-999	LZ	L	depth
LZ5	-15.4075	19.203	35.9765	-999	LZ	L	depth
LZ6	-18.5732	19.9127	37.9239	-999	LZ	L	depth
LZ7	-21.8526	21.6985	39.2455	-999	LZ	L	depth
LZ8	-25.096	22.4581	40.4303	-999	LZ	L	depth
LZ9	-28.8092	23.1316	42.4255	-999	LZ	L	depth
LZ10	-32.0887	24.9176	43.7471	-999	LZ	L	depth
LZ11	-35.2543	25.6271	45.6946	-999	LZ	L	depth
LZ12	-38.5158	26.8999	46.9478	-999	LZ	L	depth
LZ13	-41.7173	28.6359	49.0322	-999	LZ	L	depth
LZ14	-44.9248	28.3691	50.0801	-999	LZ	L	depth
LT1	-37.9352	12.8824	-9.25392	-999	LT	L	depth
LT2	-35.4278	14.813	-5.70354	-999	LT	L	depth
LT3	-34.0156	16.6709	-2.06606	-999	LT	L	depth
LT4	-30.9607	18.6491	1.66618	-999	LT	L	depth
LT5	-29.4706	20.475	6.42069	-999	LT	L	depth
LT6	-27.0411	22.4728	9.55484	-999	LT	L	depth
LT7	-25.551	24.2986	14.3094	-999	LT	L	depth
LT8	-23.1214	26.2965	17.4435	-999	LT	L	depth
LT9	-21.6854	29.6618	22.4034	-999	LT	L	depth
LT10	-19.2557	31.6596	25.5374	-999	LT	L	depth
LT11	-17.7657	33.4854	30.292	-999	LT	L	depth
LT12	-16.3115	36.3376	35.1834	-999	LT	L	depth
LT13	-13.882	38.3354	38.3174	-999	LT	L	depth
LT14	-12.3919	40.1613	43.0721	-999	LT	L	depth
LT15	-11.0575	42.0867	46.3013	-999	LT	L	depth
LT16	-9.60337	44.939	51.1927	-999	LT	L	depth
LA1	-16.5083	-7.27054	-19.8152	-999	LA	L	depth
LA2	-18.6984	-7.41587	-19.6408	-999	LA	L	depth
LA3	-23.1148	-6.68121	-19.1716	-999	LA	L	depth
LA4	-26.4779	-6.84618	-19.6069	-999	LA	L	depth
LA5	-30.8943	-6.11154	-19.1376	-999	LA	L	depth
LA6	-34.7632	-5.3404	-18.712	-999	LA	L	depth
LA7	-39.1436	-5.63126	-18.3633	-999	LA	L	depth
LA8	-42.4649	-4.82384	-17.9813	-999	LA	L	depth
LA9	-47.0009	-5.00833	-19.0261	-999	LA	L	depth
LA10	-50.3222	-4.20091	-18.6441	-999	LA	L	depth
LA11	-54.7386	-3.46625	-18.1748	-999	LA	L	depth
LA12	-58.6073	-2.6952	-17.7492	-999	LA	L	depth
LA13	-62.9879	-2.98609	-17.4005	-999	LA	L	depth
LA14	-66.3091	-2.17867	-17.0186	-999	LA	L	depth
LB1	-25.2448	-18.1995	-13.208	-999	LB	L	depth
LB2	-29.4697	-18.5967	-11.4659	-999	LB	L	depth
LB3	-33.2667	-19.8768	-11.2813	-999	LB	L	depth
LB4	-37.6471	-20.1676	-10.9326	-999	LB	L	depth
LB5	-40.9324	-20.3857	-10.6711	-999	LB	L	depth
LB6	-45.2351	-20.7297	-9.62567	-999	LB	L	depth
LB7	-49.6155	-21.0205	-9.27694	-999	LB	L	depth
LB8	-52.9008	-21.2387	-9.01546	-999	LB	L	depth
LB9	-57.8288	-21.5659	-8.62311	-999	LB	L	depth
LB10	-61.0364	-21.8373	-7.66489	-999	LB	L	depth
LB11	-65.4169	-22.1281	-7.31616	-999	LB	L	depth
LB12	-68.7022	-22.3463	-7.05468	-999	LB	L	depth
LO1	-1.74358	50.4214	-16.6288	-999	LO	L	depth
LO2	-5.02891	50.2032	-16.3673	-999	LO	L	depth
