name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LS1	-13.0015	-49.8706	15.124440674738	-999	LS	L	depth	-9.21285	-58.6058	14.1395	Left Cerebral White Matter	precuneus	n/a	n/a
LS2	-17.3362	-50.426	15.891573795103	-999	LS	L	depth	-12.5513	-58.3762	15.3443	Left Cerebral White Matter	precuneus	n/a	n/a
LS3	-21.3179	-51.1519	17.6839257566078	-999	LS	L	depth	-15.8528	-58.1711	17.5961	Left Cerebral White Matter	precuneus	n/a	n/a
LS4	-24.8979	-50.751	19.9885655035473	-999	LS	L	depth	-20.2216	-56.7707	18.8805	Left Cerebral White Matter	precuneus	n/a	n/a
LS5	-27.5497	-50.685	21.9707459735806	-999	LS	L	depth	-23.56	-56.541	20.0852	Left Cerebral White Matter	precuneus	n/a	n/a
LS6	-29.9327	-50.3703	23.9493679100574	-999	LS	L	depth	-26.8985	-56.3114	21.29	Left Cerebral White Matter	superiorparietal	n/a	n/a
LS7	-32.8922	-50.4255	26.1475608868716	-999	LS	L	depth	-31.362	-55.997	22.5474	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LS8	-34.9614	-49.5891	27.6585611205894	-999	LS	L	depth	-34.6057	-54.6815	23.7793	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LS9	-37.0992	-50.3943	30.0119057640178	-999	LS	L	depth	-37.9072	-54.4764	26.0309	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LS10	-40.3766	-52.0565	29.7795852867632	-999	LS	L	depth	-41.8083	-54.2044	27.2621	Left SMG supramarginal gyrus	inferiorparietal	n/a	n/a
LS11	-43.5178	-53.35	29.4170281001945	-999	LS	L	depth	-45.1467	-53.9748	28.4669	Left SMG supramarginal gyrus	inferiorparietal	n/a	n/a
LS12	-46.4807	-53.7086	29.5299369516652	-999	LS	L	depth	-48.4851	-53.7451	29.6717	Left SMG supramarginal gyrus	inferiorparietal	n/a	n/a
LS13	-49.2817	-51.6066	29.6778905117546	-999	LS	L	depth	-51.7288	-52.4294	30.9035	Left Cerebral White Matter	supramarginal	n/a	n/a
