name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LB1	-27.1122	-12.934	-23.1200237843039	-999	LB	L	depth	-26.0998	-15.8611	-17.2796	Left Hippocampus	n/a	misc	Left DG
LB2	-32.2796	-12.4828	-24.5425066522644	-999	LB	L	depth	-31.4556	-15.3976	-17.3073	Left Hippocampus	n/a	DG	Left DG
LB3	-38.4374	-12.9556	-27.4233990738624	-999	LB	L	depth	-36.8114	-14.9341	-17.3349	Left Cerebral White Matter	fusiform	n/a	n/a
LB4	-42.8574	-13.1186	-27.1009502489311	-999	LB	L	depth	-41.6119	-14.1751	-16.3591	Left ITG inferior temporal gyrus	fusiform	BA36	Left PRC
LB5	-47.4458	-12.4244	-26.0438130010077	-999	LB	L	depth	-46.9677	-13.7116	-16.3869	Left Cerebral White Matter	middletemporal	n/a	n/a
LB6	-53.5404	-11.9152	-24.9290423132943	-999	LB	L	depth	-52.3041	-12.9063	-15.4139	Left Cerebral White Matter	middletemporal	n/a	n/a
LB7	-59.3158	-11.2973	-23.9317438402414	-999	LB	L	depth	-57.7338	-13.4129	-15.2361	Left STG superior temporal gyrus	middletemporal	n/a	n/a
LB8	-65.1189	-8.7801	-23.0602514441388	-999	LB	L	depth	-63.0155	-11.9793	-15.4693	Left MTG middle temporal gyrus	middletemporal	n/a	n/a
LB9	-69.5598	-7.61408	-22.125794609585	-999	LB	L	depth	-67.2806	-11.2666	-14.4908	n/a	middletemporal	n/a	n/a
LB10	-75.2241	-7.40892	-20.874396120866	-999	LB	L	depth	-73.762	-11.3387	-13.3178	n/a	middletemporal	n/a	n/a
LI1	-22.7992	7.598	-38.6238655736315	-999	LI	L	depth	-23.6119	1.82781	-30.6977	Left Ent entorhinal area	entorhinal	n/a	n/a
LI2	-25.6829	7.00553	-38.6832686255747	-999	LI	L	depth	-26.8995	1.1358	-30.5088	Left Putamen	entorhinal	n/a	n/a
LI3	-31.0012	7.23199	-38.7326650942305	-999	LI	L	depth	-31.184	1.5066	-30.5309	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LI4	-35.6638	6.88814	-37.7455627699948	-999	LI	L	depth	-35.5427	0.907227	-30.3476	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LI5	-40.0949	7.54294	-39.2697536586723	-999	LI	L	depth	-39.2917	1.23169	-30.3669	Left TMP temporal pole	inferiortemporal	n/a	n/a
LI6	-45.0303	7.86624	-39.5210943537659	-999	LI	L	depth	-43.6504	0.63241	-30.1836	Left AIns anterior insula	inferiortemporal	n/a	n/a
LI7	-49.7745	10.4251	-36.8778711057349	-999	LI	L	depth	-47.935	1.00323	-30.2057	Left Cerebral White Matter	middletemporal	n/a	n/a
