name	x	y	z	size	group	hemisphere	type	ind.region
RA1	19.6028	-1.61299	-24.5939620397874	-999	RA	R	depth	insula
RA2	21.6464	-1.80188	-25.7167605384862	-999	RA	R	depth	insula
RA3	24.8725	-2.5499	-26.8047146454992	-999	RA	R	depth	insula
RA4	28.1326	-2.7325	-28.3986984881016	-999	RA	R	depth	insula
RA5	31.9963	-2.91333	-28.9183764722586	-999	RA	R	depth	fusiform
RA6	35.8223	-4.26123	-28.8454515711617	-999	RA	R	depth	fusiform
RA7	39.2154	-4.56019	-28.991690163409	-999	RA	R	depth	inferiortemporal
RA8	42.9833	-4.37141	-27.8072242447014	-999	RA	R	depth	inferiortemporal
RA9	47.5537	-3.68099	-26.6037226865064	-999	RA	R	depth	inferiortemporal
RA10	50.7069	-3.50828	-25.5559761582511	-999	RA	R	depth	middletemporal
RA11	54.5939	-4.16511	-23.6081202491811	-999	RA	R	depth	middletemporal
RA12	58.2839	-4.7909	-24.0001629035985	-999	RA	R	depth	middletemporal
RA13	62.5927	-4.95417	-25.2836905609496	-999	RA	R	depth	middletemporal
RA14	65.0722	-5.00042	-25.1565068702567	-999	RA	R	depth	middletemporal
RB1	29.2161	-15.0938	-16.6594042108667	-999	RB	R	depth	insula
RB2	31.8526	-16.6453	-17.5928000577578	-999	RB	R	depth	insula
RB3	35.3757	-17.489	-17.3395549080228	-999	RB	R	depth	insula
RB4	38.3518	-17.5159	-17.1723948041661	-999	RB	R	depth	insula
RB5	41.8398	-17.1266	-15.9229779454306	-999	RB	R	depth	insula
RB6	45.5252	-17.0254	-14.4807882043239	-999	RB	R	depth	superiortemporal
RB7	49.1631	-16.9967	-13.3943333417705	-999	RB	R	depth	middletemporal
RB8	52.7908	-17.8575	-12.8344293975939	-999	RB	R	depth	middletemporal
RB9	56.3419	-18.6164	-11.2962342404061	-999	RB	R	depth	middletemporal
RB10	60.1734	-18.8378	-9.45033756056544	-999	RB	R	depth	middletemporal
RB11	62.6628	-19.7424	-8.14651182627163	-999	RB	R	depth	middletemporal
RC1	28.7644	-23.3095	-9.84163209965585	-999	RC	R	depth	insula
RC2	32.4334	-23.9272	-9.51227861251233	-999	RC	R	depth	insula
RC3	35.7807	-24.7598	-9.78687520747167	-999	RC	R	depth	insula
RC4	38.7686	-26.0666	-10.3981309409821	-999	RC	R	depth	insula
RC5	40.6874	-27.5628	-11.3948519964858	-999	RC	R	depth	insula
RC6	43.8347	-27.6334	-10.6260123585712	-999	RC	R	depth	fusiform
RC7	48.7953	-27.2196	-7.46252341713946	-999	RC	R	depth	middletemporal
RC8	51.9902	-28.1466	-6.84749014998083	-999	RC	R	depth	middletemporal
RC9	54.519	-29.8668	-7.16595591830242	-999	RC	R	depth	middletemporal
RC10	57.8987	-31.7431	-7.85305235860873	-999	RC	R	depth	middletemporal
RC11	61.6248	-33.7112	-8.12492974996585	-999	RC	R	depth	middletemporal
RC12	65.0583	-35.1277	-7.82068901708746	-999	RC	R	depth	middletemporal
RC13	69.9089	-36.0707	-8.62631522395159	-999	RC	R	depth	middletemporal
RC14	73.3658	-36.6378	-8.24505885700844	-999	RC	R	depth	middletemporal
RY1	1.50818	10.4236	24.1410483661015	-999	RY	R	depth	insula
RY2	5.63834	10.6083	24.5916171767676	-999	RY	R	depth	caudalanteriorcingulate
RY3	10.5655	11.412	25.9348955482359	-999	RY	R	depth	caudalanteriorcingulate
RY4	14.7997	12.0967	26.9199482141786	-999	RY	R	depth	caudalanteriorcingulate
RY5	19.1675	13.1572	27.336980568083	-999	RY	R	depth	caudalanteriorcingulate
RY6	22.8007	14.2587	27.2845319351218	-999	RY	R	depth	superiorfrontal
RY7	26.1063	14.1839	26.6306031776879	-999	RY	R	depth	superiorfrontal
RY8	30.0724	14.7872	25.4680514435709	-999	RY	R	depth	caudalmiddlefrontal
RY9	33.3087	15.3009	24.7941186020698	-999	RY	R	depth	caudalmiddlefrontal
RY10	38.0252	15.6039	24.0856566191532	-999	RY	R	depth	caudalmiddlefrontal
RY11	42.7005	17.159	25.1798762668481	-999	RY	R	depth	rostralmiddlefrontal
RY12	47.2234	17.6467	25.220662788389	-999	RY	R	depth	rostralmiddlefrontal
RY13	52.4902	18.2013	25.7398452282446	-999	RY	R	depth	rostralmiddlefrontal
RY14	57.2085	18.0749	25.7889269843351	-999	RY	R	depth	parstriangularis
RY15	61.9995	16.9775	26.1881438829243	-999	RY	R	depth	parsopercularis
RY16	64.4397	16.7809	25.8843476464531	-999	RY	R	depth	parsopercularis
RZ1	0.975935	-17.1909	27.8924234881812	-999	RZ	R	depth	insula
RZ2	3.14736	-17.3293	28.3409729624957	-999	RZ	R	depth	posteriorcingulate
RZ3	7.42318	-17.1981	28.4525259218753	-999	RZ	R	depth	posteriorcingulate
RZ4	14.7132	-15.4008	29.0668335117765	-999	RZ	R	depth	posteriorcingulate
RZ5	20.3507	-14.3288	29.1104569226972	-999	RZ	R	depth	posteriorcingulate
RZ6	24.5588	-13.7279	28.4413158903198	-999	RZ	R	depth	insula
RZ7	28.5716	-13.0553	28.4630922792475	-999	RZ	R	depth	insula
RZ8	32.9324	-12.1497	27.8856600077398	-999	RZ	R	depth	precentral
RZ9	37.0215	-11.2302	27.4307663367164	-999	RZ	R	depth	precentral
RZ10	40.8807	-11.2077	27.0603944150251	-999	RZ	R	depth	precentral
RZ11	44.556	-10.8131	27.0455582157637	-999	RZ	R	depth	postcentral
RZ12	48.2052	-11.1651	26.2404666600543	-999	RZ	R	depth	postcentral
RZ13	51.9765	-11.9209	25.074138209985	-999	RZ	R	depth	postcentral
RZ14	55.4654	-12.5879	25.4382231281133	-999	RZ	R	depth	postcentral
RZ15	58.5554	-13.5967	25.9829921197775	-999	RZ	R	depth	postcentral
RZ16	62.25	-13.3233	27.0377229107853	-999	RZ	R	depth	postcentral
RK1	35.5016	-34.8981	11.0454390120376	-999	RK	R	depth	supramarginal
RK2	38.3813	-36.4766	11.7296272674562	-999	RK	R	depth	supramarginal
RK3	41.2508	-37.9721	12.7713213729656	-999	RK	R	depth	supramarginal
