name	x	y	z	size	group	hemisphere	type
RE1	33.2186	-55.3732	13.2473245167143	5.024	RE	R	depth
RE2	34.6885	-57.1342	12.6181668932486	5.024	RE	R	depth
RE3	36.7719	-58.8873	12.8575083020517	5.024	RE	R	depth
RE4	39.4983	-62.5136	12.2301560046266	5.024	RE	R	depth
RE5	42.2354	-65.2319	12.4775771468903	5.024	RE	R	depth
RE6	44.7941	-66.6009	12.68167749617	5.024	RE	R	depth
RE7	47.4823	-67.7941	13.7521463872167	5.024	RE	R	depth
RE8	50.6514	-68.1173	14.9219221006824	5.024	RE	R	depth
RR1	37.9411	-48.4811	26.4510423661499	5.024	RR	R	depth
RR2	39.4535	-48.1986	30.1130315830461	5.024	RR	R	depth
RR3	40.431	-48.69	33.2664215990127	5.024	RR	R	depth
RR4	42.3659	-50.2464	34.0613032244983	5.024	RR	R	depth
RR5	43.9969	-51.392	36.19996182546	5.024	RR	R	depth
RR6	46.4186	-53.2839	37.7060745201017	5.024	RR	R	depth
RR7	48.1282	-55.6889	39.8375197149385	5.024	RR	R	depth
RR8	49.5354	-58.1028	41.9990308907134	5.024	RR	R	depth
RA1	22.367	-11.2814	-29.1750681183776	5.024	RA	R	depth
RA2	25.4547	-9.99242	-27.3262381340446	5.024	RA	R	depth
RA3	29.8617	-8.78773	-26.7787419409873	5.024	RA	R	depth
RA4	34.4375	-9.00997	-27.3449728575511	5.024	RA	R	depth
RA5	37.0447	-9.22747	-27.4174928211716	5.024	RA	R	depth
RA6	38.8128	-8.26075	-25.3910057922005	5.024	RA	R	depth
RA7	40.7513	-6.17816	-21.9087846119835	5.024	RA	R	depth
RA8	42.8228	-4.28588	-18.6142408035487	5.024	RA	R	depth
RA9	45.4538	-2.23098	-15.9808562121228	5.024	RA	R	depth
RA10	48.8631	-1.69088	-14.776873013075	5.024	RA	R	depth
RA11	52.0856	-1.53289	-14.1196856548031	5.024	RA	R	depth
RA12	54.8315	-1.0238	-14.9366143954084	5.024	RA	R	depth
RA13	56.7295	-0.717101	-12.9622027919482	5.024	RA	R	depth
RA14	58.9309	-0.278794	-10.9853349618563	5.024	RA	R	depth
RA15	62.3414	1.93281	-10.3964546127181	5.024	RA	R	depth
RB1	21.4014	-16.4207	-21.2472824798429	5.024	RB	R	depth
RB2	24.6294	-15.9625	-21.4989087892179	5.024	RB	R	depth
RB3	28.2925	-15.809	-21.4380479446087	5.024	RB	R	depth
RB4	32.6438	-15.9169	-20.7173257464833	5.024	RB	R	depth
RB5	36.5689	-16.6458	-23.1033171356277	5.024	RB	R	depth
RB6	38.6964	-17.0919	-23.8506900899189	5.024	RB	R	depth
RB7	41.9708	-16.3675	-21.0274435124313	5.024	RB	R	depth
RB8	44.829	-15.3083	-19.2645047166828	5.024	RB	R	depth
RB9	48.0348	-14.8957	-18.3748128073472	5.024	RB	R	depth
RB10	51.4829	-14.2638	-16.8661678754473	5.024	RB	R	depth
RB11	55.6625	-14.7171	-18.5325199268257	5.024	RB	R	depth
RB12	58.7166	-14.1807	-19.6824556587831	5.024	RB	R	depth
RB13	61.9834	-13.1492	-19.5401046951073	5.024	RB	R	depth
RB14	64.3664	-12.4575	-16.8288968383492	5.024	RB	R	depth
RB15	67.82	-11.3331	-16.1730685978775	5.024	RB	R	depth
RC1	22.97	-24.6505	-24.8632844179155	5.024	RC	R	depth
RC2	25.5584	-25.3266	-24.4281159613055	5.024	RC	R	depth
RC3	29.1122	-26.3748	-25.8437822506239	5.024	RC	R	depth
RC4	32.3351	-27.3069	-25.8497789283139	5.024	RC	R	depth
RC5	35.9961	-27.6212	-25.6125145465635	5.024	RC	R	depth
RC6	38.9553	-28.4826	-24.3845071625017	5.024	RC	R	depth
RC7	41.3213	-29.2604	-22.2602353942519	5.024	RC	R	depth
RC8	43.1438	-29.8335	-21.8799466504072	5.024	RC	R	depth
RC9	45.0451	-30.2984	-21.0511467689118	5.024	RC	R	depth
RC10	46.6393	-31.2375	-20.6522630417091	5.024	RC	R	depth
RC11	49.5472	-31.6225	-18.8915901603716	5.024	RC	R	depth
RC12	55.6854	-32.1852	-15.1887773034319	5.024	RC	R	depth
RC13	61.2237	-32.2734	-14.2423827783904	5.024	RC	R	depth
RC14	65.4985	-32.4684	-10.7213288592348	5.024	RC	R	depth
RC15	69.0619	-31.3887	-8.90849327007385	5.024	RC	R	depth
RD1	20.6075	-32.5671	-13.1271131873498	5.024	RD	R	depth
RD2	23.315	-34.8093	-12.3617768139645	5.024	RD	R	depth
RD3	26.1579	-36.6087	-11.744065194948	5.024	RD	R	depth
RD4	28.9896	-38.0653	-12.7901846135131	5.024	RD	R	depth
RD5	32.0603	-39.5372	-12.2194345985759	5.024	RD	R	depth
RD6	36.0899	-40.5132	-10.9520481940178	5.024	RD	R	depth
RD7	39.0471	-41.3309	-10.0383824677885	5.024	RD	R	depth
RD8	42.6391	-42.5594	-6.71723475328667	5.024	RD	R	depth
RD9	46.7599	-43.2416	-4.85586045092991	5.024	RD	R	depth
