name	x	y	z	size	group	hemisphere	type	ind.region
RC1	21.1903	-38.7442	-6.22892294888553	5.024	RC	R	depth	parahippocampal
RC2	24.5896	-39.047	-7.11716410257139	5.024	RC	R	depth	parahippocampal
RC3	28.4677	-38.9081	-7.73015463405278	5.024	RC	R	depth	parahippocampal
RC4	32.6501	-38.0965	-7.66399388791214	5.024	RC	R	depth	entorhinal
RC5	36.0878	-37.5319	-8.18300734857897	5.024	RC	R	depth	insula
RC6	39.9842	-36.4052	-8.25963302222402	5.024	RC	R	depth	entorhinal
RC7	43.5587	-35.6107	-7.92524364057403	5.024	RC	R	depth	inferiortemporal
RC8	48.2598	-35.1609	-7.35865250859191	5.024	RC	R	depth	inferiortemporal
RC9	52.3972	-34.8642	-5.70041749204717	5.024	RC	R	depth	inferiortemporal
RC10	56.4274	-33.5629	-2.21832429756378	5.024	RC	R	depth	middletemporal
RC11	59.7226	-33.1605	-0.234938058273798	5.024	RC	R	depth	middletemporal
RC12	64.2137	-32.253	0.819214584161347	5.024	RC	R	depth	middletemporal
RC13	68.5761	-31.847	-0.112725580446441	5.024	RC	R	depth	middletemporal
RC14	72.1908	-31.8731	-0.399956964723663	5.024	RC	R	depth	middletemporal
RT1	40.3365	-8.98267	-18.0143616734971	5.024	RT	R	depth	superiortemporal
RT2	41.7224	-7.11438	-16.3088933998716	5.024	RT	R	depth	superiortemporal
RT3	44.1706	-4.84176	-13.9277979431271	5.024	RT	R	depth	superiortemporal
RT4	48.4273	-3.45645	-13.5491955675696	5.024	RT	R	depth	superiortemporal
RT5	53.0308	-3.37259	-12.8935970611659	5.024	RT	R	depth	superiortemporal
RT6	56.707	-2.78262	-13.353951408356	5.024	RT	R	depth	superiortemporal
RT7	60.1278	-2.30308	-13.8568216633334	5.024	RT	R	depth	superiortemporal
RT8	63.2537	-0.919361	-14.6238402749102	5.024	RT	R	depth	superiortemporal
RF1	34.908	-35.4904	-22.5996596889873	5.024	RF	R	depth	fusiform
RF2	37.9062	-33.9378	-21.8736310943375	5.024	RF	R	depth	fusiform
RF3	41.5351	-32.4272	-20.4670092111066	5.024	RF	R	depth	fusiform
RF4	44.7081	-31.1137	-20.309532476024	5.024	RF	R	depth	middletemporal
RF5	48.6111	-29.4178	-19.8998591928342	5.024	RF	R	depth	middletemporal
RF6	52.1128	-26.9087	-17.4394877589173	5.024	RF	R	depth	middletemporal
RF7	56.414	-25.3607	-15.2224321017394	5.024	RF	R	depth	middletemporal
RF8	60.1602	-24.5716	-13.3712035526627	5.024	RF	R	depth	middletemporal
RF9	64.4764	-24.0595	-12.5930113932651	5.024	RF	R	depth	middletemporal
RF10	68.422	-23.0672	-12.081170456753	5.024	RF	R	depth	middletemporal
RF11	72.2672	-22.3734	-11.245210007203	5.024	RF	R	depth	middletemporal
RF12	74.5396	-21.6149	-10.3519786704001	5.024	RF	R	depth	middletemporal
RV1	23.5955	-54.4865	-10.885988498234	5.024	RV	R	depth	fusiform
RV2	27.7056	-54.9449	-11.7562022156978	5.024	RV	R	depth	fusiform
RV3	31.1727	-55.092	-10.9711209970144	5.024	RV	R	depth	parahippocampal
RV4	33.4631	-54.4072	-9.42051302145337	5.024	RV	R	depth	parahippocampal
RV5	36.1379	-54.3043	-8.72075553134952	5.024	RV	R	depth	fusiform
RV6	38.8299	-53.8802	-7.65120960075403	5.024	RV	R	depth	middletemporal
RV7	41.8205	-53.0619	-7.22179344053342	5.024	RV	R	depth	inferiortemporal
