name	x	y	z	size	group	hemisphere	type
L1D1	-27.1165	-56.6543	34.986	-999	LD	L	depth
L1D2	-32.012	-59.2119	33.3826	-999	LD	L	depth
L1D3	-36.3369	-61.7069	31.7744	-999	LD	L	depth
L1D4	-41.8	-64.3555	31.5924	-999	LD	L	depth
L1D5	-46.0018	-67.877	30.5767	-999	LD	L	depth
L1D6	-50.263	-70.9066	30.3271	-999	LD	L	depth
L3D1	-46.2808	-36.6768	36.1986	-999	LD	L	depth
L3D2	-50.4841	-40.1839	34.4747	-999	LD	L	depth
L3D3	-54.806	-42.7076	34.2828	-999	LD	L	depth
L3D4	-59.4553	-47.3179	33.8647	-999	LD	L	depth
L5D1	-20.5447	-72.8684	33.7468	-999	LD	L	depth
L5D2	-26.0092	-75.5028	32.8567	-999	LD	L	depth
L5D3	-32.1646	-77.2017	32.7953	-999	LD	L	depth
L5D4	-36.3679	-80.7088	31.0714	-999	LD	L	depth
L5D5	-41.9556	-82.3167	29.5885	-999	LD	L	depth
L5D6	-46.399	-83.8283	29.5124	-999	LD	L	depth
L5D7	-51.293	-86.4002	28.6173	-999	LD	L	depth
L5D8	-55.6149	-88.9239	28.4255	-999	LD	L	depth
L5D9	-58.9199	-90.2819	26.923	-999	LD	L	depth
L5D10	-63.3679	-91.7506	24.7221	-999	LD	L	depth
L7D1	-11.699	-88.7471	28.2385	-999	LD	L	depth
L7D2	-17.1622	-91.3956	28.0566	-999	LD	L	depth
L7D3	-21.4855	-93.9049	27.1565	-999	LD	L	depth
L7D4	-27.5193	-96.6159	26.9795	-999	LD	L	depth
L7D5	-32.9855	-99.2358	25.3811	-999	LD	L	depth
L7D6	-37.1858	-102.772	25.0737	-999	LD	L	depth
L7D7	-41.5077	-105.295	24.8818	-999	LD	L	depth
L7D8	-44.6854	-107.723	26.0967	-999	LD	L	depth
L7D9	-48.4367	-110.184	25.8999	-999	LD	L	depth
L7D10	-52.8802	-111.695	25.8238	-999	LD	L	depth
L9D1	-50.475	-49.8807	31.2613	-999	LD	L	depth
L9D2	-53.5297	-53.3344	33.0687	-999	LD	L	depth
L9D3	-57.1523	-56.8792	36.2976	-999	LD	L	depth
L9D4	-60.0825	-61.3739	39.4058	-999	LD	L	depth
L9D5	-63.1344	-64.8562	42.6297	-999	LD	L	depth
L9D6	-66.1891	-68.31	44.4372	-999	LD	L	depth
L9D7	-69.2439	-71.7639	46.2447	-999	LD	L	depth
L9D8	-72.3595	-74.7116	48.1099	-999	LD	L	depth
L9D9	-71.7415	-79.8722	52.4894	-999	LD	L	depth
L9D10	-76.88	-80.4056	51.1173	-999	LD	L	depth
L11D1	-40.3698	-57.0069	31.6737	-999	LD	L	depth
L11D2	-45.8329	-59.6554	31.4918	-999	LD	L	depth
L11D3	-50.1549	-62.1791	31.3001	-999	LD	L	depth
L11D4	-56.1886	-64.8902	31.1231	-999	LD	L	depth
L11D5	-60.6321	-66.4018	31.0469	-999	LD	L	depth
L11D6	-66.0952	-69.0503	30.865	-999	LD	L	depth
L11D7	-70.2378	-73.0635	29.0832	-999	LD	L	depth
L11D8	-73.537	-74.4788	30.4137	-999	LD	L	depth
L11D9	-78.6712	-75.0551	31.1663	-999	LD	L	depth
L11D10	-81.8533	-77.4397	30.2565	-999	LD	L	depth
L13HD1	-29.16	-10.4944	-16.4216	-999	LHD	L	depth
L13HD2	-32.2163	-13.938	-15.4028	-999	LHD	L	depth
L13HD3	-35.723	-18.4379	-15.1274	-999	LHD	L	depth
L13HD4	-38.6562	-22.9101	-13.5629	-999	LHD	L	depth
L13HD5	-41.5301	-27.8708	-12.6959	-999	LHD	L	depth
L13HD6	-44.5863	-31.3143	-11.6772	-999	LHD	L	depth
L13HD7	-47.5196	-35.7866	-10.1127	-999	LHD	L	depth
L13HD8	-50.4557	-40.2241	-9.84211	-999	LHD	L	depth
L13HD9	-52.249	-44.5541	-8.93406	-999	LHD	L	depth
L13HD10	-55.8152	-48.5657	-7.96102	-999	LHD	L	depth
L15D1	-57.004	-38.8466	34.7603	-999	LD	L	depth
L15D2	-61.812	-37.3219	35.0309	-999	LD	L	depth
L15D3	-67.6399	-36.9342	35.1959	-999	LD	L	depth
L15D4	-73.4692	-36.5323	34.6526	-999	LD	L	depth
L15D5	-78.2772	-35.0077	34.9233	-999	LD	L	depth
L15D6	-84.6756	-34.6824	35.0933	-999	LD	L	depth
L15D7	-89.3607	-34.1842	35.9565	-999	LD	L	depth
L15D8	-94.1746	-32.6023	33.3943	-999	LD	L	depth
L15D9	-97.7184	-31.9792	34.2478	-999	LD	L	depth
L15D10	-101.322	-30.8643	35.8673	-999	LD	L	depth
