name	x	y	z	size	group	hemisphere	type	ind.region
2Rd1	13.1879	-1.60106	-20.2416163584197	-999	2Rd	R	depth	insula
2Rd2	17.6405	-1.97388	-20.8883243575886	-999	2Rd	R	depth	insula
2Rd3	22.137	-3.04685	-21.546573262499	-999	2Rd	R	depth	insula
2Rd4	27.7708	-3.55936	-20.3894638804189	-999	2Rd	R	depth	insula
2Rd5	34.3141	-4.45409	-20.0949265149789	-999	2Rd	R	depth	insula
2Rd6	40.2998	-5.38471	-19.5822650202736	-999	2Rd	R	depth	insula
2Rd7	45.6	-4.96569	-17.2235555027108	-999	2Rd	R	depth	superiortemporal
2Rd8	50.9321	-5.21247	-16.9568689922075	-999	2Rd	R	depth	middletemporal
2Rd9	56.3866	-6.92226	-19.3606470453331	-999	2Rd	R	depth	middletemporal
4Rd1	24.9449	-12.5157	-20.5485460574914	-999	4Rd	R	depth	insula
4Rd2	31.103	-13.8582	-19.2980530146677	-999	4Rd	R	depth	insula
4Rd3	37.2735	-14.9179	-19.0236306351202	-999	4Rd	R	depth	insula
4Rd4	42.7152	-15.6903	-16.6942802824755	-999	4Rd	R	depth	fusiform
4Rd5	48.3046	-16.0613	-13.9239762998892	-999	4Rd	R	depth	middletemporal
4Rd6	52.9234	-16.9994	-13.2845355790731	-999	4Rd	R	depth	middletemporal
4Rd7	58.3567	-17.8707	-11.7407132526908	-999	4Rd	R	depth	middletemporal
4Rd8	63.513	-17.796	-9.80745766152825	-999	4Rd	R	depth	middletemporal
6Rd1	25.2334	-21.7644	-14.6151760799297	-999	6Rd	R	depth	insula
6Rd2	30.2955	-24.4296	-13.9921328990753	-999	6Rd	R	depth	insula
6Rd3	35.5253	-26.4921	-13.1191741676689	-999	6Rd	R	depth	insula
6Rd4	41.9191	-28.2878	-9.90445080696244	-999	6Rd	R	depth	insula
6Rd5	48.8764	-30.4542	-7.48011710880702	-999	6Rd	R	depth	middletemporal
6Rd6	54.4449	-32.2722	-6.29543274838103	-999	6Rd	R	depth	middletemporal
6Rd7	59.0658	-33.8157	-5.54200610532796	-999	6Rd	R	depth	middletemporal
6Rd8	63.3607	-35.8928	-5.54035022727142	-999	6Rd	R	depth	middletemporal
6Rd9	68.5251	-37.6866	-6.222259839917	-999	6Rd	R	depth	middletemporal
6Rd10	74.2278	-39.9599	-5.2074818177619	-999	6Rd	R	depth	middletemporal
8Rd1	6.36027	37.2432	-24.2779734553106	-999	8Rd	R	depth	medialorbitofrontal
8Rd2	14.2401	38.4384	-21.7325015374478	-999	8Rd	R	depth	lateralorbitofrontal
8Rd3	20.5958	38.9739	-19.4901675414669	-999	8Rd	R	depth	lateralorbitofrontal
8Rd4	27.6844	38.2834	-17.2725257425888	-999	8Rd	R	depth	lateralorbitofrontal
8Rd5	35.6317	38.8559	-11.3232432094063	-999	8Rd	R	depth	parsorbitalis
8Rd6	41.3304	40.4653	-4.13393529140922	-999	8Rd	R	depth	parstriangularis
