name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
RFG1	35.4272	4.42114	61.8819149412408	-999	RFG	R	grid	30.8016	4.98751	52.8307	caudalmiddlefrontal
RFG2	27.0324	16.1971	63.3231296789888	-999	RFG	R	grid	28.0209	13.1689	46.932	caudalmiddlefrontal
RFG3	24.1445	23.4819	55.0921497638312	-999	RFG	R	grid	25.2401	21.3502	41.0333	superiorfrontal
RFG4	23.0741	28.6604	42.683687097	-999	RFG	R	grid	23.2072	32.0026	35.9578	superiorfrontal
RFG5	20.1685	38.6133	38.9675021511956	-999	RFG	R	grid	22.7637	40.5036	31.369	superiorfrontal
RFG6	16.9401	44.6744	38.5243785127138	-999	RFG	R	grid	20.7375	50.4303	26.4529	superiorfrontal
RFG7	18.3155	54.09	37.0994584299963	-999	RFG	R	grid	18.336	58.5366	21.933	superiorfrontal
RFG8	15.8249	64.7766	24.7173414035502	-999	RFG	R	grid	14.3685	67.7872	15.7888	rostralmiddlefrontal
RFG9	46.6506	1.22067	57.3381494823254	-999	RFG	R	grid	39.8986	2.92094	47.9311	caudalmiddlefrontal
RFG10	43.1319	13.1437	53.4142164871392	-999	RFG	R	grid	37.1111	11.8278	41.8729	rostralmiddlefrontal
RFG11	40.3434	25.5005	49.2866202215258	-999	RFG	R	grid	34.7193	20.3785	35.8966	rostralmiddlefrontal
RFG12	37.8177	33.0877	45.1921672114623	-999	RFG	R	grid	32.7162	29.2982	29.8428	rostralmiddlefrontal
RFG13	32.0768	39.7439	36.794821887838	-999	RFG	R	grid	31.0925	38.1429	25.1679	rostralmiddlefrontal
RFG14	28.1872	50.3693	34.1991111712648	-999	RFG	R	grid	28.2819	48.0569	20.2475	rostralmiddlefrontal
RFG15	29.8004	58.163	23.8211228605194	-999	RFG	R	grid	25.8967	55.8817	14.4306	rostralmiddlefrontal
RFG16	25.835	67.1701	13.7474041704508	-999	RFG	R	grid	21.1678	64.1129	7.14432	rostralmiddlefrontal
RFG17	54.4026	-1.09161	47.6564029903508	-999	RFG	R	grid	48.2505	-0.446645	40.5924	caudalmiddlefrontal
RFG18	53.7632	10.5044	44.5355485894773	-999	RFG	R	grid	45.44	9.46724	35.6719	rostralmiddlefrontal
RFG19	54.9211	19.0966	38.9373968692081	-999	RFG	R	grid	42.6756	17.3674	28.4761	rostralmiddlefrontal
RFG20	48.7746	31.1271	36.6013030806754	-999	RFG	R	grid	40.6496	27.294	23.56	rostralmiddlefrontal
RFG21	45.9859	41.5257	29.5834282565837	-999	RFG	R	grid	39.7967	37.6026	18.5706	rostralmiddlefrontal
RFG22	40.8374	51.2306	23.3498900438995	-999	RFG	R	grid	36.6271	45.4149	12.7494	rostralmiddlefrontal
RFG23	37.9	59.0382	11.7765076092487	-999	RFG	R	grid	32.696	52.2074	5.78627	rostralmiddlefrontal
RFG24	31.1791	65.0841	3.72174492265604	-999	RFG	R	grid	27.5619	60.3506	-0.12544	rostralmiddlefrontal
RFG25	60.1563	-7.76095	42.5354433076802	-999	RFG	R	grid	55.795	-2.82007	34.387	precentral
RFG26	60.7581	2.29399	35.6396952869925	-999	RFG	R	grid	51.8505	5.42371	27.105	parsopercularis
RFG27	58.9896	12.2536	33.0116114553303	-999	RFG	R	grid	50.22	14.9939	22.2707	parsopercularis
RFG28	54.1787	25.9169	30.4987461488135	-999	RFG	R	grid	49.7629	24.9462	17.3632	parstriangularis
RFG29	53.9575	34.8362	21.0641075138962	-999	RFG	R	grid	47.7599	33.8659	11.3094	parstriangularis
RFG30	48.1774	47.8263	13.3034722390615	-999	RFG	R	grid	44.1946	42.0346	5.40637	rostralmiddlefrontal
RFG31	47.6869	54.1475	1.55705345807173	-999	RFG	R	grid	39.868	49.1836	-1.6386	rostralmiddlefrontal
RFG32	38.7426	60.8052	-7.91811420473493	-999	RFG	R	grid	34.7568	56.3452	-8.17894	parsorbitalis
ROFG1	9.04227	31.6448	-28.7600723769901	-999	ROFG	R	grid	7.00769	31.0443	-26.7861	lateralorbitofrontal
ROFG2	18.9725	29.8125	-28.2700729074994	-999	ROFG	R	grid	17.589	29.2262	-23.8466	lateralorbitofrontal
ROFG3	30.1741	26.897	-26.9274864018435	-999	ROFG	R	grid	28.543	28.0532	-19.7962	lateralorbitofrontal
ROFG4	42.2387	25.351	-23.8582689850216	-999	ROFG	R	grid	39.4969	26.8802	-15.7459	lateralorbitofrontal
ROFG5	51.3518	23.6154	-16.3132380104468	-999	ROFG	R	grid	48.4603	25.8632	-9.26419	parstriangularis
ROFG6	10.9049	42.4375	-29.2796310266845	-999	ROFG	R	grid	9.2602	41.9747	-29.0053	lateralorbitofrontal
ROFG7	20.6191	40.4786	-26.7451122479386	-999	ROFG	R	grid	19.4133	41.0643	-23.7755	lateralorbitofrontal
ROFG8	29.7674	37.5114	-24.1265002074645	-999	ROFG	R	grid	28.7953	38.689	-18.2521	lateralorbitofrontal
ROFG9	40.82	37.801	-21.7328682392676	-999	ROFG	R	grid	39.3402	39.325	-14.5755	parsorbitalis
ROFG10	51.4718	36.8406	-15.2181602144122	-999	ROFG	R	grid	47.1437	36.4737	-7.72778	parsorbitalis
ROFG11	11.4561	51.6508	-25.2483325337905	-999	ROFG	R	grid	10.3038	51.8971	-27.3086	lateralorbitofrontal
ROFG12	21.501	49.9436	-23.1747615171876	-999	ROFG	R	grid	19.6724	50.9741	-22.0826	lateralorbitofrontal
ROFG13	31.4136	50.9062	-20.8642799728704	-999	ROFG	R	grid	29.4394	50.8711	-18.2611	parsorbitalis
ROFG14	40.9634	47.5664	-18.7668087829468	-999	ROFG	R	grid	39.5993	49.2348	-12.8826	parsorbitalis
ROFG15	48.5896	47.4748	-11.1378112517848	-999	ROFG	R	grid	45.4286	46.264	-4.7868	rostralmiddlefrontal
ROFG16	8.54617	62.0799	-24.7882807719045	-999	ROFG	R	grid	8.98429	61.3308	-24.2914	lateralorbitofrontal
ROFG17	20.4271	59.7701	-21.0574729874811	-999	ROFG	R	grid	19.9219	60.4334	-19.0577	rostralmiddlefrontal
ROFG18	28.2675	61.9103	-17.7114086485474	-999	ROFG	R	grid	29.6688	62.5088	-15.6824	rostralmiddlefrontal
ROFG19	39.1663	59.7756	-14.4999201115052	-999	ROFG	R	grid	39.8382	61.323	-11.6359	rostralmiddlefrontal
ROFG20	47.4603	55.7016	-1.86088617035843	-999	ROFG	R	grid	43.7298	55.779	-3.02928	rostralmiddlefrontal
RIHG1	-4.35936	45.8941	34.7461123284105	-999	RIHG	L	grid	0.674113	52.0367	29.9953	superiorfrontal
RIHG2	-3.15775	33.7975	35.2046314874055	-999	RIHG	L	grid	0.386152	40.7836	32.4639	superiorfrontal
RIHG3	-2.22719	24.6108	41.384531145531	-999	RIHG	L	grid	-2.30813	32.2314	37.0354	superiorfrontal
RIHG4	-2.08763	13.0293	41.912026443037	-999	RIHG	L	grid	-3.01476	22.3415	40.5597	superiorfrontal
RIHG5	-1.02562	-1.7295	46.6423177866665	-999	RIHG	L	grid	-1.75009	11.3952	44.3339	superiorfrontal
RIHG6	-0.712614	-12.4613	53.6350577616478	-999	RIHG	L	grid	-1.25358	0.154852	46.8067	superiorfrontal
RIHG7	-2.22336	44.5864	25.4633111578451	-999	RIHG	L	grid	-2.31961	48.2842	19.9204	rostralanteriorcingulate
RIHG8	-1.80131	34.3985	26.9115698705449	-999	RIHG	L	grid	-3.81072	38.3815	23.4405	superiorfrontal
RIHG9	-0.752774	22.2801	27.9224861620481	-999	RIHG	L	grid	-4.90624	28.1225	27.0423	caudalanteriorcingulate
RIHG10	-0.917055	9.73429	29.6233590515601	-999	RIHG	L	grid	-5.62922	18.5138	31.8637	caudalanteriorcingulate
RIHG11	1.07215	-1.45726	32.713051521788	-999	RIHG	R	grid	-4.36166	8.73752	34.0222	posteriorcingulate
RIHG12	-1.83778	-12.6105	43.0934649776621	-999	RIHG	L	grid	-3.097	-2.20881	37.7963	posteriorcingulate
RFPS1	4.31184	63.327	-23.0033775052744	-999	RFPS	R	strip	7.81478	59.0459	-22.5933	lateralorbitofrontal
RFPS2	11.8976	67.1887	-15.8340644672631	-999	RFPS	R	strip	11.9713	65.765	-15.2553	rostralmiddlefrontal
RFPS3	14.3409	70.7963	-4.20493226699197	-999	RFPS	R	strip	14.2075	66.5557	-5.47967	frontalpole
RFPS4	17.6514	70.9038	7.48446354603614	-999	RFPS	R	strip	17.6102	68.4904	4.79193	superiorfrontal
RPSS1	-4.14417	47.5689	37.397359790556	-999	RPSS	L	strip	4.5302	56.2911	31.814	superiorfrontal
RPSS2	-3.24685	32.903	42.6710232934742	-999	RPSS	L	strip	5.44251	42.5176	34.8468	superiorfrontal
RPSS3	-3.4248	24.4632	46.9804423638997	-999	RPSS	L	strip	8.19346	36.0687	41.7238	superiorfrontal
RPSS4	7.15049	17.365	42.2954212287598	-999	RPSS	R	strip	12.9551	27.2751	46.4159	superiorfrontal
RPSS5	6.40104	15.6483	56.0406484441175	-999	RPSS	R	strip	17.7167	18.4816	51.108	superiorfrontal
RPSS6	18.8273	18.5031	65.2019273657837	-999	RPSS	R	strip	22.0531	11.7769	56.6966	superiorfrontal
