name	x	y	z	size	group	hemisphere	type	ind.region
RE1	33.2186	-55.3732	13.2473245167143	5.024	RE	R	depth	lingual
RE2	34.6885	-57.1342	12.6181668932486	5.024	RE	R	depth	lingual
RE3	36.7719	-58.8873	12.8575083020517	5.024	RE	R	depth	inferiorparietal
RE4	39.4983	-62.5136	12.2301560046266	5.024	RE	R	depth	inferiorparietal
RE5	42.2354	-65.2319	12.4775771468903	5.024	RE	R	depth	inferiorparietal
RE6	44.7941	-66.6009	12.68167749617	5.024	RE	R	depth	inferiorparietal
RE7	47.4823	-67.7941	13.7521463872167	5.024	RE	R	depth	inferiorparietal
RE8	50.6514	-68.1173	14.9219221006824	5.024	RE	R	depth	inferiorparietal
RR1	37.9411	-48.4811	26.4510423661499	5.024	RR	R	depth	inferiorparietal
RR2	39.4535	-48.1986	30.1130315830461	5.024	RR	R	depth	inferiorparietal
RR3	40.431	-48.69	33.2664215990127	5.024	RR	R	depth	inferiorparietal
RR4	42.3659	-50.2464	34.0613032244983	5.024	RR	R	depth	inferiorparietal
RR5	43.9969	-51.392	36.19996182546	5.024	RR	R	depth	inferiorparietal
RR6	46.4186	-53.2839	37.7060745201017	5.024	RR	R	depth	inferiorparietal
RR7	48.1282	-55.6889	39.8375197149385	5.024	RR	R	depth	inferiorparietal
RR8	49.5354	-58.1028	41.9990308907134	5.024	RR	R	depth	inferiorparietal
RA1	22.367	-11.2814	-29.1750681183776	5.024	RA	R	depth	entorhinal
RA2	25.4547	-9.99242	-27.3262381340446	5.024	RA	R	depth	insula
RA3	29.8617	-8.78773	-26.7787419409873	5.024	RA	R	depth	insula
RA4	34.4375	-9.00997	-27.3449728575511	5.024	RA	R	depth	insula
RA5	37.0447	-9.22747	-27.4174928211716	5.024	RA	R	depth	fusiform
RA6	38.8128	-8.26075	-25.3910057922005	5.024	RA	R	depth	fusiform
RA7	40.7513	-6.17816	-21.9087846119835	5.024	RA	R	depth	fusiform
RA8	42.8228	-4.28588	-18.6142408035487	5.024	RA	R	depth	superiortemporal
RA9	45.4538	-2.23098	-15.9808562121228	5.024	RA	R	depth	superiortemporal
RA10	48.8631	-1.69088	-14.776873013075	5.024	RA	R	depth	superiortemporal
RA11	52.0856	-1.53289	-14.1196856548031	5.024	RA	R	depth	superiortemporal
RA12	54.8315	-1.0238	-14.9366143954084	5.024	RA	R	depth	superiortemporal
RA13	56.7295	-0.717101	-12.9622027919482	5.024	RA	R	depth	superiortemporal
RA14	58.9309	-0.278794	-10.9853349618563	5.024	RA	R	depth	superiortemporal
RA15	62.3414	1.93281	-10.3964546127181	5.024	RA	R	depth	superiortemporal
RB1	21.4014	-16.4207	-21.2472824798429	5.024	RB	R	depth	insula
RB2	24.6294	-15.9625	-21.4989087892179	5.024	RB	R	depth	insula
RB3	28.2925	-15.809	-21.4380479446087	5.024	RB	R	depth	insula
RB4	32.6438	-15.9169	-20.7173257464833	5.024	RB	R	depth	insula
RB5	36.5689	-16.6458	-23.1033171356277	5.024	RB	R	depth	fusiform
RB6	38.6964	-17.0919	-23.8506900899189	5.024	RB	R	depth	fusiform
RB7	41.9708	-16.3675	-21.0274435124313	5.024	RB	R	depth	inferiortemporal
RB8	44.829	-15.3083	-19.2645047166828	5.024	RB	R	depth	superiortemporal
RB9	48.0348	-14.8957	-18.3748128073472	5.024	RB	R	depth	middletemporal
RB10	51.4829	-14.2638	-16.8661678754473	5.024	RB	R	depth	middletemporal
RB11	55.6625	-14.7171	-18.5325199268257	5.024	RB	R	depth	middletemporal
RB12	58.7166	-14.1807	-19.6824556587831	5.024	RB	R	depth	middletemporal
RB13	61.9834	-13.1492	-19.5401046951073	5.024	RB	R	depth	middletemporal
RB14	64.3664	-12.4575	-16.8288968383492	5.024	RB	R	depth	middletemporal
RB15	67.82	-11.3331	-16.1730685978775	5.024	RB	R	depth	middletemporal
RC1	22.97	-24.6505	-24.8632844179155	5.024	RC	R	depth	parahippocampal
RC2	25.5584	-25.3266	-24.4281159613055	5.024	RC	R	depth	parahippocampal
RC3	29.1122	-26.3748	-25.8437822506239	5.024	RC	R	depth	fusiform
RC4	32.3351	-27.3069	-25.8497789283139	5.024	RC	R	depth	fusiform
RC5	35.9961	-27.6212	-25.6125145465635	5.024	RC	R	depth	fusiform
RC6	38.9553	-28.4826	-24.3845071625017	5.024	RC	R	depth	inferiortemporal
RC7	41.3213	-29.2604	-22.2602353942519	5.024	RC	R	depth	inferiortemporal
RC8	43.1438	-29.8335	-21.8799466504072	5.024	RC	R	depth	inferiortemporal
RC9	45.0451	-30.2984	-21.0511467689118	5.024	RC	R	depth	inferiortemporal
RC10	46.6393	-31.2375	-20.6522630417091	5.024	RC	R	depth	inferiortemporal
RC11	49.5472	-31.6225	-18.8915901603716	5.024	RC	R	depth	inferiortemporal
RC12	55.6854	-32.1852	-15.1887773034319	5.024	RC	R	depth	inferiortemporal
RC13	61.2237	-32.2734	-14.2423827783904	5.024	RC	R	depth	middletemporal
RC14	65.4985	-32.4684	-10.7213288592348	5.024	RC	R	depth	middletemporal
RC15	69.0619	-31.3887	-8.90849327007385	5.024	RC	R	depth	middletemporal
RD1	20.6075	-32.5671	-13.1271131873498	5.024	RD	R	depth	parahippocampal
RD2	23.315	-34.8093	-12.3617768139645	5.024	RD	R	depth	parahippocampal
RD3	26.1579	-36.6087	-11.744065194948	5.024	RD	R	depth	parahippocampal
RD4	28.9896	-38.0653	-12.7901846135131	5.024	RD	R	depth	fusiform
RD5	32.0603	-39.5372	-12.2194345985759	5.024	RD	R	depth	fusiform
RD6	36.0899	-40.5132	-10.9520481940178	5.024	RD	R	depth	fusiform
RD7	39.0471	-41.3309	-10.0383824677885	5.024	RD	R	depth	fusiform
RD8	42.6391	-42.5594	-6.71723475328667	5.024	RD	R	depth	fusiform
RD9	46.7599	-43.2416	-4.85586045092991	5.024	RD	R	depth	middletemporal
RD10	50.4635	-43.7854	-6.2389016994765	5.024	RD	R	depth	middletemporal
RD11	54.061	-43.8963	-5.31168735352149	5.024	RD	R	depth	middletemporal
RD12	57.4793	-43.7447	-3.81940973200103	5.024	RD	R	depth	middletemporal
RD13	61.0444	-43.9432	-2.61396993255998	5.024	RD	R	depth	middletemporal
RD14	64.8997	-44.8338	-2.78682925945846	5.024	RD	R	depth	middletemporal
RD15	68.2456	-45.3862	-1.40112387563039	5.024	RD	R	depth	middletemporal
RWA1	50.0402	-30.3318	8.65582642220843	5.024	RWA	R	depth	superiortemporal
RWA2	53.0585	-30.1235	8.92490279657819	5.024	RWA	R	depth	bankssts
RWA3	55.949	-30.0692	9.22951886943176	5.024	RWA	R	depth	bankssts
RWA4	58.6882	-30.0442	9.90209542163389	5.024	RWA	R	depth	bankssts
RWA5	61.2842	-29.8644	10.6581755532654	5.024	RWA	R	depth	bankssts
RWB1	50.7823	-45.3604	12.3959850717873	5.024	RWB	R	depth	bankssts
RWB2	53.2163	-44.2591	12.8473308364766	5.024	RWB	R	depth	bankssts
RWB3	56.0703	-42.8613	12.98648432849	5.024	RWB	R	depth	bankssts
RWB4	58.9327	-41.1067	13.2897693049327	5.024	RWB	R	depth	bankssts
RWB5	61.7932	-40.6341	14.1922277575388	5.024	RWB	R	depth	supramarginal
RQ1	25.8705	-39.0768	-18.1831150334333	5.024	RQ	R	depth	fusiform
RQ2	28.7451	-40.4088	-18.2676115063004	5.024	RQ	R	depth	fusiform
RQ3	30.9755	-41.7749	-17.904584855745	5.024	RQ	R	depth	fusiform
RQ4	32.9975	-42.3562	-19.292629957269	5.024	RQ	R	depth	fusiform
RQ5	35.32	-43.5519	-20.5663398708554	5.024	RQ	R	depth	fusiform
RQ6	37.7912	-44.6027	-20.7935742093011	5.024	RQ	R	depth	fusiform
RQ7	41.7638	-47.0437	-20.4498222720688	5.024	RQ	R	depth	fusiform
RQ8	46.3285	-48.7718	-20.3441888607124	5.024	RQ	R	depth	inferiortemporal
RQ9	52.5485	-50.7182	-18.6220675855092	5.024	RQ	R	depth	inferiortemporal
RQ10	58.0977	-52.0713	-18.3127000288519	5.024	RQ	R	depth	inferiortemporal
RQ11	61.9022	-53.1282	-18.3127018951183	5.024	RQ	R	depth	inferiortemporal
RQ12	66.3471	-53.5949	-19.5535229285707	5.024	RQ	R	depth	inferiortemporal
RWC1	38.7946	-45.2214	21.8606908206931	5.024	RWC	R	depth	inferiorparietal
RWC2	41.2261	-45.1453	22.8789325358875	5.024	RWC	R	depth	inferiorparietal
RWC3	43.7834	-44.7518	24.1470601689905	5.024	RWC	R	depth	inferiorparietal
RWC4	46.5136	-44.316	25.4837649202378	5.024	RWC	R	depth	supramarginal
RWC5	48.9543	-44.232	26.9009628261091	5.024	RWC	R	depth	supramarginal
RWC6	52.246	-44.6383	29.1463164923338	5.024	RWC	R	depth	supramarginal
RWC7	54.8416	-45.2016	31.0307993458646	5.024	RWC	R	depth	supramarginal
RWC8	57.7823	-45.7469	33.1058769707398	5.024	RWC	R	depth	supramarginal
