name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LN8	n/a	n/a	n/a	-999	LN	n/a	depth	-54.2846	2.2004	38.1377	precentral
LN9	n/a	n/a	n/a	-999	LN	n/a	depth	-57.2689	0.857282	38.6157	precentral
LN10	n/a	n/a	n/a	-999	LN	n/a	depth	-59.1994	-0.552318	39.796	precentral
LX1	n/a	n/a	n/a	-999	LX	n/a	depth	-17.9658	13.6432	33.4009	caudalmiddlefrontal
LX2	n/a	n/a	n/a	-999	LX	n/a	depth	-20.2342	15.3495	33.9146	rostralmiddlefrontal
LX3	n/a	n/a	n/a	-999	LX	n/a	depth	-23.4984	16.6686	35.8524	rostralmiddlefrontal
LX4	n/a	n/a	n/a	-999	LX	n/a	depth	-27.3989	19.0345	37.335	rostralmiddlefrontal
LX5	n/a	n/a	n/a	-999	LX	n/a	depth	-29.6674	20.7408	37.8486	rostralmiddlefrontal
LX6	n/a	n/a	n/a	-999	LX	n/a	depth	-32.0357	23.3849	38.6126	rostralmiddlefrontal
LX7	n/a	n/a	n/a	-999	LX	n/a	depth	-35.3192	24.8552	39.8417	rostralmiddlefrontal
LX8	n/a	n/a	n/a	-999	LX	n/a	depth	-37.6486	27.1969	42.0233	rostralmiddlefrontal
LX9	n/a	n/a	n/a	-999	LX	n/a	depth	-41.1012	30.2252	42.9189	rostralmiddlefrontal
LX10	n/a	n/a	n/a	-999	LX	n/a	depth	-42.3159	31.8649	44.135	rostralmiddlefrontal
LP1	n/a	n/a	n/a	-999	LP	n/a	depth	-23.5514	-26.64	32.6649	insula
LP2	n/a	n/a	n/a	-999	LP	n/a	depth	-26.497	-28.2856	34.5606	insula
LP3	n/a	n/a	n/a	-999	LP	n/a	depth	-29.581	-28.6908	35.2889	supramarginal
LP4	n/a	n/a	n/a	-999	LP	n/a	depth	-32.5265	-30.3364	37.1847	supramarginal
LP5	n/a	n/a	n/a	-999	LP	n/a	depth	-35.4721	-31.9819	39.0804	supramarginal
LP6	n/a	n/a	n/a	-999	LP	n/a	depth	-38.5561	-32.3873	39.8088	supramarginal
LP7	n/a	n/a	n/a	-999	LP	n/a	depth	-42.019	-34.0751	41.7078	supramarginal
LP8	n/a	n/a	n/a	-999	LP	n/a	depth	-44.9645	-35.7207	43.6035	supramarginal
LP9	n/a	n/a	n/a	-999	LP	n/a	depth	-48.0293	-36.2772	45.0406	supramarginal
LP10	n/a	n/a	n/a	-999	LP	n/a	depth	-50.9443	-38.2403	46.1024	supramarginal
LP11	n/a	n/a	n/a	-999	LP	n/a	depth	-53.8898	-39.8859	47.998	supramarginal
LP12	n/a	n/a	n/a	-999	LP	n/a	depth	-56.8353	-41.5315	49.8938	supramarginal
LK1	n/a	n/a	n/a	-999	LK	n/a	depth	-0.893513	-48.4496	24.0281	isthmuscingulate
LK2	n/a	n/a	n/a	-999	LK	n/a	depth	-1.77008	-49.9259	25.9108	precuneus
LK3	n/a	n/a	n/a	-999	LK	n/a	depth	-4.79601	-50.7848	28.7657	precuneus
LK4	n/a	n/a	n/a	-999	LK	n/a	depth	-6.65719	-52.8147	30.5298	precuneus
LK5	n/a	n/a	n/a	-999	LK	n/a	depth	-8.668	-53.4378	32.6692	precuneus
LK6	n/a	n/a	n/a	-999	LK	n/a	depth	-11.5942	-55.2346	35.2738	precuneus
LK7	n/a	n/a	n/a	-999	LK	n/a	depth	-14.501	-57.1827	38.5871	precuneus
LK8	n/a	n/a	n/a	-999	LK	n/a	depth	-17.0096	-57.9993	41.4388	superiorparietal
LK9	n/a	n/a	n/a	-999	LK	n/a	depth	-18.9206	-59.5602	43.328	superiorparietal
LK10	n/a	n/a	n/a	-999	LK	n/a	depth	-20.9315	-60.1833	45.4674	superiorparietal
LK11	n/a	n/a	n/a	-999	LK	n/a	depth	-23.8577	-61.9801	48.0721	inferiorparietal
LK12	n/a	n/a	n/a	-999	LK	n/a	depth	-25.7687	-63.541	49.9612	superiorparietal
LK13	n/a	n/a	n/a	-999	LK	n/a	depth	-27.7601	-64.3154	52.8095	inferiorparietal
LK14	n/a	n/a	n/a	-999	LK	n/a	depth	-30.6863	-66.1122	55.4141	inferiorparietal
LT1	n/a	n/a	n/a	-999	LT	n/a	depth	-22.1468	-22.0315	-10.068	n/a
LT2	n/a	n/a	n/a	-999	LT	n/a	depth	-24.0467	-23.76	-9.74421	n/a
LT3	n/a	n/a	n/a	-999	LT	n/a	depth	-28.0461	-25.3438	-8.64746	n/a
LT4	n/a	n/a	n/a	-999	LT	n/a	depth	-31.0306	-26.6887	-8.205	parahippocampal
LT5	n/a	n/a	n/a	-999	LT	n/a	depth	-33.9954	-28.1878	-7.11459	fusiform
LT6	n/a	n/a	n/a	-999	LT	n/a	depth	-38.0142	-29.6173	-6.66587	fusiform
LT7	n/a	n/a	n/a	-999	LT	n/a	depth	-41.018	-30.8079	-6.87148	fusiform
LT8	n/a	n/a	n/a	-999	LT	n/a	depth	-44.5999	-31.4128	-5.55332	middletemporal
LT9	n/a	n/a	n/a	-999	LT	n/a	depth	-48.6187	-32.8423	-5.10457	middletemporal
LT10	n/a	n/a	n/a	-999	LT	n/a	depth	-51.603	-34.1872	-4.66216	middletemporal
LT11	n/a	n/a	n/a	-999	LT	n/a	depth	-54.5679	-35.6863	-3.57173	middletemporal
LT12	n/a	n/a	n/a	-999	LT	n/a	depth	-58.6061	-36.9615	-3.77099	middletemporal
LT13	n/a	n/a	n/a	-999	LT	n/a	depth	-61.5904	-38.3063	-3.32856	middletemporal
LT14	n/a	n/a	n/a	-999	LT	n/a	depth	-65.1723	-38.9113	-2.01047	middletemporal
LT15	n/a	n/a	n/a	-999	LT	n/a	depth	-69.1911	-40.3408	-1.5617	middletemporal
LT16	n/a	n/a	n/a	-999	LT	n/a	depth	-72.2558	-40.9034	-0.246684	middletemporal
