name	x	y	z	size	group	hemisphere	type
LTG1	-53.3853	17.6097	-15.5211	-999	LTG	L	grid
LTG2	-56.6	10.173	-11.4005	-999	LTG	L	grid
LTG3	-58.9057	1.38998	-7.10263	-999	LTG	L	grid
LTG4	-60.2092	-8.61385	-2.03746	-999	LTG	L	grid
LTG5	-62.4217	-17.2619	3.03916	-999	LTG	L	grid
LTG6	-63.6887	-25.7956	8.86255	-999	LTG	L	grid
LTG7	-61.5088	-35.3125	14.3634	-999	LTG	L	grid
LTG8	-60.6075	-44.7908	20.0657	-999	LTG	L	grid
LTG9	-54.801	13.8396	-24.5618	-999	LTG	L	grid
LTG10	-57.9589	5.08174	-20.1414	-999	LTG	L	grid
LTG11	-60.2647	-3.7013	-15.8435	-999	LTG	L	grid
LTG12	-61.5317	-12.2585	-10.4881	-999	LTG	L	grid
LTG13	-62.7418	-22.1367	-4.83284	-999	LTG	L	grid
LTG14	-63.5828	-30.7065	0.46126	-999	LTG	L	grid
LTG15	-62.6814	-40.1899	6.06126	-999	LTG	L	grid
LTG16	-61.8731	-49.7964	11.1169	-999	LTG	L	grid
LTG17	-52.8973	9.0367	-31.9615	-999	LTG	L	grid
LTG18	-56.0553	0.278877	-27.5411	-999	LTG	L	grid
LTG19	-59.7325	-8.59192	-23.6494	-999	LTG	L	grid
LTG20	-61.7951	-18.445	-17.8716	-999	LTG	L	grid
LTG21	-62.971	-28.3977	-14.7377	-999	LTG	L	grid
LTG22	-63.1994	-36.7289	-8.32488	-999	LTG	L	grid
LTG23	-63.188	-45.324	-3.15335	-999	LTG	L	grid
LTG24	-61.3411	-54.7245	2.56291	-999	LTG	L	grid
LTG25	-46.8775	2.16968	-38.2332	-999	LTG	L	grid
LTG26	-52.4837	-6.02106	-35.4761	-999	LTG	L	grid
LTG27	-56.4939	-14.7537	-30.9332	-999	LTG	L	grid
LTG28	-58.6131	-23.2857	-25.4552	-999	LTG	L	grid
LTG29	-58.99	-32.7488	-20.0225	-999	LTG	L	grid
LTG30	-60.0175	-41.5696	-15.9084	-999	LTG	L	grid
LTG31	-60.6186	-50.403	-11.8558	-999	LTG	L	grid
LTG32	-59.5308	-59.653	-5.42681	-999	LTG	L	grid
LSTG1	-62.2966	-34.3308	23.9674	-999	LSTG	L	grid
LSTG2	-62.1594	-24.6216	19.4241	-999	LSTG	L	grid
LSTG3	-61.596	-14.9253	14.8137	-999	LSTG	L	grid
LSTG4	-60.5687	-6.12197	10.3507	-999	LSTG	L	grid
LSTG5	-59.1721	3.98853	5.49855	-999	LSTG	L	grid
LSTG6	-57.8117	12.6506	0.3218	-999	LSTG	L	grid
LSTG7	-63.0115	-30.4523	34.2206	-999	LSTG	L	grid
LSTG8	-62.5604	-20.4443	28.8563	-999	LSTG	L	grid
LSTG9	-62.3299	-10.6068	24.9596	-999	LSTG	L	grid
LSTG10	-60.8764	-1.81632	20.4295	-999	LSTG	L	grid
LSTG11	-60.9256	7.63611	14.5929	-999	LSTG	L	grid
LSTG12	-59.529	17.7466	9.74076	-999	LSTG	L	grid
LITG1	-22.6676	-53.5778	-11.7677	-999	LITG	L	grid
LITG2	-29.6441	-48.2404	-17.0292	-999	LITG	L	grid
LITG3	-37.7504	-41.7334	-21.1265	-999	LITG	L	grid
LITG4	-45.2994	-35.9942	-24.4954	-999	LITG	L	grid
LITG5	-53.8472	-29.8406	-25.9101	-999	LITG	L	grid
LITG6	-59.705	-22.9968	-24.0913	-999	LITG	L	grid
LITG7	-27.9997	-62.1065	-12.7735	-999	LITG	L	grid
LITG8	-34.9208	-55.7628	-17.6448	-999	LITG	L	grid
LITG9	-42.7495	-50.4003	-22.7836	-999	LITG	L	grid
LITG10	-51.1108	-43.9956	-23.0184	-999	LITG	L	grid
LITG11	-57.7277	-37.001	-20.4869	-999	LITG	L	grid
LITG12	-62.3983	-28.7995	-16.6304	-999	LITG	L	grid
RLTG1	63.7356	-30.7514	-15.5513	-999	RLTG	R	grid
RLTG2	65.079	-20.1073	-17.6051	-999	RLTG	R	grid
RLTG3	61.126	-10.3694	-17.3823	-999	RLTG	R	grid
RLTG4	58.1184	-0.531107	-16.6919	-999	RLTG	R	grid
RLTG5	54.9798	10.0624	-16.7916	-999	RLTG	R	grid
RLTG6	51.2134	20.0514	-15.3888	-999	RLTG	R	grid
RLTG7	57.3157	-30.0303	-22.986	-999	RLTG	R	grid
RLTG8	59.7146	-21.1217	-26.6938	-999	RLTG	R	grid
RLTG9	58.7066	-10.5913	-27.0999	-999	RLTG	R	grid
RLTG10	55.6991	-0.753057	-26.4096	-999	RLTG	R	grid
RLTG11	51.3563	10.4441	-25.8353	-999	RLTG	R	grid
RLTG12	47.5155	19.8672	-24.9225	-999	RLTG	R	grid
RSTG1	31.5127	-20.0496	-25.8603	-999	RSTG	R	grid
RSTG2	40.9407	-20.8416	-29.63	-999	RSTG	R	grid
