name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LTS1	-56.117	36.4275	-11.6387681864206	-999	LTS	L	strip	-49.0702	40.0631	-12.647	parsorbitalis
LTS2	-54.5331	25.1296	-15.7192642546296	-999	LTS	L	strip	-49.6054	30.3546	-11.0656	parsorbitalis
LTS3	-55.7447	17.826	-10.4447208873593	-999	LTS	L	strip	-52.6508	20.0266	-9.50095	parstriangularis
LTS4	-61.5597	6.56614	-16.620388986365	-999	LTS	L	strip	-56.2305	9.80617	-9.34216	superiortemporal
LFS1	-26.454	55.3619	31.4080871057809	-999	LFS	L	strip	-21.5804	59.8098	25.3458	superiorfrontal
LFS2	-28.6436	47.2002	39.4331040389427	-999	LFS	L	strip	-27.0838	52.2869	30.1216	rostralmiddlefrontal
LFS3	-34.4207	40.004	43.6257024856477	-999	LFS	L	strip	-34.073	44.4803	32.6302	rostralmiddlefrontal
LFS4	-39.4143	30.3207	42.7354467257351	-999	LFS	L	strip	-38.0011	35.3022	35.5399	rostralmiddlefrontal
LG1	-59.204	12.7733	-28.8049030586821	-999	LG	L	grid	-53.3896	8.49608	-23.3006	superiortemporal
LG2	-58.197	14.2956	-18.3155347461387	-999	LG	L	grid	-52.3952	11.8555	-14.2694	superiortemporal
LG3	-60.1028	13.0806	-7.47490177534079	-999	LG	L	grid	-54.6883	15.4679	-5.43596	superiortemporal
LG4	-61.4805	15.4698	5.29785533954827	-999	LG	L	grid	-56.759	18.2419	4.7209	parsopercularis
LG5	-62.4813	19.5775	20.9733560934073	-999	LG	L	grid	-54.4851	20.8973	14.8247	parsopercularis
LG6	-53.5033	22.1922	35.6914505527191	-999	LG	L	grid	-50.6039	21.6729	24.5969	caudalmiddlefrontal
LG7	-49.322	22.7224	42.0356443534501	-999	LG	L	grid	-45.111	22.547	32.9421	caudalmiddlefrontal
LG8	-44.184	21.2792	49.3002684559468	-999	LG	L	grid	-40.2257	23.5703	42.7229	caudalmiddlefrontal
LG9	-62.1608	2.7522	-26.6779539464192	-999	LG	L	grid	-57.5404	0.170021	-21.4382	middletemporal
LG10	-62.5093	3.80155	-16.9411101853472	-999	LG	L	grid	-56.5459	3.52939	-12.407	superiortemporal
LG11	-65.2417	4.47579	-5.61167512360864	-999	LG	L	grid	-58.6166	6.27915	-2.73874	superiortemporal
LG12	-66.7798	6.50118	5.95710106798742	-999	LG	L	grid	-59.3552	8.17954	7.10932	precentral
LG13	-65.0358	7.80261	19.3718750681621	-999	LG	L	grid	-57.0813	10.8349	17.213	precentral
LG14	-62.3197	8.02986	32.0810377245961	-999	LG	L	grid	-53.2001	11.6104	26.9853	precentral
LG15	-53.3206	11.9425	42.77131463483	-999	LG	L	grid	-48.5373	13.4928	35.8562	caudalmiddlefrontal
LG16	-48.0242	12.9099	48.55468687934	-999	LG	L	grid	-44.1012	14.2557	44.9128	caudalmiddlefrontal
LG17	-65.7892	-8.66038	-23.4994365819901	-999	LG	L	grid	-61.4686	-9.01871	-18.741	middletemporal
LG18	-67.863	-6.82951	-16.895767453792	-999	LG	L	grid	-62.4825	-6.15478	-9.72287	middletemporal
LG19	-66.4705	-6.28553	-7.18059310705044	-999	LG	L	grid	-62.2168	-4.03919	-0.520414	superiortemporal
LG20	-66.8634	-2.59552	7.30854942489473	-999	LG	L	grid	-60.9472	-1.63505	9.50617	precentral
LG21	-66.0077	-1.65458	17.570062000197	-999	LG	L	grid	-59.3494	-0.359651	19.0715	postcentral
LG22	-63.6919	-2.57203	30.5508369408831	-999	LG	L	grid	-55.849	1.68456	30.0935	postcentral
LG23	-58.8035	-2.30815	39.1848452495867	-999	LG	L	grid	-51.9998	2.68478	38.3311	precentral
LG24	-53.1885	-1.15061	48.4417644967517	-999	LG	L	grid	-47.1146	3.70806	48.1119	precentral
LG25	-67.5588	-19.5606	-24.3614414734853	-999	LG	L	grid	-64.6518	-18.8485	-17.2651	middletemporal
