name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
RB1	20.6813	-10.518	-27.2967763650133	-999	RB	R	depth	20.828	-10.9166	-21.5004	Right Cerebral White Matter	n/a	SUB	Right MTL WM
RB2	24.514	-11.1778	-28.6430219356757	-999	RB	R	depth	26.0307	-10.8013	-22.5938	Right Cerebral White Matter	n/a	SUB	Right Sub
RB3	29.1408	-12.8093	-29.7729032085487	-999	RB	R	depth	31.7591	-10.7626	-22.7036	Right PHG parahippocampal gyrus	fusiform	BA35	Right PRC
RB4	34.5283	-13.2964	-29.1140716334393	-999	RB	R	depth	36.9668	-10.7274	-22.8034	Right FuG fusiform gyrus	fusiform	BA36	Right PRC
RB5	40.5944	-12.6447	-26.9740129144133	-999	RB	R	depth	42.7218	-11.6656	-22.908	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RB6	46.937	-11.1196	-24.9442216419705	-999	RB	R	depth	47.9295	-11.6303	-23.0078	Right Cerebral White Matter	middletemporal	n/a	n/a
RB7	55.2395	-10.6389	-24.6094617797399	-999	RB	R	depth	53.6579	-11.5916	-23.1176	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RB8	61.0563	-11.1383	-25.8968267306536	-999	RB	R	depth	58.8654	-11.5563	-23.2174	Right Cerebral White Matter	middletemporal	n/a	n/a
RB9	65.2396	-13.5736	-27.4407844260268	-999	RB	R	depth	64.6205	-12.4946	-23.3219	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RB10	69.5903	-14.3305	-29.0988030009054	-999	RB	R	depth	69.8231	-12.3792	-24.4153	n/a	middletemporal	n/a	n/a
RA1	21.6872	-5.22139	-24.4489385598286	-999	RA	R	depth	22.753	-4.79274	-18.5936	Right Hippocampus	n/a	n/a	Right Amy
RA2	25.3105	-4.90684	-24.0899394742574	-999	RA	R	depth	26.8926	-3.78766	-18.6787	Right Amygdala	n/a	n/a	Right Amy
RA3	30.4427	-4.99842	-24.093472732672	-999	RA	R	depth	31.5528	-2.77904	-18.7738	Right Inf Lat Vent	n/a	n/a	n/a
RA4	34.9827	-4.35484	-22.5784986210759	-999	RA	R	depth	35.6973	-1.85401	-17.8654	Right Cerebral White Matter	n/a	n/a	n/a
RA5	39.2425	-4.09485	-21.730396099508	-999	RA	R	depth	39.8633	-1.82589	-17.9452	Right Cerebral White Matter	n/a	n/a	n/a
RA6	43.8857	-1.9277	-20.9586504325204	-999	RA	R	depth	44.5104	-0.328782	-18.0428	Right Cerebral White Matter	superiortemporal	n/a	n/a
RA7	47.3181	-0.799298	-20.5881454189139	-999	RA	R	depth	47.6083	0.669289	-18.108	Right Cerebral White Matter	superiortemporal	n/a	n/a
RA8	52.433	0.0341274	-17.6488557306893	-999	RA	R	depth	51.7528	1.59432	-17.1996	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RA9	57.6479	-0.152217	-16.0670209441395	-999	RA	R	depth	56.4131	2.60295	-17.2946	Right MTG middle temporal gyrus	superiortemporal	n/a	n/a
RA10	60.6451	0.185833	-15.6570126640926	-999	RA	R	depth	60.5526	3.60802	-17.3798	n/a	superiortemporal	n/a	n/a
RI1	41.3709	15.1193	-42.8460154559094	-999	RI	R	depth	43.0154	14.3751	-36.9725	n/a	middletemporal	n/a	n/a
RI2	43.7604	15.2146	-42.2722524155794	-999	RI	R	depth	45.1034	14.309	-36.0188	n/a	middletemporal	n/a	n/a
RI3	47.1513	14.9532	-41.5155332886457	-999	RI	R	depth	48.2329	14.2501	-35.085	n/a	middletemporal	n/a	n/a
RI4	49.2818	14.638	-40.4139987124993	-999	RI	R	depth	50.3209	14.184	-34.1314	Right TMP temporal pole	middletemporal	n/a	n/a
RI5	52.8509	12.7283	-39.0108154391618	-999	RI	R	depth	53.998	13.1516	-33.2023	n/a	middletemporal	n/a	n/a
RI6	55.6906	11.887	-37.5479253122009	-999	RI	R	depth	57.1275	13.0927	-32.2686	n/a	middletemporal	n/a	n/a
RI7	60.0049	10.8633	-36.542000633992	-999	RI	R	depth	61.2985	13.0406	-31.3549	n/a	middletemporal	n/a	n/a
RI8	63.7941	10.4613	-36.8228550692341	-999	RI	R	depth	64.9439	13.0653	-31.4247	n/a	middletemporal	n/a	n/a
RI9	65.9447	10.2448	-35.7980638117309	-999	RI	R	depth	67.0319	12.9993	-30.4711	n/a	middletemporal	n/a	n/a
RI10	70.1232	10.0466	-36.3082739380782	-999	RI	R	depth	71.198	13.0274	-30.5509	n/a	middletemporal	n/a	n/a
RC1	24.1471	-27.9179	-15.4822500751162	-999	RC	R	depth	25.461	-26.9123	-10.5691	Right Cerebral White Matter	n/a	n/a	Right MTL WM
RC2	27.9042	-29.9962	-14.3762045778829	-999	RC	R	depth	29.6587	-27.9412	-9.65005	Right Cerebral White Matter	n/a	CA1	Right CA1
RC3	33.3242	-31.0802	-14.5152468435077	-999	RC	R	depth	35.3872	-27.9024	-9.75982	Right Cerebral White Matter	n/a	CA1	Right CA1
RC4	38.8527	-32.2816	-13.3833898559628	-999	RC	R	depth	40.6263	-28.9242	-8.86076	Right Cerebral White Matter	n/a	n/a	n/a
RC5	43.5471	-31.6508	-13.7758304496306	-999	RC	R	depth	46.3548	-28.8855	-8.97061	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RC6	49.2633	-31.4428	-11.5056943106109	-999	RC	R	depth	51.589	-29.8272	-9.06511	Right Cerebral White Matter	middletemporal	n/a	n/a
RC7	56.7805	-30.9545	-10.5032947661323	-999	RC	R	depth	57.3174	-29.7886	-9.17495	Right Cerebral White Matter	middletemporal	n/a	n/a
