name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
ROF1	14.3163	36.078	-10.8984878883794	-999	ROF	R	depth	13.8846	29.0152	-4.58208	Right Cerebral White Matter	rostralanteriorcingulate	n/a	n/a
ROF2	16.067	35.4401	-9.82151345552359	-999	ROF	R	depth	15.9998	28.9411	-4.12916	Right Cerebral White Matter	medialorbitofrontal	n/a	n/a
ROF3	20.2832	34.723	-9.75771754124745	-999	ROF	R	depth	21.088	28.9834	-5.09398	Right Cerebral White Matter	lateralorbitofrontal	n/a	n/a
ROF4	22.71	34.2489	-8.84217375366824	-999	ROF	R	depth	24.2322	28.9047	-4.71415	Right Cerebral White Matter	lateralorbitofrontal	n/a	n/a
ROF5	25.7592	34.0373	-10.3654058180903	-999	ROF	R	depth	27.2623	28.9561	-5.53276	Right Cerebral White Matter	lateralorbitofrontal	n/a	n/a
ROF6	30.7321	33.6972	-11.3188969181243	-999	ROF	R	depth	31.9502	28.8708	-5.26255	Right LOrG lateral orbital gyrus	lateralorbitofrontal	n/a	n/a
ROF7	34.6118	33.9528	-10.259593005304	-999	ROF	R	depth	35.0373	28.8571	-5.48193	Right Cerebral White Matter	lateralorbitofrontal	n/a	n/a
ROF8	39.5339	35.2456	-10.0572842355497	-999	ROF	R	depth	39.0963	28.9038	-6.37364	Right Cerebral White Matter	parstriangularis	n/a	n/a
ROF9	42.6751	35.8613	-9.0381402540363	-999	ROF	R	depth	42.2406	28.8253	-5.99373	Right Cerebral White Matter	parstriangularis	n/a	n/a
ROF10	46.3863	35.6437	-10.3596722797897	-999	ROF	R	depth	46.2997	28.8721	-6.88543	Right Cerebral White Matter	parstriangularis	n/a	n/a
ROF11	49.9659	34.7055	-10.1320781005133	-999	ROF	R	depth	49.9585	28.7912	-6.54221	Right Cerebral White Matter	parstriangularis	n/a	n/a
ROF12	54.0161	33.699	-11.6523459098218	-999	ROF	R	depth	54.0176	28.838	-7.4339	Right OrIFG orbital part of the inferior frontal gyrus	parstriangularis	n/a	n/a
ROF13	58.0443	32.7067	-11.8831016275937	-999	ROF	R	depth	58.1909	28.7549	-7.12711	n/a	parstriangularis	n/a	n/a
ROF14	62.4138	32.2719	-13.1103389440071	-999	ROF	R	depth	62.3071	28.7367	-7.41963	n/a	parstriangularis	n/a	n/a
RA1	27.082	-0.315426	-29.5532682495216	-999	RA	R	depth	31.6042	-6.1717	-26.3664	Right Amygdala	n/a	n/a	Right Amy
RA2	31.6274	0.595895	-31.5053825411001	-999	RA	R	depth	35.2058	-6.18758	-26.6223	Right Cerebral White Matter	n/a	n/a	n/a
RA3	39.9052	4.42161	-31.9921151266781	-999	RA	R	depth	40.3945	-5.22323	-26.795	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RA4	48.354	6.0368	-34.1937899562092	-999	RA	R	depth	46.6122	-4.26332	-27.0407	Right MTG middle temporal gyrus	inferiortemporal	n/a	Right Middle Temporal Gyrus
RA5	53.7147	5.98284	-35.7347468059225	-999	RA	R	depth	51.7437	-3.23389	-27.8127	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RA6	59.5187	3.29588	-35.6453291384764	-999	RA	R	depth	58.4896	-3.3284	-27.6887	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RA7	64.2497	3.09275	-35.963704585097	-999	RA	R	depth	63.6782	-2.36393	-27.8613	n/a	middletemporal	n/a	n/a
RA8	69.3586	3.38056	-37.3687713689443	-999	RA	R	depth	68.8098	-1.33459	-28.6333	n/a	middletemporal	n/a	n/a
RB1	26.8734	-15.5151	-24.6538251512429	-999	RB	R	depth	31.7609	-20.3424	-21.1811	Right Cerebral White Matter	n/a	n/a	Right CA1
RB2	29.0529	-15.3544	-24.8095021265297	-999	RB	R	depth	33.9195	-19.4294	-20.5352	Right Cerebral White Matter	n/a	n/a	Right CA1
RB3	34.6758	-14.5747	-26.4083166613876	-999	RB	R	depth	39.2086	-17.5427	-19.9157	Right Cerebral White Matter	n/a	n/a	n/a
RB4	40.1778	-9.88741	-25.5214815759547	-999	RB	R	depth	45.0203	-14.1127	-19.6425	Right Cerebral White Matter	fusiform	n/a	n/a
RB5	45.8271	-6.85682	-22.2593074734186	-999	RB	R	depth	50.3093	-12.226	-19.023	Right Cerebral White Matter	middletemporal	n/a	n/a
RB6	52.61	-5.32184	-20.8067398897852	-999	RB	R	depth	55.4979	-11.2616	-19.1957	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RB7	61.5719	-4.90428	-23.5130210975619	-999	RB	R	depth	61.3016	-9.37721	-18.6127	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RB8	67.554	-2.69261	-24.7680145329542	-999	RB	R	depth	66.577	-6.43844	-18.3995	n/a	superiortemporal	n/a	n/a
RD1	27.1103	-31.0425	-10.4001165926603	-999	RD	R	depth	28.5973	-28.663	-9.0561	Right Hippocampus	n/a	DG	Right DG
RD2	28.6831	-32.9968	-12.6407402562943	-999	RD	R	depth	31.7415	-28.7415	-8.67628	Right Cerebral White Matter	parahippocampal	n/a	n/a
RD3	32.2631	-31.8849	-14.0306993074694	-999	RD	R	depth	36.9302	-27.7772	-8.84896	Right PHG parahippocampal gyrus	fusiform	PHC	Right PHC
