name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LB1	-22.4157	-10.9863	-24.7052860325028	-999	LB	L	depth	-20.2712	-13.6056	-20.5303	Left Hippocampus	n/a	SUB	Left Sub
LB2	-27.0477	-9.99422	-26.013868457926	-999	LB	L	depth	-25.5325	-12.7344	-20.733	Left Hippocampus	n/a	CA1	Left CA1
LB3	-30.5022	-10.8707	-28.8389060262807	-999	LB	L	depth	-29.929	-13.2565	-21.7076	Left Cerebral White Matter	entorhinal	n/a	n/a
LB4	-39.1435	-12.0038	-33.0846496227366	-999	LB	L	depth	-35.904	-13.5172	-22.7429	Left FuG fusiform gyrus	fusiform	BA36	Left PRC
LB5	-43.2036	-13.1027	-33.0662738290822	-999	LB	L	depth	-41.3529	-13.8651	-23.758	Left FuG fusiform gyrus	fusiform	BA36	Left PRC
LB6	-45.9712	-13.7827	-33.3085562994439	-999	LB	L	depth	-46.6009	-13.2203	-24.9659	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
LB7	-52.5585	-13.5595	-32.1837004197474	-999	LB	L	depth	-52.0498	-13.5683	-25.981	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LB8	-58.783	-12.6558	-31.9746357816128	-999	LB	L	depth	-56.9724	-14.0032	-26.9758	Left MTG middle temporal gyrus	inferiortemporal	n/a	n/a
LB9	-64.0584	-12.3405	-30.6632683370198	-999	LB	L	depth	-63.4867	-13.9501	-27.0262	Left ITG inferior temporal gyrus	middletemporal	n/a	n/a
LC1	-26.8449	-25.4787	-17.4135720110527	-999	LC	L	depth	-24.313	-26.4638	-11.7436	Left Cerebral White Matter	parahippocampal	n/a	n/a
LC2	-31.1306	-25.4008	-20.1307996509855	-999	LC	L	depth	-29.5745	-25.5926	-11.9465	Left PHG parahippocampal gyrus	parahippocampal	BA35	Left PRC
LC3	-35.1429	-25.6922	-20.6299030065849	-999	LC	L	depth	-35.5757	-25.4002	-10.9714	Left PHG parahippocampal gyrus	parahippocampal	BA36	Left PRC
