name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
RA1	17.5825	-1.36119	-22.7823992513436	-999	RA	R	depth	17.014	-4.94638	-17.3814	Right Amygdala	n/a	n/a	Right Amy
RA2	21.0861	-1.21326	-22.8475190309151	-999	RA	R	depth	20.7031	-4.42046	-17.4767	Right Amygdala	n/a	n/a	Right Amy
RA3	25.0289	-2.18304	-21.1662621989034	-999	RA	R	depth	24.7682	-4.6079	-16.0859	Right Amygdala	n/a	n/a	Right Amy
RA4	28.333	-1.93625	-21.137867406047	-999	RA	R	depth	27.9517	-4.01932	-16.1932	Right Cerebral White Matter	n/a	n/a	n/a
RA5	31.6783	-2.71648	-21.0545916456522	-999	RA	R	depth	30.9854	-4.39451	-16.1212	Right Cerebral White Matter	n/a	n/a	n/a
RA6	36.4279	-2.61603	-20.4930005391936	-999	RA	R	depth	35.1801	-3.93106	-16.2046	Right Cerebral White Matter	insula	n/a	n/a
RA7	39.8112	-2.08218	-19.949892717017	-999	RA	R	depth	38.3637	-3.34247	-16.3119	Right Cerebral White Matter	superiortemporal	n/a	n/a
RA8	43.8062	-2.02065	-17.2830542821767	-999	RA	R	depth	42.9243	-3.74891	-15.5565	Right Cerebral White Matter	superiortemporal	n/a	n/a
RA9	46.7255	-1.22996	-16.0965074392309	-999	RA	R	depth	46.1079	-3.16034	-15.6639	Right STG superior temporal gyrus	superiortemporal	n/a	n/a
RA10	51.6901	-1.7179	-15.5460523295319	-999	RA	R	depth	50.3026	-2.69688	-15.7471	n/a	middletemporal	n/a	n/a
RA11	55.7524	-3.40275	-16.6551541949853	-999	RA	R	depth	53.3363	-3.07207	-15.6752	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RA12	59.7888	-3.34258	-19.0538461074973	-999	RA	R	depth	57.5311	-2.60862	-15.7585	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RA13	62.3671	-3.1628	-19.0146528830331	-999	RA	R	depth	60.7245	-1.86369	-15.2184	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RA14	65.9546	-2.83005	-18.5189898393183	-999	RA	R	depth	65.4248	-1.46271	-15.2898	n/a	middletemporal	n/a	n/a
RB1	28.9134	-21.1093	-21.4858858534977	-999	RB	R	depth	29.4971	-20.8901	-15.0809	Right Cerebral White Matter	n/a	n/a	Right CA1
RB2	31.5688	-21.2272	-21.8412007390437	-999	RB	R	depth	32.6807	-20.3015	-15.1882	Right Cerebral White Matter	n/a	n/a	Right CA1
RB3	35.9689	-19.8698	-19.4351543673824	-999	RB	R	depth	36.8853	-19.6816	-14.6242	Right Hippocampus	n/a	CA1	Right CA1
RB4	39.5862	-19.6049	-17.5712204207979	-999	RB	R	depth	40.4248	-20.1194	-14.5402	Right Cerebral White Matter	n/a	n/a	n/a
RB5	44.0011	-19.0602	-17.5656674956205	-999	RB	R	depth	44.6195	-19.6559	-14.6235	Right Cerebral White Matter	middletemporal	n/a	n/a
RB6	47.0887	-19.5345	-17.8481753914918	-999	RB	R	depth	47.6533	-20.0311	-14.5515	Right Cerebral White Matter	middletemporal	n/a	n/a
RB7	51.3765	-19.3041	-18.7587442120794	-999	RB	R	depth	50.8367	-19.4425	-14.6589	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RB8	56.5157	-18.4304	-18.4143657523651	-999	RB	R	depth	55.0314	-18.9791	-14.7421	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RB9	60.5307	-18.6682	-17.4032135284238	-999	RB	R	depth	59.0766	-19.4794	-14.6462	Right Cerebral White Matter	middletemporal	n/a	n/a
RB10	63.9657	-18.3628	-16.1018050082982	-999	RB	R	depth	62.7857	-18.6405	-13.4467	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RB11	68.6021	-19.4879	-16.2729748027077	-999	RB	R	depth	66.8307	-19.1408	-13.3507	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RB12	71.1265	-19.0041	-16.3892221713699	-999	RB	R	depth	70.0142	-18.5523	-13.458	n/a	middletemporal	n/a	n/a
RC1	34.4321	-31.2955	-9.5845740534525	-999	RC	R	depth	34.1785	-29.5571	-6.02261	Right Hippocampus	n/a	DG	Right DG
RC2	36.9268	-31.5854	-9.3324877664441	-999	RC	R	depth	36.201	-29.8073	-5.97461	Right Hippocampus	n/a	n/a	Right CA1
RC3	42.0215	-30.6054	-8.62764309293404	-999	RC	R	depth	40.9014	-29.4063	-6.04594	Right Cerebral White Matter	n/a	n/a	n/a
RC4	45.6739	-30.9263	-8.34155275821203	-999	RC	R	depth	44.9464	-29.9066	-5.94995	Right Cerebral White Matter	bankssts	n/a	n/a
RC5	48.173	-31.3756	-8.48691493471094	-999	RC	R	depth	47.9802	-30.2818	-5.87796	Right Cerebral White Matter	bankssts	n/a	n/a
RC6	51.3183	-30.8931	-8.33519075025994	-999	RC	R	depth	51.1637	-29.6932	-5.98529	Right Cerebral White Matter	bankssts	n/a	n/a
RC7	55.3728	-31.77	-8.71022943799411	-999	RC	R	depth	55.2086	-30.1934	-5.88931	Right Cerebral White Matter	bankssts	n/a	n/a
RC8	59.1818	-31.3797	-8.04267738667284	-999	RC	R	depth	58.3922	-29.605	-5.99662	Right Cerebral White Matter	middletemporal	n/a	n/a
RC9	64.1933	-32.1118	-7.38696808626432	-999	RC	R	depth	62.9429	-30.1678	-5.88863	Right Cerebral White Matter	bankssts	n/a	n/a
RC10	69.2303	-31.3704	-8.93727996354372	-999	RC	R	depth	67.1376	-29.7043	-5.97195	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RC11	71.7146	-30.4352	-7.571357139645	-999	RC	R	depth	69.3298	-28.6779	-4.80849	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RC12	75.1648	-30.9614	-7.03210006367357	-999	RC	R	depth	73.3749	-29.1781	-4.7125	n/a	middletemporal	n/a	n/a
RD1	23.714	-7.29169	-38.2764997510747	-999	RD	R	depth	24.0684	-11.4091	-31.7328	Right FuG fusiform gyrus	fusiform	n/a	Right PRC
RD2	26.7949	-6.77209	-36.9660364774976	-999	RD	R	depth	27.2718	-10.5077	-30.5454	Right FuG fusiform gyrus	entorhinal	n/a	Right PRC
RD3	31.6429	-6.98826	-36.9928041217707	-999	RD	R	depth	31.317	-11.0079	-30.4492	Right FuG fusiform gyrus	fusiform	n/a	n/a
RD4	35.7002	-6.07772	-36.4839454536364	-999	RD	R	depth	34.5003	-10.4194	-30.5567	Right FuG fusiform gyrus	inferiortemporal	n/a	n/a
RD5	39.3826	-7.38162	-35.0757219761972	-999	RD	R	depth	38.5554	-10.7632	-29.8133	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RD6	43.8944	-7.42023	-35.7251948184861	-999	RD	R	depth	42.2445	-10.2373	-29.9086	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RD7	48.1624	-7.61502	-36.0298645007611	-999	RD	R	depth	45.2782	-10.6125	-29.8366	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RD8	53.0234	-7.2956	-34.8062725137755	-999	RD	R	depth	49.4932	-9.83615	-28.6251	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
