name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LPG1	-71.0297	-10.2541	-20.0004762266303	-999	LPG	L	grid	-67.8332	-12.9144	-13.6665	middletemporal
LPG2	-69.5516	-8.06345	-12.9828182550621	-999	LPG	L	grid	-66.5906	-10.0002	-5.13678	middletemporal
LPG3	-68.8551	-4.88062	-1.54987187101832	-999	LPG	L	grid	-65.2844	-7.08003	2.97888	superiortemporal
LPG4	-68.3805	0.430067	11.9898652926057	-999	LPG	L	grid	-65.598	-3.13179	13.6194	postcentral
LPG5	-66.5222	1.5324	21.8313694443531	-999	LPG	L	grid	-64.3554	-0.176405	22.9732	precentral
LPG6	-62.1642	3.99779	34.4985500028856	-999	LPG	L	grid	-60.5324	1.70713	31.8405	precentral
LPG7	-54.8801	6.30479	45.3023454210637	-999	LPG	L	grid	-54.2881	4.46421	39.5208	precentral
LPG8	-51.0383	3.5297	52.5872300505685	-999	LPG	L	grid	-48.2892	6.1723	48.5835	precentral
LPG9	-72.4765	-19.0376	-18.8687434505576	-999	LPG	L	grid	-70.4069	-21.9521	-11.3474	middletemporal
LPG10	-71.2115	-17.1432	-9.49604095168976	-999	LPG	L	grid	-69.1644	-19.0379	-2.81784	middletemporal
LPG11	-70.8386	-13.1836	3.80681132863814	-999	LPG	L	grid	-67.4631	-15.9222	6.22139	superiortemporal
LPG12	-70.8811	-12.3387	11.4768165193191	-999	LPG	L	grid	-66.2842	-12.9582	16.2777	postcentral
LPG13	-68.5207	-6.50232	23.0063185907915	-999	LPG	L	grid	-65.0416	-10.0028	25.6317	postcentral
LPG14	-64.0761	-5.36984	35.1224505274056	-999	LPG	L	grid	-61.623	-7.22275	35.1807	postcentral
LPG15	-61.0855	-6.60738	44.3054290967248	-999	LPG	L	grid	-55.4968	-5.53183	42.8381	precentral
LPG16	-53.7786	-9.14554	52.9847363151366	-999	LPG	L	grid	-49.2526	-2.77474	50.5185	precentral
LPG17	-71.6717	-29.1754	-15.2110008269489	-999	LPG	L	grid	-71.0931	-31.7878	-8.87696	middletemporal
LPG18	-71.9001	-26.921	-6.77587050019144	-999	LPG	L	grid	-69.8505	-28.8737	-0.347355	middletemporal
LPG19	-71.1349	-23.3329	4.33290195415376	-999	LPG	L	grid	-67.8609	-25.1265	8.91306	superiortemporal
LPG20	-69.6272	-20.3581	15.4540005981614	-999	LPG	L	grid	-66.2233	-21.9844	19.0131	supramarginal
LPG21	-68.9781	-17.8437	25.0502976557282	-999	LPG	L	grid	-64.9806	-19.029	28.3669	supramarginal
LPG22	-66.6751	-16.7866	34.5370252107184	-999	LPG	L	grid	-61.5623	-16.2489	37.9161	postcentral
LPG23	-62.212	-16.4482	44.9318124485599	-999	LPG	L	grid	-56.6943	-14.0263	45.4655	postcentral
LPG24	-52.6129	-18.0927	55.9082794292783	-999	LPG	L	grid	-50.1729	-12.1487	53.8691	postcentral
LPG25	-72.2564	-37.1832	-12.7017184374906	-999	LPG	L	grid	-70.051	-40.4737	-6.90319	middletemporal
LPG26	-72.2591	-35.4878	-3.49190045969009	-999	LPG	L	grid	-68.8722	-37.5522	2.30492	middletemporal
LPG27	-71.7737	-31.9835	6.40554763614605	-999	LPG	L	grid	-67.6296	-34.5967	11.6588	superiortemporal
LPG28	-68.7795	-30.9189	17.5071315912075	-999	LPG	L	grid	-66.0462	-32.5292	21.0333	superiortemporal
LPG29	-69.1316	-28.9	28.9483167688976	-999	LPG	L	grid	-64.4085	-29.3871	31.1333	supramarginal
LPG30	-67.6998	-27.1528	37.4956504830702	-999	LPG	L	grid	-62.2484	-26.0754	40.5745	supramarginal
