name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RCEND1-RCEND2	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RCEND2-RCEND3	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RCEND3-RCEND4	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RCEND4-RCEND5	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RCEND5-RCEND6	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RCEND6-RCEND7	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RCEND7-RCEND8	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RCEND8-RCEND9	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RCEND9-RCEND10	SEEG	V	n/a	n/a	bipolar	RCEND	1000	depth	n/a
RINFD1-RINFD2	SEEG	V	n/a	n/a	bipolar	RINFD	1000	depth	n/a
RINFD2-RINFD3	SEEG	V	n/a	n/a	bipolar	RINFD	1000	depth	n/a
RINFD3-RINFD4	SEEG	V	n/a	n/a	bipolar	RINFD	1000	depth	n/a
RINFD4-RINFD5	SEEG	V	n/a	n/a	bipolar	RINFD	1000	depth	n/a
RINFD5-RINFD6	SEEG	V	n/a	n/a	bipolar	RINFD	1000	depth	n/a
RINFD6-RINFD7	SEEG	V	n/a	n/a	bipolar	RINFD	1000	depth	n/a
RINFD7-RINFD8	SEEG	V	n/a	n/a	bipolar	RINFD	1000	depth	n/a
RSUPD1-RSUPD2	SEEG	V	n/a	n/a	bipolar	RSUPD	1000	depth	n/a
RSUPD2-RSUPD3	SEEG	V	n/a	n/a	bipolar	RSUPD	1000	depth	n/a
RSUPD3-RSUPD4	SEEG	V	n/a	n/a	bipolar	RSUPD	1000	depth	n/a
RSUPD4-RSUPD5	SEEG	V	n/a	n/a	bipolar	RSUPD	1000	depth	n/a
RSUPD5-RSUPD6	SEEG	V	n/a	n/a	bipolar	RSUPD	1000	depth	n/a
RSUPD6-RSUPD7	SEEG	V	n/a	n/a	bipolar	RSUPD	1000	depth	n/a
RSUPD7-RSUPD8	SEEG	V	n/a	n/a	bipolar	RSUPD	1000	depth	n/a
RANTD1-RANTD2	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RANTD2-RANTD3	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RANTD3-RANTD4	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RANTD4-RANTD5	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RANTD5-RANTD6	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RANTD6-RANTD7	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RANTD7-RANTD8	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RANTD8-RANTD9	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RANTD9-RANTD10	SEEG	V	n/a	n/a	bipolar	RANTD	1000	depth	n/a
RPOSTD1-RPOSTD2	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RPOSTD2-RPOSTD3	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RPOSTD3-RPOSTD4	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RPOSTD4-RPOSTD5	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RPOSTD5-RPOSTD6	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RPOSTD6-RPOSTD7	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RPOSTD7-RPOSTD8	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RPOSTD8-RPOSTD9	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RPOSTD9-RPOSTD10	SEEG	V	n/a	n/a	bipolar	RPOSTD	1000	depth	n/a
RFANTD1-RFANTD2	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
RFANTD2-RFANTD3	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
RFANTD3-RFANTD4	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
RFANTD4-RFANTD5	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
RFANTD5-RFANTD6	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
RFANTD6-RFANTD7	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
RFANTD7-RFANTD8	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
RFANTD8-RFANTD9	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
RFANTD9-RFANTD10	SEEG	V	n/a	n/a	bipolar	RFANTD	1000	depth	n/a
