name	x	y	z	size	group	hemisphere	type	ind.region
1Ld1	-14.2561	2.84002	-17.091277488072	6.184	1Ld	L	depth	insula
1Ld2	-20.5212	3.69493	-16.8810128424435	6.184	1Ld	L	depth	insula
1Ld3	-25.5346	3.6463	-16.3766783005897	6.184	1Ld	L	depth	insula
1Ld4	-31.0091	3.50871	-16.9474397378274	6.184	1Ld	L	depth	insula
1Ld5	-38.5125	3.60281	-16.0723996125479	6.184	1Ld	L	depth	insula
1Ld6	-44.7116	3.09336	-14.4647387671081	6.184	1Ld	L	depth	superiortemporal
1Ld7	-51.8284	2.62948	-14.7243682559339	6.184	1Ld	L	depth	superiortemporal
1Ld8	-58.4914	1.34296	-16.9195816780839	6.184	1Ld	L	depth	middletemporal
1Ld9	-62.8358	1.07261	-17.5148903928652	6.184	1Ld	L	depth	middletemporal
1Ld10	-67.2569	1.10428	-19.7337512456429	6.184	1Ld	L	depth	middletemporal
3Ld1	-27.1944	-9.04625	-15.9413188970517	6.311	3Ld	L	depth	insula
3Ld2	-32.554	-9.09433	-16.08606930258	6.311	3Ld	L	depth	insula
3Ld3	-38.2751	-9.00148	-15.2214983625803	6.311	3Ld	L	depth	insula
3Ld4	-42.6951	-9.82731	-14.5948093597254	6.311	3Ld	L	depth	superiortemporal
3Ld5	-46.6152	-11.9114	-16.1512507765125	6.311	3Ld	L	depth	superiortemporal
3Ld6	-54.6173	-14.5351	-16.9006860061122	6.311	3Ld	L	depth	superiortemporal
3Ld7	-59.7878	-13.9307	-15.8060910750202	6.311	3Ld	L	depth	middletemporal
3Ld8	-63.7102	-13.514	-15.8602915996768	6.311	3Ld	L	depth	middletemporal
5Ld1	-31.0538	-20.5889	-11.8798259118507	6.311	5Ld	L	depth	insula
5Ld2	-37.3999	-21.226	-10.1522562554111	6.311	5Ld	L	depth	insula
5Ld3	-43.246	-21.8046	-9.31867895912775	6.311	5Ld	L	depth	insula
5Ld4	-49.2732	-21.9114	-8.82700080908568	6.311	5Ld	L	depth	superiortemporal
5Ld5	-53.9765	-21.8064	-9.53766109631882	6.311	5Ld	L	depth	superiortemporal
5Ld6	-58.7394	-22.3813	-10.5080842041679	6.311	5Ld	L	depth	middletemporal
5Ld7	-63.9743	-23.478	-11.6442338117757	6.311	5Ld	L	depth	middletemporal
5Ld8	-68.4229	-24.6573	-10.944289990262	6.311	5Ld	L	depth	middletemporal
7Ld1	-32.4949	27.445	-36.9143202681957	6.184	7Ld	L	depth	temporalpole
7Ld2	-37.123	26.7776	-36.4903057375754	6.184	7Ld	L	depth	temporalpole
7Ld3	-42.066	26.595	-37.1010701034344	6.184	7Ld	L	depth	superiortemporal
7Ld4	-46.1321	26.1174	-37.2721903598755	6.184	7Ld	L	depth	superiortemporal
7Ld5	-49.1451	24.9082	-36.6007876560914	6.184	7Ld	L	depth	middletemporal
7Ld6	-52.3127	23.8837	-36.8437293306805	6.184	7Ld	L	depth	middletemporal
7Ld7	-55.9792	23.5851	-36.2106910869938	6.184	7Ld	L	depth	middletemporal
7Ld8	-59.7078	22.6088	-35.8098599723639	6.184	7Ld	L	depth	middletemporal
7Ld9	-63.4172	21.3587	-35.5449403858045	6.184	7Ld	L	depth	middletemporal
9Ld1	-35.156	11.7038	-49.9661905000876	6.184	9Ld	L	depth	inferiortemporal
9Ld2	-38.9609	9.85306	-48.1108848891324	6.184	9Ld	L	depth	inferiortemporal
