name	x	y	z	size	group	hemisphere	type
RD1	23.075	-27.4941	-1.35721	-999	RD	R	depth
RD2	24.9421	-27.551	-0.411956	-999	RD	R	depth
RD3	29.161	-28.7172	1.03782	-999	RD	R	depth
RD4	32.0267	-29.8348	1.13439	-999	RD	R	depth
RD5	35.7946	-30.9821	2.18839	-999	RD	R	depth
RD6	39.1427	-32.1117	2.31241	-999	RD	R	depth
RD7	41.9745	-32.1883	3.39428	-999	RD	R	depth
RD8	45.7906	-33.8524	3.52139	-999	RD	R	depth
RD9	48.5939	-34.9737	4.56243	-999	RD	R	depth
RD10	52.8128	-36.1334	6.14439	-999	RD	R	depth
RD11	55.6786	-37.2507	6.24483	-999	RD	R	depth
RD12	58.4817	-38.3721	7.28584	-999	RD	R	depth
RD13	61.376	-38.4449	7.42715	-999	RD	R	depth
RD14	65.6263	-39.6026	8.53883	-999	RD	R	depth
RA1	26.0012	-1.40057	-4.31703	-999	RA	R	depth
RA2	29.469	-0.434099	-4.9923	-999	RA	R	depth
RA3	34.4465	0.503775	-6.46195	-999	RA	R	depth
RA4	39.9376	1.43322	-8.3395	-999	RA	R	depth
RA5	44.915	2.37099	-9.80911	-999	RA	R	depth
RA6	49.8301	3.30088	-10.4197	-999	RA	R	depth
RA7	55.3498	5.27465	-12.2645	-999	RA	R	depth
RA8	60.3273	6.21243	-13.7341	-999	RA	R	depth
RC1	39.839	-16.9372	-1.13896	-999	RC	R	depth
RC2	42.7333	-17.0106	-1.00961	-999	RC	R	depth
RC3	47.5571	-17.1329	-0.79399	-999	RC	R	depth
RC4	53.8907	-17.284	-1.3727	-999	RC	R	depth
RC5	58.7143	-17.4063	-1.1571	-999	RC	R	depth
RC6	64.1117	-16.4887	-1.74616	-999	RC	R	depth
RC7	69.9003	-16.6355	-1.48742	-999	RC	R	depth
RC8	76.1713	-16.7944	-1.20713	-999	RC	R	depth
LB1	-24.4957	-12.1377	-6.93631	-999	LB	L	depth
LB2	-27.3274	-12.0564	-7.92465	-999	LB	L	depth
LB3	-33.0874	-10.8653	-8.15064	-999	LB	L	depth
LB4	-39.3583	-10.7064	-8.43095	-999	LB	L	depth
LB5	-44.1196	-10.5761	-9.50557	-999	LB	L	depth
LB6	-49.3972	-9.39732	-9.70993	-999	LB	L	depth
LB7	-55.1233	-9.24264	-10.8277	-999	LB	L	depth
LB8	-60.4009	-8.0638	-11.032	-999	LB	L	depth
LD1	-26.6865	-34.1221	0.922266	-999	LD	L	depth
LD2	-29.5182	-34.0408	-0.0661179	-999	LD	L	depth
LD3	-32.4412	-35.0117	-0.228249	-999	LD	L	depth
LD4	-36.2663	-35.9503	-1.29251	-999	LD	L	depth
LD5	-39.6716	-36.9088	-1.47623	-999	LD	L	depth
