name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
L2S1	-19.2213	-32.1339	37.7767190755299	-999	L2S	L	depth	-20.3404	-28.204	36.4309	Left Cerebral White Matter	paracentral
L2S2	-18.6564	-32.7579	40.8549965083889	-999	L2S	L	depth	-20.5528	-28.4482	39.3298	Left Cerebral White Matter	paracentral
L2S3	-19.7839	-33.5598	43.4149350971208	-999	L2S	L	depth	-21.9997	-29.4156	42.4288	Left Cerebral White Matter	paracentral
L2S4	-20.4541	-34.8263	47.2232487335227	-999	L2S	L	depth	-22.4264	-30.2538	46.8962	Left Cerebral White Matter	precentral
L2S5	-23.0807	-34.8381	49.8488490262581	-999	L2S	L	depth	-23.657	-30.2778	49.7571	Left Cerebral White Matter	precentral
L2S6	-25.968	-38.0158	53.6733005052749	-999	L2S	L	depth	-24.0837	-31.116	54.2244	Left Cerebral White Matter	postcentral
L2S7	-29.4209	-40.3534	57.7000656775857	-999	L2S	L	depth	-25.5286	-31.7337	58.6538	Left PoG postcentral gyrus	postcentral
L2S8	-31.6197	-41.8815	60.5198233817434	-999	L2S	L	depth	-26.9756	-32.7012	61.7529	Left PoG postcentral gyrus	postcentral
L2S9	-31.976	-43.1128	63.0836315369813	-999	L2S	L	depth	-27.188	-32.9455	64.6518	Left PoG postcentral gyrus	postcentral
L2S10	-33.5608	-43.021	67.1746059036987	-999	L2S	L	depth	-28.6329	-33.5634	69.0812	Left PoG postcentral gyrus	postcentral
L2M1	-13.2229	-21.1067	33.4231780453917	-999	L2M	L	depth	-13.1328	-15.7544	31.7993	Left Cerebral White Matter	posteriorcingulate
L2M2	-14.0989	-21.1823	38.0417631126294	-999	L2M	L	depth	-14.3614	-15.4287	35.9905	Left Cerebral White Matter	posteriorcingulate
L2M3	-14.916	-21.3984	40.6445922528835	-999	L2M	L	depth	-15.592	-15.4527	38.8515	Left Cerebral White Matter	paracentral
L2M4	-15.5651	-21.6929	44.4040102397403	-999	L2M	L	depth	-16.8206	-15.1271	43.0427	Left Cerebral White Matter	paracentral
L2M5	-17.4601	-20.5632	46.7084677019272	-999	L2M	L	depth	-17.8348	-14.2075	45.6655	Left Cerebral White Matter	precentral
L2M6	-20.0533	-20.6804	50.7985825915073	-999	L2M	L	depth	-19.2799	-14.8254	50.0948	Left Cerebral White Matter	precentral
L2M7	-21.8125	-19.3584	54.3823702995609	-999	L2M	L	depth	-20.2921	-13.5562	54.0481	Left Cerebral White Matter	precentral
L2M8	-23.5558	-19.4065	57.177247689967	-999	L2M	L	depth	-21.5227	-13.5802	56.9089	Left Cerebral White Matter	precentral
L2M9	-26.2207	-18.6278	61.1115442163403	-999	L2M	L	depth	-22.7512	-13.2546	61.1002	Left PrG precentral gyrus	precentral
L2M10	-28.7937	-18.2342	64.657994775881	-999	L2M	L	depth	-23.9799	-12.9289	65.2915	Left PrG precentral gyrus	precentral
L2M11	-29.0688	-18.2868	69.3291612172637	-999	L2M	L	depth	-24.1903	-12.8236	69.5207	Left Cerebral White Matter	precentral
L2M12	-29.8392	-18.763	73.153719646011	-999	L2M	L	depth	-25.529	-13.3193	72.5006	Left PrG precentral gyrus	precentral
L2SM1	-11.4267	-15.9789	42.8892575393691	-999	L2SM	L	depth	-11.0191	-8.81021	39.959	Left SMC supplementary motor cortex	posteriorcingulate
L2SM2	-11.6391	-15.3078	44.9480922512821	-999	L2SM	L	depth	-11.0152	-8.11106	42.6197	Left Cerebral White Matter	superiorfrontal
L2SM3	-11.5705	-14.4695	48.1532160516106	-999	L2SM	L	depth	-11.0092	-7.06228	46.6108	Left Cerebral White Matter	superiorfrontal
L2SM4	-12.0557	-13.0224	49.9134816733853	-999	L2SM	L	depth	-12.0236	-6.14273	49.2337	Left SMC supplementary motor cortex	superiorfrontal
L2SM5	-11.4199	-11.8299	52.7789056578841	-999	L2SM	L	depth	-12.0175	-5.09396	53.2247	Left SMC supplementary motor cortex	superiorfrontal
L2SM6	-11.6637	-10.1703	56.4288550374738	-999	L2SM	L	depth	-12.0117	-4.04518	57.2158	Left SMC supplementary motor cortex	superiorfrontal
L2SM7	-12.2986	-7.14803	60.618348708949	-999	L2SM	L	depth	-12.0037	-2.64683	62.5371	Left SMC supplementary motor cortex	superiorfrontal
L2SM8	-14.8212	-7.8594	64.829434484188	-999	L2SM	L	depth	-12.2141	-2.54153	66.7664	Left Cerebral White Matter	superiorfrontal
L2SM9	-18.6307	-7.60582	68.4193842457294	-999	L2SM	L	depth	-13.2284	-1.62199	69.3892	Left SFG superior frontal gyrus	superiorfrontal
L2SM10	-18.7252	-6.12926	73.8328364855677	-999	L2SM	L	depth	-13.2224	-0.573217	73.3803	Left SFG superior frontal gyrus	superiorfrontal
RI1	34.1955	12.0053	1.74568771783355	-999	RI	R	depth	30.6059	16.0736	1.90335	Right AIns anterior insula	insula
RI2	34.6551	9.94843	2.13822743691885	-999	RI	R	depth	31.1915	13.9663	2.41757	Right AIns anterior insula	insula
RI3	33.093	6.14261	1.62247513564651	-999	RI	R	depth	31.3444	9.97202	3.40811	Right Cerebral White Matter	insula
RI4	33.3074	3.29325	2.04375148016489	-999	RI	R	depth	31.7136	6.92127	4.16042	Right Cerebral White Matter	insula
RI5	32.4274	-0.471378	2.3520726558729	-999	RI	R	depth	30.8483	3.14733	5.11297	Right Cerebral White Matter	insula
RI6	32.6378	-4.15173	2.55165314125739	-999	RI	R	depth	31.1094	-0.375254	5.98441	Right Putamen	insula
RI7	33.0508	-7.72593	4.08329182200699	-999	RI	R	depth	31.2643	-4.01991	8.30531	Right Cerebral White Matter	insula
RI8	33.7194	-10.5787	4.10887509383318	-999	RI	R	depth	31.6336	-7.07072	9.05763	Right Cerebral White Matter	insula
RI9	33.0689	-12.9271	4.1919447655389	-999	RI	R	depth	30.9845	-9.9012	9.77203	Right Putamen	insula
RI10	33.4674	-16.1329	4.38481677624184	-999	RI	R	depth	31.1374	-13.8955	10.7627	Right Cerebral White Matter	insula
RI11	33.7634	-18.6295	4.34339352730356	-999	RI	R	depth	31.5067	-16.9462	11.5149	Right Cerebral White Matter	insula
RI12	34.0899	-22.9034	4.33582458865679	-999	RI	R	depth	31.5514	-21.4123	12.6245	Right Cerebral White Matter	insula
RI13	34.7444	-25.9223	5.76443932746618	-999	RI	R	depth	31.9226	-24.1134	14.7072	Right Cerebral White Matter	insula
RI14	35.6774	-31.0621	6.14970238383943	-999	RI	R	depth	32.0755	-28.1077	15.6977	Right Cerebral White Matter	insula
RI15	35.4456	-34.913	7.31604026698156	-999	RI	R	depth	31.4266	-30.9383	16.4121	Right Cerebral White Matter	supramarginal
RI16	36.4356	-38.6253	8.68903959342578	-999	RI	R	depth	31.7957	-33.989	17.1645	Right Cerebral White Matter	supramarginal
R2P1	6.02705	3.22292	28.1749776528045	-999	R2P	R	depth	5.76213	8.72991	26.8168	Right MCgG middle cingulate gyrus	caudalanteriorcingulate
R2P2	7.05252	4.51559	29.8322655855817	-999	R2P	R	depth	7.00063	10.1523	29.2774	Right Cerebral White Matter	caudalanteriorcingulate
R2P3	8.12072	6.23314	32.3791356246167	-999	R2P	R	depth	8.24111	11.9242	33.0683	Right Cerebral White Matter	caudalanteriorcingulate
R2P4	10.3114	7.81439	34.350350236349	-999	R2P	R	depth	10.4979	13.1261	35.5667	Right Cerebral White Matter	superiorfrontal
R2P5	11.104	12.4952	39.1628713659503	-999	R2P	R	depth	13.0811	16.093	39.0384	Right SMC supplementary motor cortex	superiorfrontal
R2P6	12.6764	14.7751	42.5710527084148	-999	R2P	R	depth	14.3195	17.5152	41.4989	Right Cerebral White Matter	superiorfrontal
R2P7	14.8339	17.1926	47.4614997366287	-999	R2P	R	depth	16.5782	19.0668	45.3277	Right Cerebral White Matter	superiorfrontal
R2P8	15.4615	19.1259	50.2649647672529	-999	R2P	R	depth	17.8167	20.4891	47.7882	Right SFG superior frontal gyrus	superiorfrontal
R2P9	17.3543	20.6023	52.8725075599933	-999	R2P	R	depth	20.0733	21.6911	50.2866	Right SFG superior frontal gyrus	superiorfrontal
R2P10	18.6953	21.6283	55.0169756965706	-999	R2P	R	depth	21.3119	23.1133	52.7472	Right SFG superior frontal gyrus	superiorfrontal
R2P11	21.6172	21.4447	57.4892668690517	-999	R2P	R	depth	24.0777	24.2051	55.2646	Right SFG superior frontal gyrus	superiorfrontal
R2P12	22.6931	21.6181	61.322736871746	-999	R2P	R	depth	25.3183	25.977	59.0554	Right SFG superior frontal gyrus	superiorfrontal
R4S1	28.0439	-26.1402	34.8207787039416	-999	R4S	R	depth	27.0181	-21.063	38.1241	Right Cerebral White Matter	paracentral
R4S2	29.9161	-26.1543	35.6905908026633	-999	R4S	R	depth	29.0565	-21.1541	39.5304	Right Cerebral White Matter	postcentral
R4S3	32.6452	-25.9239	39.5593989543504	-999	R4S	R	depth	32.1171	-20.7664	43.6352	Right Cerebral White Matter	postcentral
R4S4	35.0433	-26.2837	42.7003219380688	-999	R4S	R	depth	35.1757	-20.7282	46.4097	Right Cerebral White Matter	postcentral
R4S5	37.3993	-25.6672	45.9538797331962	-999	R4S	R	depth	37.9416	-19.6365	48.9272	Right Cerebral White Matter	precentral
R4S6	39.7038	-26.8459	47.9053848272312	-999	R4S	R	depth	40.9981	-19.9479	50.3713	Right Cerebral White Matter	postcentral
R4S7	42.5339	-27.7187	51.7762541239716	-999	R4S	R	depth	43.0404	-19.3399	54.4383	Right Cerebral White Matter	postcentral
R4S8	45.4824	-28.2183	53.0921036476889	-999	R4S	R	depth	46.0971	-19.6513	55.8825	Right Cerebral White Matter	postcentral
R4S9	48.0562	-28.3359	55.1547633027089	-999	R4S	R	depth	48.1376	-19.3929	58.6191	Right Cerebral White Matter	postcentral
R4S10	50.8048	-28.7623	57.1035045321676	-999	R4S	R	depth	51.1962	-19.3548	61.3936	Right PoG postcentral gyrus	postcentral
R4M1	23.7091	-10.4367	34.1534143852689	-999	R4M	R	depth	23.2436	-4.89649	34.1673	Right Cerebral White Matter	paracentral
R4M2	24.4119	-10.2908	37.5329305360119	-999	R4M	R	depth	24.2659	-4.41765	36.866	Right Cerebral White Matter	precentral
R4M3	27.7172	-9.06035	41.0372715215584	-999	R4M	R	depth	27.5408	-3.43607	39.4024	Right Cerebral White Matter	precentral
R4M4	30.1592	-8.80677	44.3268743324789	-999	R4M	R	depth	29.5812	-3.17759	42.1389	Right Cerebral White Matter	precentral
R4M5	32.5863	-7.53051	47.3133714488562	-999	R4M	R	depth	31.8379	-1.97564	44.6374	Right Cerebral White Matter	precentral
R4M6	34.6881	-7.16912	50.3472234915494	-999	R4M	R	depth	33.8802	-1.36757	48.7043	Right Cerebral White Matter	precentral
R4M7	36.7681	-5.38574	50.9907739005147	-999	R4M	R	depth	36.1349	-0.51521	49.8725	Right Cerebral White Matter	precentral
R4M8	38.8215	-4.16201	54.4093379331178	-999	R4M	R	depth	38.3937	1.03635	53.7014	Right Cerebral White Matter	precentral
R4M9	41.446	-4.33718	56.5467804933247	-999	R4M	R	depth	40.9432	1.18463	56.4568	Right Cerebral White Matter	precentral
R4M10	44.4996	-4.34964	60.3166304288621	-999	R4M	R	depth	44.22	2.51584	60.3237	Right PrG precentral gyrus	precentral
R4SM1	6.33676	-2.86529	29.9037263300624	-999	R4SM	R	depth	5.69871	3.79217	28.0456	Right Cerebral White Matter	caudalanteriorcingulate
R4SM2	5.79982	-2.5237	33.964597359138	-999	R4SM	R	depth	5.70465	4.84092	32.0366	Right Cerebral White Matter	posteriorcingulate
R4SM3	5.13293	-2.61458	37.5432540404966	-999	R4SM	R	depth	6.72879	5.66942	36.0657	Right MCgG middle cingulate gyrus	posteriorcingulate
R4SM4	7.36545	-2.87042	39.4611243511344	-999	R4SM	R	depth	8.76919	5.92783	38.8022	Right Cerebral White Matter	superiorfrontal
R4SM5	9.44275	-2.34635	43.148699263481	-999	R4SM	R	depth	9.79334	6.75631	42.8312	Right SMC supplementary motor cortex	superiorfrontal
R4SM6	11.3714	-1.32879	48.4983472574046	-999	R4SM	R	depth	10.8175	7.58472	46.8603	Right Cerebral White Matter	superiorfrontal
R4SM7	12.2322	-0.658928	52.4229785527817	-999	R4SM	R	depth	11.8397	8.06348	49.5588	Right Cerebral White Matter	superiorfrontal
R4SM8	12.8311	-0.323642	58.3722400208439	-999	R4SM	R	depth	12.8639	8.89199	53.588	Right Cerebral White Matter	superiorfrontal
R4SM9	13.0902	-0.718829	62.9515459261807	-999	R4SM	R	depth	13.8879	9.72036	57.6169	Right Cerebral White Matter	superiorfrontal
R4SM10	13.762	-1.16837	65.1204077482228	-999	R4SM	R	depth	14.9101	10.1992	60.3156	Right SFG superior frontal gyrus	superiorfrontal
R4SM11	15.0244	-1.92067	68.1909826781723	-999	R4SM	R	depth	15.9343	11.0276	64.3446	Right SFG superior frontal gyrus	superiorfrontal
R4SM12	16.023	-0.34427	71.3434928547642	-999	R4SM	R	depth	16.9584	11.856	68.3736	Right SFG superior frontal gyrus	superiorfrontal
R2SM1	3.62108	-20.9486	46.7385963197649	-999	R2SM	R	depth	3.31826	-12.8436	44.9765	Right MCgG middle cingulate gyrus	posteriorcingulate
R2SM2	4.45689	-19.8951	48.9530776499549	-999	R2SM	R	depth	4.55676	-11.4212	47.437	n/a	paracentral
R2SM3	4.82387	-18.6246	52.7706869469237	-999	R2SM	R	depth	4.77903	-9.42904	51.1899	Right Cerebral White Matter	paracentral
R2SM4	6.16708	-17.9444	55.5143720518743	-999	R2SM	R	depth	6.01752	-8.00671	53.6504	Right Cerebral White Matter	paracentral
R2SM5	7.71672	-17.4147	59.567424672885	-999	R2SM	R	depth	7.25801	-6.23478	57.4414	Right Cerebral White Matter	paracentral
R2SM6	9.5095	-17.7961	61.8068405824498	-999	R2SM	R	depth	8.28017	-5.75597	60.14	Right Cerebral White Matter	paracentral
R2SM7	10.7523	-15.9476	65.6438572869423	-999	R2SM	R	depth	8.71876	-2.82023	63.6547	Right Cerebral White Matter	precentral
R2SM8	12.49	-14.5189	69.4320944183316	-999	R2SM	R	depth	9.9592	-1.04832	67.4457	Right SFG superior frontal gyrus	precentral
R2M1	17.7178	-21.5157	36.9301524311043	-999	R2M	R	depth	17.7013	-15.0855	36.7921	Right Cerebral White Matter	posteriorcingulate
R2M2	17.6031	-21.2053	41.3358110321446	-999	R2M	R	depth	17.7071	-14.0367	40.7832	Right Cerebral White Matter	paracentral
R2M3	17.7974	-20.9957	43.877170618456	-999	R2M	R	depth	17.7112	-13.3375	43.4439	Right Cerebral White Matter	paracentral
R2M4	19.31	-20.0526	47.1286786762858	-999	R2M	R	depth	18.9516	-11.5656	47.2347	Right Cerebral White Matter	paracentral
R2M5	19.8166	-19.7647	51.8851208548387	-999	R2M	R	depth	18.9596	-10.1673	52.5562	Right Cerebral White Matter	paracentral
R2M6	20.8231	-19.5807	55.6156140481623	-999	R2M	R	depth	18.9655	-9.11851	56.5473	Right Cerebral White Matter	precentral
