name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LY1	-39.4219	11.6966	-11.2499008777756	-999	LY	L	depth	-36.84	11.0645	-10.5428	Left AIns anterior insula	insula	n/a	n/a
LY2	-37.2454	12.9945	-6.4152117088737	-999	LY	L	depth	-35.8689	12.6194	-5.77777	Left AIns anterior insula	insula	n/a	n/a
LY3	-36.1521	15.0253	-0.943656047441257	-999	LY	L	depth	-35.9851	15.3235	-0.516363	Left AIns anterior insula	insula	n/a	n/a
LY4	-34.7567	15.9347	5.47167911319229	-999	LY	L	depth	-34.9747	17.3566	4.41779	Left AIns anterior insula	insula	n/a	n/a
LY8	-30.1832	23.8861	35.0336725718605	-999	LY	L	depth	-32.678	27.5933	27.823	Left Cerebral White Matter	rostralmiddlefrontal	n/a	n/a
LY9	-32.5488	24.7844	39.9259771762231	-999	LY	L	depth	-31.7526	29.3226	34.2004	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a	n/a
LY10	-34.5543	26.2678	43.6787481955953	-999	LY	L	depth	-31.8626	31.4447	39.0894	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a	n/a
RI1	24.9929	-4.08379	-38.9175796237613	-999	RI	R	depth	26.3091	-8.05555	-31.7731	Right FuG fusiform gyrus	entorhinal	n/a	n/a
RI2	28.622	-3.23585	-38.4894523401907	-999	RI	R	depth	29.1822	-6.7628	-31.4203	Right FuG fusiform gyrus	entorhinal	n/a	n/a
RI3	32.0756	-3.11457	-39.3041173583441	-999	RI	R	depth	32.6218	-6.11727	-31.831	Right FuG fusiform gyrus	fusiform	n/a	n/a
RI4	34.9103	-1.7909	-38.5029071306451	-999	RI	R	depth	34.9348	-4.78008	-31.4991	Right FuG fusiform gyrus	fusiform	n/a	n/a
RI5	38.4318	-0.474969	-37.7217192583001	-999	RI	R	depth	37.775	-4.54628	-31.6627	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
