name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LAMYD1	-17.5597	-0.588259	-22.6702299673385	-999	LAMYD	L	depth	-15.9797	-6.59309	-19.8263	Left Amygdala	n/a	n/a	Left Amy
LAMYD3	-26.2469	-1.09455	-22.6743762902722	-999	LAMYD	L	depth	-27.4657	-7.2794	-18.0272	Left Amygdala	n/a	n/a	Left Amy
LAMYD5	-37.7209	-1.18592	-23.8314234099458	-999	LAMYD	L	depth	-39.0482	-7.34341	-17.4238	Left Cerebral White Matter	n/a	n/a	n/a
LAMYD7	-50.6946	-4.59567	-27.2371125841254	-999	LAMYD	L	depth	-50.6881	-7.79595	-17.3883	Left STG superior temporal gyrus	middletemporal	n/a	n/a
LAMYD9	-62.8666	-2.21721	-24.0337450845856	-999	LAMYD	L	depth	-62.2518	-6.46055	-16.8444	Left STG superior temporal gyrus	superiortemporal	n/a	n/a
LHCD1	-17.9105	-10.7612	-21.8503810539675	-999	LHCD	L	depth	-16.8461	-16.7586	-19.9081	Left PHG parahippocampal gyrus	entorhinal	misc	Left DG
LHCD3	-28.5454	-9.55439	-22.0288191956801	-999	LHCD	L	depth	-28.9338	-15.6378	-17.5318	Left Hippocampus	n/a	DG	Left DG
LHCD5	-40.8565	-10.645	-23.2945106754584	-999	LHCD	L	depth	-40.324	-15.0416	-14.9107	Left Cerebral White Matter	n/a	n/a	n/a
LHCD7	-53.4582	-12.5715	-26.6883940881156	-999	LHCD	L	depth	-51.8684	-14.2115	-14.0531	Left MTG middle temporal gyrus	middletemporal	n/a	n/a
LHCD9	-64.4762	-10.1512	-21.6187538258089	-999	LHCD	L	depth	-63.3932	-13.8871	-12.8816	Left STG superior temporal gyrus	middletemporal	n/a	n/a
LROI1D1	-5.41139	-47.0412	37.2127166584079	-999	LROI1D	L	depth	-4.44791	-44.7322	35.0256	Left PCu precuneus	isthmuscingulate	n/a	n/a
LROI1D3	-18.0543	-45.694	39.2324701206884	-999	LROI1D	L	depth	-16.478	-43.2084	38.2568	Left Cerebral White Matter	precuneus	n/a	n/a
LROI1D5	-31.8036	-42.2089	44.2934020648707	-999	LROI1D	L	depth	-27.7913	-42.7123	42.0947	Left Cerebral White Matter	superiorparietal	n/a	n/a
LROI1D7	-43.3598	-43.9828	45.5506332597565	-999	LROI1D	L	depth	-39.1433	-41.2081	45.2502	Left Cerebral White Matter	supramarginal	n/a	n/a
LROI1D9	-51.97	-40.5378	47.2232704381033	-999	LROI1D	L	depth	-49.1396	-39.7426	48.2548	Left AnG angular gyrus	supramarginal	n/a	n/a
LROI2D1	-37.1938	-31.7761	15.3636659781766	-999	LROI2D	L	depth	-34.9874	-36.1577	19.7056	Left Cerebral White Matter	superiortemporal	n/a	n/a
LROI2D3	-39.0048	-29.6002	31.3141719394677	-999	LROI2D	L	depth	-35.0369	-30.4205	34.6617	Left Cerebral White Matter	supramarginal	n/a	n/a
LROI2D5	-39.243	-28.0486	49.696931436357	-999	LROI2D	L	depth	-35.0291	-24.2922	50.2415	Left SPL superior parietal lobule	postcentral	n/a	n/a
LROI2D7	-33.5108	-22.0157	67.6643674315883	-999	LROI2D	L	depth	-34.9635	-17.7724	66.4452	Left SPL superior parietal lobule	precentral	n/a	n/a
