name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LTD1-LTD2	SEEG	V	n/a	n/a	bipolar	LTD	500	depth	n/a
LTD2-LTD3	SEEG	V	n/a	n/a	bipolar	LTD	500	depth	n/a
LTD3-LTD4	SEEG	V	n/a	n/a	bipolar	LTD	500	depth	n/a
LTD4-LTD5	SEEG	V	n/a	n/a	bipolar	LTD	500	depth	n/a
LTD5-LTD6	SEEG	V	n/a	n/a	bipolar	LTD	500	depth	n/a
LTD6-LTD7	SEEG	V	n/a	n/a	bipolar	LTD	500	depth	n/a
LTD7-LTD8	SEEG	V	n/a	n/a	bipolar	LTD	500	depth	n/a
RTD1-RTD2	SEEG	V	n/a	n/a	bipolar	RTD	500	depth	n/a
RTD2-RTD3	SEEG	V	n/a	n/a	bipolar	RTD	500	depth	n/a
RTD3-RTD4	SEEG	V	n/a	n/a	bipolar	RTD	500	depth	n/a
RTD4-RTD5	SEEG	V	n/a	n/a	bipolar	RTD	500	depth	n/a
RTD5-RTD6	SEEG	V	n/a	n/a	bipolar	RTD	500	depth	n/a
RTD6-RTD7	SEEG	V	n/a	n/a	bipolar	RTD	500	depth	n/a
RTD7-RTD8	SEEG	V	n/a	n/a	bipolar	RTD	500	depth	n/a
