name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
G23	-69.5392	-25.3784	3.50532624321142	-999	G	L	grid	-55.8188	-28.2341	8.01691	superiortemporal
G24	-69.698	-34.1612	7.26130788557599	-999	G	L	grid	-56.4706	-37.9935	11.8085	bankssts
G26	-58.7838	24.1692	-7.27641554623386	-999	G	L	grid	-42.4093	23.849	-4.23085	parstriangularis
G27	-61.7742	15.5972	-2.40115084163039	-999	G	L	grid	-47.6616	14.7951	0.0497809	parsopercularis
G28	-66.263	6.906	-0.0871326193202436	-999	G	L	grid	-50.8886	5.74875	3.68175	precentral
G29	-67.441	-2.4312	8.63291180784233	-999	G	L	grid	-53.5655	-4.00373	8.41047	postcentral
G30	-69.4578	-13.4451	8.60619736584875	-999	G	L	grid	-54.2938	-13.813	13.2862	supramarginal
G31	-68.2516	-19.8466	13.5929404130557	-999	G	L	grid	-54.9688	-24.2098	17.0416	supramarginal
G32	-68.3201	-30.8191	17.4778506119218	-999	G	L	grid	-55.6207	-33.9692	20.8333	supramarginal
TT1	-18.9153	-9.29374	-41.1859473022999	-999	TT	L	strip	-18.9137	-12.7506	-23.1943	parahippocampal
TT2	-17.5587	1.33275	-35.565279659846	-999	TT	L	strip	-18.2015	-5.41592	-28.8016	entorhinal
TT3	-19.2236	4.50577	-45.4699859987401	-999	TT	L	strip	-18.7191	3.86832	-34.4074	entorhinal
TT4	-29.0472	15.3411	-50.574043364964	-999	TT	L	strip	-22.7137	13.0844	-37.2666	temporalpole
TT5	-38.0777	17.028	-48.3775011181613	-999	TT	L	strip	-30.2312	20.9584	-37.4399	temporalpole
TT6	-35.8615	20.3606	-48.5942532020657	-999	TT	L	strip	-37.1922	22.6789	-30.8652	temporalpole
AST3	-25.917	8.41687	-53.4868557385305	-999	AST	L	strip	-29.4101	5.68604	-39.0698	fusiform
AST4	-36.9057	11.1294	-53.6846039950654	-999	AST	L	strip	-39.9098	7.15712	-37.7459	middletemporal
MST1	-16.8991	-2.71675	-38.2037524478567	-999	MST	L	strip	-18.4537	-6.21665	-25.8612	n/a
MST2	-20.39	-8.40431	-43.1597707809135	-999	MST	L	strip	-25.0644	-5.624	-33.2862	fusiform
MST3	-28.1493	-5.33096	-52.3784871697269	-999	MST	L	strip	-34.4261	-5.06404	-38.91	fusiform
MST4	-40.8729	-7.27157	-50.0840632084635	-999	MST	L	strip	-43.7953	-6.23393	-36.6278	inferiortemporal
PST1	-16.2051	-22.1206	-21.4866348627948	-999	PST	L	strip	-17.7926	-23.3281	-17.6045	parahippocampal
PST2	-23.6601	-20.3765	-33.5397533248098	-999	PST	L	strip	-27.277	-24.0967	-22.2989	parahippocampal
PST3	-36.1913	-23.505	-38.110925320586	-999	PST	L	strip	-38.2664	-24.3538	-24.0817	fusiform
PST4	-47.4627	-23.2947	-36.3720648067316	-999	PST	L	strip	-48.7056	-25.3216	-24.8599	inferiortemporal
OF1	-3.71059	39.6445	-29.416474016707	-999	OF	L	strip	-3.39442	40.1766	-27.6973	medialorbitofrontal
OF2	-18.5291	36.7779	-30.4504154937687	-999	OF	L	strip	-12.9856	36.9866	-23.5256	lateralorbitofrontal
OF3	-26.6447	33.2899	-29.8090279255474	-999	OF	L	strip	-21.851	33.8318	-20.2994	lateralorbitofrontal
OF4	-35.8448	32.2867	-27.7993401286089	-999	OF	L	strip	-31.3196	31.9704	-17.0572	lateralorbitofrontal
LF1	-12.0803	69.5428	17.0562229050183	-999	LF	L	strip	-10.9111	70.2455	11.3477	superiorfrontal
LF2	-22.3079	66.248	13.2028498566867	-999	LF	L	strip	-22.1456	67.3307	11.4171	rostralmiddlefrontal
LF3	-33.6839	60.6293	12.1730910263787	-999	LF	L	strip	-30.8741	61.791	11.5374	rostralmiddlefrontal
LF4	-46.006	53.1781	9.52765247260098	-999	LF	L	strip	-38.8699	54.4201	9.42965	rostralmiddlefrontal
LF5	-53.0759	45.1619	6.16831164202178	-999	LF	L	strip	-43.6869	45.0427	7.45791	rostralmiddlefrontal
LF6	-58.4509	34.8943	9.09193540817176	-999	LF	L	strip	-45.9288	34.9521	5.64592	parstriangularis
AST1	-17.002	3.84958	-34.2283280642599	-999	AST	L	strip	-17.527	1.40855	-25.4517	n/a
AST2	-19.6399	5.06483	-45.6295562276517	-999	AST	L	strip	-21.967	3.96396	-34.6316	entorhinal
LP1	-21.0729	-15.2489	77.9499676199541	-999	LP	L	strip	-20.1738	-6.03304	73.1539	superiorfrontal
LP2	-34.0408	-9.34768	68.7522810949103	-999	LP	L	strip	-32.1639	-4.19917	67.9592	precentral
LP3	-43.3557	-13.5835	62.8812736455835	-999	LP	L	strip	-39.7227	-5.68445	62.9259	precentral
LP4	-50.7631	-16.4661	55.771808280109	-999	LP	L	strip	-47.7089	-5.13906	55.7845	precentral
LP5	-55.4724	-11.6217	49.1049756524287	-999	LP	L	strip	-55.1078	-8.38664	47.3899	precentral
LP6	-61.8383	-10.2329	39.369122014895	-999	LP	L	strip	-57.807	-11.667	37.1705	postcentral
ALEX1	-26.6969	-17.7324	-37.2096325326537	-999	ALEX	L	grid	-28.1392	-18.1614	-25.0858	parahippocampal
ALEX2	-34.4799	-18.4198	-40.0744312233149	-999	ALEX	L	grid	-35.9038	-19.1512	-26.6749	fusiform
ALEX3	-45.6884	-18.5643	-39.5549321435774	-999	ALEX	L	grid	-44.9445	-19.4657	-28.3232	inferiortemporal
ALEX4	-57.9105	-14.2469	-38.7507760085666	-999	ALEX	L	grid	-51.5699	-18.7464	-26.7606	inferiortemporal
ALEX5	-28.9579	-17.8691	-39.0112663158082	-999	ALEX	L	grid	-28.1392	-18.1614	-25.0858	parahippocampal
ALEX6	-34.1728	-17.4664	-40.9876407686556	-999	ALEX	L	grid	-35.9038	-19.1512	-26.6749	fusiform
ALEX7	-47.2	-16.5472	-40.4169792498095	-999	ALEX	L	grid	-44.9445	-19.4657	-28.3232	inferiortemporal
ALEX8	-53.452	-15.0787	-39.7941973397185	-999	ALEX	L	grid	-51.5699	-18.7464	-26.7606	inferiortemporal
