name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LFG1	-25.5107	61.4747	23.1892532715443	-999	LFG	L	grid	-20.596	60.9804	20.0797	superiorfrontal
LFG2	-30.1846	57.5498	27.1689494029785	-999	LFG	L	grid	-21.8233	53.0653	26.3222	rostralmiddlefrontal
LFG3	-28.2188	48.8271	39.6485776630156	-999	LFG	L	grid	-21.9391	45.8174	31.2615	rostralmiddlefrontal
LFG4	-29.4376	42.7103	45.3079888528973	-999	LFG	L	grid	-23.212	37.2847	35.6542	rostralmiddlefrontal
LFG5	-28.8042	38.2651	48.5772275178143	-999	LFG	L	grid	-24.3208	30.3154	42.4607	rostralmiddlefrontal
LFG6	-28.5706	31.352	53.8946038537459	-999	LFG	L	grid	-24.4476	23.1833	48.6542	caudalmiddlefrontal
LFG7	-36.4019	19.2066	56.4890012126602	-999	LFG	L	grid	-25.5564	16.214	55.4606	superiorfrontal
LFG8	-30.06	8.88156	64.5641333666454	-999	LFG	L	grid	-26.6543	9.12898	61.0128	caudalmiddlefrontal
LFG9	-38.3691	56.8838	19.3748166929042	-999	LFG	L	grid	-30.2696	58.4644	15.7772	rostralmiddlefrontal
LFG10	-39.2914	55.1301	24.9241200503086	-999	LFG	L	grid	-31.3676	51.3794	21.3295	rostralmiddlefrontal
LFG11	-38.3148	49.2281	28.4324689756756	-999	LFG	L	grid	-31.613	43.3015	26.959	rostralmiddlefrontal
LFG12	-35.8103	38.6398	43.7992892899307	-999	LFG	L	grid	-32.8348	35.3284	32.5743	rostralmiddlefrontal
LFG13	-42.5126	32.7468	42.1566442825803	-999	LFG	L	grid	-32.9561	28.1384	38.1408	rostralmiddlefrontal
LFG14	-37.4684	26.8506	51.8274963686275	-999	LFG	L	grid	-34.189	20.2811	45.0102	caudalmiddlefrontal
LFG15	-36.4995	17.415	57.4843806404625	-999	LFG	L	grid	-35.2978	13.3118	51.8165	caudalmiddlefrontal
LFG16	-43.8435	4.48244	56.8258815881503	-999	LFG	L	grid	-35.419	6.12185	57.383	caudalmiddlefrontal
LFG17	-42.8957	60.5617	4.92413250020369	-999	LFG	L	grid	-39.3878	56.2821	10.8231	rostralmiddlefrontal
LFG18	-40.9827	53.3965	15.9922789010941	-999	LFG	L	grid	-40.6097	48.309	16.4384	rostralmiddlefrontal
LFG19	-46.0319	42.7774	24.5119921590644	-999	LFG	L	grid	-41.7185	41.3398	23.2448	rostralmiddlefrontal
LFG20	-49.8638	37.0522	25.2454306913586	-999	LFG	L	grid	-42.9405	33.3667	28.8602	rostralmiddlefrontal
LFG21	-47.3085	29.568	39.8476215082558	-999	LFG	L	grid	-42.6354	25.6802	34.4653	rostralmiddlefrontal
LFG22	-47.1342	23.3374	46.1221501384479	-999	LFG	L	grid	-43.8683	17.8229	41.3346	parsopercularis
LFG23	-47.2927	15.1488	48.3115167827133	-999	LFG	L	grid	-43.9895	10.633	46.9011	caudalmiddlefrontal
LFG24	-50.4582	4.73084	52.3708693315746	-999	LFG	L	grid	-44.2402	2.61285	53.1575	precentral
LFG25	-49.9299	53.6104	3.80991099541677	-999	LFG	L	grid	-45.8807	51.5069	5.44192	rostralmiddlefrontal
LFG26	-51.3292	46.7426	10.6112200410173	-999	LFG	L	grid	-47.955	44.5268	10.9801	rostralmiddlefrontal
LFG27	-56.4656	34.6957	12.7003351043353	-999	LFG	L	grid	-50.5234	37.6571	17.1383	rostralmiddlefrontal
LFG28	-53.8053	34.4767	21.8969888809558	-999	LFG	L	grid	-50.1673	30.5304	23.9658	rostralmiddlefrontal
LFG29	-54.8337	26.4466	30.4096947437946	-999	LFG	L	grid	-51.4	22.6732	30.8353	parsopercularis
LFG30	-52.7086	18.4725	36.3287563506179	-999	LFG	L	grid	-51.6453	14.5951	36.4647	parsopercularis
LFG31	-52.7148	13.5818	44.2025862718988	-999	LFG	L	grid	-52.7432	7.51009	42.0171	precentral
LFG32	-57.1678	-1.33274	49.0378761964107	-999	LFG	L	grid	-53.056	-0.954022	48.3051	precentral
LIHG1	1.6008	-39.6375	53.2912566766064	-999	LIHG	R	grid	0.299218	-34.2361	50.4263	precuneus
LIHG2	-0.0926496	-30.2864	52.6955389584705	-999	LIHG	L	grid	0.635805	-24.9228	48.496	paracentral
LIHG3	0.981855	-21.193	49.8461992331615	-999	LIHG	R	grid	0.950548	-15.3781	49.0739	paracentral
LIHG4	1.95517	-11.9817	55.9635848942851	-999	LIHG	R	grid	1.34914	-5.62082	47.1121	superiorfrontal
LIHG5	-0.795433	-0.164268	49.5781048658218	-999	LIHG	L	grid	0.209865	3.96562	46.4147	superiorfrontal
LIHG6	-1.56913	13.4352	47.4243889373039	-999	LIHG	L	grid	-1.53084	12.6008	44.5194	superiorfrontal
LIHG7	0.366372	22.6522	44.6492444165777	-999	LIHG	R	grid	-3.15296	22.1819	43.1879	superiorfrontal
LIHG8	-2.90803	32.44	45.5534778837821	-999	LIHG	L	grid	-5.31999	31.3135	41.2539	superiorfrontal
LIHG9	0.51396	-38.0629	43.901649039223	-999	LIHG	R	grid	0.386528	-35.1621	40.3936	posteriorcingulate
LIHG10	0.642241	-30.2624	43.6856255698515	-999	LIHG	R	grid	0.599074	-26.7368	38.5264	posteriorcingulate
LIHG11	0.0456705	-19.3538	42.1516278013318	-999	LIHG	R	grid	1.03786	-16.304	39.0412	posteriorcingulate
LIHG12	0.613747	-8.72269	43.5176439976013	-999	LIHG	R	grid	1.43644	-6.54682	37.0794	posteriorcingulate
LIHG13	0.0977882	1.5022	40.254210260496	-999	LIHG	R	grid	2.73873	2.7772	36.4173	posteriorcingulate
LIHG14	-1.03621	12.3302	38.4084398740131	-999	LIHG	L	grid	2.94037	11.3182	35.8042	caudalanteriorcingulate
LIHG15	0.0792422	21.9965	36.7616511452765	-999	LIHG	R	grid	2.77772	20.7997	35.121	caudalanteriorcingulate
LIHG16	0.235514	32.6351	38.3782751454667	-999	LIHG	R	grid	3.2785	31.6765	35.6043	superiorfrontal
LFPS1	-5.68737	48.7399	-20.8398332303163	-999	LFPS	L	strip	-4.24439	49.8545	-26.5817	medialorbitofrontal
LFPS2	-11.6168	56.7003	-21.3893498126037	-999	LFPS	L	strip	-5.06303	58.9424	-22.6129	medialorbitofrontal
LFPS3	-11.9082	65.8526	-18.0006912754277	-999	LFPS	L	strip	-6.63982	66.5273	-16.2383	frontalpole
LFPS4	-13.7918	69.9239	-11.8414122702162	-999	LFPS	L	strip	-8.2354	70.6175	-8.4664	frontalpole
LFPS5	-13.1797	73.7352	0.0519356110936319	-999	LFPS	L	strip	-10.141	72.5023	-0.247564	frontalpole
LFPS6	-14.3844	72.6656	12.3763888537664	-999	LFPS	L	strip	-14.0806	70.6877	9.95638	superiorfrontal
LFPS7	-14.6962	67.5961	21.9417020310314	-999	LFPS	L	strip	-15.7482	67.1049	18.4091	superiorfrontal
LFPS8	-21.2685	61.2006	27.2149853369662	-999	LFPS	L	strip	-17.8337	60.2406	25.2013	rostralmiddlefrontal
RFPS1	28.6935	37.6561	-23.4268543107256	-999	RFPS	R	strip	25.0463	40.4904	-19.9836	lateralorbitofrontal
RFPS2	28.5687	49.2266	-20.5029996814614	-999	RFPS	R	strip	28.145	49.0481	-17.1062	lateralorbitofrontal
RFPS3	33.9115	57.3988	-18.1921782455457	-999	RFPS	R	strip	31.1089	56.828	-13.0226	rostralmiddlefrontal
RFPS4	34.3776	64.8413	-8.15661537429555	-999	RFPS	R	strip	32.8208	63.2124	-5.9674	rostralmiddlefrontal
RFPS5	36.8399	63.3151	3.79114607362081	-999	RFPS	R	strip	33.049	66.2872	3.01427	rostralmiddlefrontal
RFPS6	33.4712	64.5462	13.3709653488089	-999	RFPS	R	strip	32.6516	64.9931	13.2046	rostralmiddlefrontal
RFPS7	29.9855	61.2665	24.6749378046675	-999	RFPS	R	strip	30.0127	61.4576	21.0162	rostralmiddlefrontal
RFPS8	24.7276	56.7267	33.6997828981312	-999	RFPS	R	strip	26.2058	56.7528	29.5352	rostralmiddlefrontal
RIHG1	1.12533	-33.9002	43.0731328218984	-999	RIHG	R	grid	2.00511	-31.0585	37.5843	posteriorcingulate
RIHG2	0.654679	-24.8422	41.3125400050924	-999	RIHG	R	grid	2.39279	-21.1855	36.8766	posteriorcingulate
RIHG3	1.46347	-15.0815	43.5424060593522	-999	RIHG	R	grid	2.71845	-11.7566	36.2003	posteriorcingulate
RIHG4	0.815889	-5.53651	38.0224867184622	-999	RIHG	R	grid	4.02074	-2.43246	35.5383	posteriorcingulate
RIHG5	1.37925	6.54915	38.5045762655379	-999	RIHG	R	grid	4.40842	7.44054	34.8306	posteriorcingulate
RIHG6	0.944899	16.9113	37.5693761829081	-999	RIHG	R	grid	5.71072	16.7646	34.1684	caudalanteriorcingulate
RIHG7	0.167682	-36.6036	50.6283099118463	-999	RIHG	R	grid	1.91781	-30.1326	47.617	precuneus
RIHG8	0.300264	-23.1933	50.2123413372094	-999	RIHG	R	grid	2.30549	-20.2594	46.9092	paracentral
