name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LIHG1-LIHG2	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG1-LIHG9	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG2-LIHG10	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG2-LIHG3	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG3-LIHG11	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG3-LIHG4	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG4-LIHG12	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG4-LIHG5	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG5-LIHG13	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG5-LIHG6	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG6-LIHG7	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG6-LIHG14	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG7-LIHG15	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG7-LIHG8	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG8-LIHG16	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG9-LIHG10	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG9-LIHG17	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG10-LIHG18	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG10-LIHG11	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG11-LIHG12	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG11-LIHG19	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG12-LIHG13	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG12-LIHG20	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG13-LIHG14	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG13-LIHG21	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG14-LIHG22	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG14-LIHG15	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG15-LIHG23	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG15-LIHG16	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG16-LIHG24	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG17-LIHG18	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG18-LIHG19	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG19-LIHG20	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG20-LIHG21	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG21-LIHG22	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG22-LIHG23	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
LIHG23-LIHG24	ECOG	V	n/a	n/a	bipolar	LIHG	1600	grid	n/a
