name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
1LD1	-24.323	1.37029	-19.8034317947403	-999	1LD	L	depth	-22.6527	-5.16009	-15.0776	Left Amygdala	n/a	n/a	Left Amy
1LD2	-29.0876	1.29919	-21.0068722094346	-999	1LD	L	depth	-28.191	-5.22659	-15.3413	Left Amygdala	n/a	n/a	Left Amy
1LD3	-34.4975	0.0796345	-23.5230960377858	-999	1LD	L	depth	-33.7058	-6.32955	-15.9369	Left Cerebral White Matter	n/a	n/a	n/a
1LD4	-39.7251	-1.21078	-24.3614879561217	-999	1LD	L	depth	-39.2207	-7.43249	-16.5325	Left Cerebral White Matter	superiortemporal	n/a	n/a
1LD5	-43.3541	-0.934711	-22.1863935825476	-999	1LD	L	depth	-44.7591	-7.49899	-16.7961	Left Cerebral White Matter	superiortemporal	n/a	n/a
1LD6	-47.7055	-2.10651	-21.6379779427603	-999	1LD	L	depth	-50.274	-8.60195	-17.3918	Left Cerebral White Matter	superiortemporal	n/a	n/a
1LD7	-55.1512	-1.91078	-20.3187359113392	-999	1LD	L	depth	-55.8123	-8.66846	-17.6555	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
1LD8	-62.0576	-2.81827	-21.2044784477532	-999	1LD	L	depth	-61.3506	-8.73496	-17.9192	Left Cerebral White Matter	middletemporal	n/a	n/a
3LD1	-18.3588	-6.99316	-18.8540457201124	-999	3LD	L	depth	-16.0282	-13.0171	-14.6967	Left Hippocampus	n/a	CA1	Left CA1
3LD2	-23.0511	-7.00737	-19.3344566463783	-999	3LD	L	depth	-21.613	-13.254	-14.3636	Left Hippocampus	n/a	CA1	Left CA1
3LD3	-28.2182	-7.22261	-21.3520782311192	-999	3LD	L	depth	-27.1512	-13.3205	-14.6273	Left Hippocampus	n/a	CA1	Left CA1
3LD4	-35.6532	-9.31096	-24.8945304437486	-999	3LD	L	depth	-32.7825	-13.7279	-13.6973	Left Hippocampus	n/a	CA1	Left CA1
3LD5	-41.212	-9.36709	-24.0093529274514	-999	3LD	L	depth	-38.3207	-13.7943	-13.961	Left Cerebral White Matter	n/a	n/a	n/a
3LD6	-44.701	-11.5094	-22.4485678682639	-999	3LD	L	depth	-43.882	-15.0677	-13.9597	Left Cerebral White Matter	fusiform	n/a	n/a
3LD7	-48.9006	-10.9109	-20.6471355426683	-999	3LD	L	depth	-49.4439	-14.0978	-13.8915	Left Cerebral White Matter	middletemporal	n/a	n/a
3LD8	-56.1629	-12.5422	-20.6267065013558	-999	3LD	L	depth	-54.9587	-15.2008	-14.4872	Left Cerebral White Matter	middletemporal	n/a	n/a
3LD9	-63.1577	-12.5285	-19.0732391722219	-999	3LD	L	depth	-60.5899	-15.6081	-13.5571	Left Cerebral White Matter	middletemporal	n/a	n/a
5LD1	-25.5917	-14.2999	-21.2207237301522	-999	5LD	L	depth	-24.9111	-21.0602	-15.0543	Left Hippocampus	n/a	SUB	Left Sub
5LD2	-28.1905	-17.7088	-19.7301158542298	-999	5LD	L	depth	-27.3115	-24.0118	-12.8392	Left Hippocampus	n/a	CA1	Left CA1
5LD3	-31.2652	-21.7014	-18.3618249960278	-999	5LD	L	depth	-30.8197	-26.9768	-10.6769	Left Hippocampus	n/a	CA1	Left CA1
5LD4	-34.4949	-26.5756	-16.8391614929541	-999	5LD	L	depth	-34.3743	-30.1121	-7.91764	Left Cerebral White Matter	parahippocampal	n/a	Left MTL WM
5LD5	-38.459	-30.5313	-12.4248088774126	-999	5LD	L	depth	-37.9753	-33.4177	-4.56159	Left Cerebral White Matter	n/a	n/a	n/a
5LD6	-42.274	-34.9618	-9.56444648555739	-999	5LD	L	depth	-41.5063	-37.5895	-2.13424	Left Cerebral White Matter	bankssts	n/a	n/a
5LD7	-44.722	-36.4411	-8.27316869065151	-999	5LD	L	depth	-43.8375	-39.1638	-0.780994	Left Cerebral White Matter	bankssts	n/a	n/a
5LD8	-46.6964	-41.166	-7.96520688848218	-999	5LD	L	depth	-47.3221	-43.1651	1.04952	Left Cerebral White Matter	bankssts	n/a	n/a
7LD1	-18.8132	-41.1304	-0.0037607017679395	-999	7LD	L	depth	-16.3769	-44.1643	3.49997	Left PCgG posterior cingulate gyrus	lingual	n/a	Left PCg
7LD2	-24.7529	-41.2588	-1.87442605567116	-999	7LD	L	depth	-21.9151	-44.2321	3.21084	Left Cerebral White Matter	n/a	n/a	n/a
7LD3	-30.3525	-42.1598	-3.53248217857085	-999	7LD	L	depth	-27.4999	-44.4675	3.57451	Left Cerebral White Matter	n/a	n/a	n/a
7LD4	-35.4201	-42.7209	-4.87652395345103	-999	7LD	L	depth	-33.0383	-44.5353	3.28549	Left Lateral Ventricle	fusiform	n/a	n/a
7LD5	-40.393	-41.9599	-3.06926193573257	-999	7LD	L	depth	-38.6929	-43.9001	4.67017	Left Cerebral White Matter	bankssts	n/a	n/a
7LD6	-44.739	-41.6024	-3.41074992656085	-999	7LD	L	depth	-44.2312	-43.9679	4.38106	Left Cerebral White Matter	bankssts	n/a	n/a
7LD8	-57.0329	-41.1088	-3.64512888287066	-999	7LD	L	depth	-55.4007	-44.4386	5.10839	Left Cerebral White Matter	bankssts	n/a	n/a
7LD9	-65.8647	-40.8415	-2.84086643159272	-999	7LD	L	depth	-61.0088	-43.6359	5.84039	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
9LD1	-5.65553	-51.703	16.4077339371708	-999	9LD	L	depth	-5.0962	-52.8943	16.6548	Left PCu precuneus	isthmuscingulate	n/a	n/a
9LD2	-10.4369	-53.8967	13.9369151858639	-999	9LD	L	depth	-9.43369	-54.8574	15.0342	Left PCu precuneus	isthmuscingulate	n/a	n/a
