name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
RX1	4.94246	-41.6594	29.2409117754904	-999	RX	R	depth	4.724	-42.2184	32.1417	Right PCgG posterior cingulate gyrus	isthmuscingulate	n/a	Right PCg
RX2	13.7217	-43.5676	29.8933341693485	-999	RX	R	depth	12.395	-41.4197	32.2467	Right Cerebral White Matter	isthmuscingulate	n/a	n/a
RX6	39.8094	-45.2706	30.1511600366481	-999	RX	R	depth	41.6799	-40.2237	31.6534	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RX7	46.9373	-45.5346	30.7290377356915	-999	RX	R	depth	49.3203	-39.4079	32.8463	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RX8	54.5681	-48.2937	30.1168407534236	-999	RX	R	depth	56.2765	-39.5998	32.9885	Right SMG supramarginal gyrus	inferiorparietal	n/a	n/a
RX9	62.5512	-47.4807	31.2860390993256	-999	RX	R	depth	63.7527	-39.8903	33.1457	Right SMG supramarginal gyrus	supramarginal	n/a	n/a
LA1	-24.5203	4.69622	-28.6560644263826	-999	LA	L	depth	-23.8901	2.15451	-21.9713	Left Ent entorhinal area	n/a	n/a	n/a
LA2	-28.0067	3.82892	-29.2572612776921	-999	LA	L	depth	-28.2457	1.85413	-22.0317	Left Cerebral White Matter	n/a	n/a	n/a
LA3	-31.6794	2.84062	-31.7205625492511	-999	LA	L	depth	-32.5707	1.54129	-23.0854	Left Cerebral White Matter	entorhinal	n/a	n/a
LA4	-37.0418	2.43067	-32.1612851950531	-999	LA	L	depth	-36.9263	1.24091	-23.1456	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LA5	-43.4206	3.09916	-32.9515865460772	-999	LA	L	depth	-41.2819	0.940532	-23.2059	Left MTG middle temporal gyrus	inferiortemporal	n/a	Left Middle Temporal Gyrus
LA6	-48.0242	3.27352	-33.8367457924342	-999	LA	L	depth	-45.0868	0.529034	-24.2455	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LA7	-51.9901	5.72298	-32.2447672932373	-999	LA	L	depth	-49.2477	1.31769	-24.3583	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LA8	-55.4134	5.67516	-31.7626789872707	-999	LA	L	depth	-52.5631	0.820164	-24.3904	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LA9	-59.887	4.40018	-33.9486334506921	-999	LA	L	depth	-56.8881	0.507257	-25.444	n/a	middletemporal	n/a	n/a
LB1	-24.3292	-2.20536	-27.6976239559697	-999	LB	L	depth	-23.1725	-5.86279	-21.5485	Left Hippocampus	n/a	n/a	n/a
LB2	-28.0801	-3.95003	-30.0475080928656	-999	LB	L	depth	-28.7632	-7.05497	-21.5846	Left Cerebral White Matter	n/a	n/a	n/a
LB3	-31.5676	-4.82312	-32.9704081739986	-999	LB	L	depth	-33.1187	-7.35535	-21.6449	Left PHG parahippocampal gyrus	n/a	BA36	Left PRC
LB4	-39.2185	-5.11429	-32.312772778919	-999	LB	L	depth	-38.5146	-7.45859	-21.7334	Left Cerebral White Matter	fusiform	n/a	Left PRC
LB5	-45.1933	-7.49749	-32.7272105747054	-999	LB	L	depth	-44.0745	-8.66333	-22.7629	Left Cerebral White Matter	middletemporal	n/a	n/a
LB6	-50.3376	-7.77978	-31.5627462937161	-999	LB	L	depth	-47.91	-9.06227	-22.8091	Left ITG inferior temporal gyrus	middletemporal	n/a	n/a
LB7	-57.4427	-7.63286	-30.1785240398525	-999	LB	L	depth	-53.5005	-10.2546	-22.8453	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LB8	-61.8442	-7.42294	-29.4217194968849	-999	LB	L	depth	-58.8963	-10.3578	-22.9337	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
RP1	5.01654	-65.8118	42.1309285667056	-999	RP	R	depth	4.45961	-59.4829	46.0936	Right PCu precuneus	precuneus	n/a	n/a
RP2	8.63462	-67.6117	43.8582321793688	-999	RP	R	depth	7.71379	-58.9508	48.3068	Right PCu precuneus	precuneus	n/a	n/a
RP3	10.2918	-66.7837	45.5277879545604	-999	RP	R	depth	9.95831	-58.2387	49.4023	Right Cerebral White Matter	precuneus	n/a	n/a
RP4	11.2773	-66.5532	47.2065375606143	-999	RP	R	depth	12.0082	-58.6156	50.5499	Right Cerebral White Matter	precuneus	n/a	n/a
RP5	11.6677	-63.9899	50.4114001044063	-999	RP	R	depth	14.2221	-57.8864	52.7331	Right Cerebral White Matter	superiorparietal	n/a	n/a
RP6	12.3047	-61.2612	54.8173718348034	-999	RP	R	depth	16.4361	-57.1571	54.9165	Right SPL superior parietal lobule	superiorparietal	n/a	n/a
RP7	15.2828	-62.608	58.6600045923382	-999	RP	R	depth	19.4956	-57.7139	57.1818	n/a	superiorparietal	n/a	n/a
RP8	19.055	-64.4021	59.7275506360846	-999	RP	R	depth	22.7803	-57.1989	58.3071	Right SPL superior parietal lobule	superiorparietal	n/a	n/a
RP9	22.1337	-64.9596	61.7704179604795	-999	RP	R	depth	24.9943	-56.4697	60.4905	Right SPL superior parietal lobule	superiorparietal	n/a	n/a
RP10	26.5166	-65.3686	63.4468367761949	-999	RP	R	depth	28.2485	-55.9375	62.7036	Right SPL superior parietal lobule	superiorparietal	n/a	n/a
RF1	21.1344	-36.8261	-11.9588189721533	-999	RF	R	depth	25.5176	-35.2838	-8.25634	Right LiG lingual gyrus	parahippocampal	PHC	Right PHC
RF2	25.9239	-37.6454	-13.1105009858031	-999	RF	R	depth	30.9134	-35.1806	-8.16789	Right LiG lingual gyrus	fusiform	PHC	Right PHC
RF3	30.3924	-38.3767	-13.2260230221047	-999	RF	R	depth	36.3092	-35.0774	-8.07945	Right FuG fusiform gyrus	fusiform	PHC	Right PHC
RF4	39.2571	-37.9173	-12.3697834224246	-999	RF	R	depth	41.8693	-33.8727	-7.04986	Right Cerebral White Matter	fusiform	n/a	n/a
RF5	45.783	-38.7147	-14.2343079274135	-999	RF	R	depth	46.2248	-33.5723	-6.98962	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RF6	53.3846	-39.2753	-14.7666106634237	-999	RF	R	depth	51.7848	-32.3676	-5.96007	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RF7	60.5453	-38.6845	-11.6868632852199	-999	RF	R	depth	56.1403	-32.0672	-5.89976	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RF8	65.4267	-36.8392	-7.16766236931235	-999	RF	R	depth	61.1801	-30.764	-4.88437	Right Cerebral White Matter	middletemporal	n/a	n/a
RF9	70.2577	-35.3526	-7.11067229875427	-999	RF	R	depth	66.576	-30.6607	-4.7959	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RC1	30.6412	-28.2909	-14.6032207051718	-999	RC	R	depth	33.7059	-25.5768	-8.6109	Right Hippocampus	n/a	CA1	Right CA1
RC2	35.9874	-27.6256	-14.0435200197197	-999	RC	R	depth	38.2563	-24.1874	-8.60298	Right Inf Lat Vent	n/a	n/a	n/a
RC3	40.7725	-25.7872	-13.9813844965557	-999	RC	R	depth	41.797	-22.6133	-9.61658	Right Cerebral White Matter	n/a	n/a	n/a
RC4	45.3631	-26.3381	-13.2086955916821	-999	RC	R	depth	46.1526	-22.313	-9.55633	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RC5	51.2726	-26.2499	-11.0077897973288	-999	RC	R	depth	50.7029	-20.9236	-9.54834	Right Cerebral White Matter	middletemporal	n/a	n/a
RC6	56.8645	-28.2398	-10.3220258887545	-999	RC	R	depth	54.0183	-20.426	-9.51622	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RC7	61.0191	-25.5701	-10.0861890749076	-999	RC	R	depth	58.5992	-19.0491	-10.5017	Right Cerebral White Matter	middletemporal	n/a	n/a
RC8	62.8667	-21.3384	-8.77695868940437	-999	RC	R	depth	61.5892	-17.364	-10.5359	Right Cerebral White Matter	middletemporal	n/a	n/a
RC9	67.8339	-20.2032	-11.3759324803686	-999	RC	R	depth	65.9447	-17.0636	-10.4756	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RB1	28.911	-10.2431	-24.8221963802412	-999	RB	R	depth	30.4965	-9.27252	-19.4469	Right Hippocampus	n/a	CA1	Right CA1
RB2	35.0327	-10.6608	-26.5681695955898	-999	RB	R	depth	36.087	-8.08034	-19.4108	Right Inf Lat Vent	n/a	n/a	n/a
RB3	38.382	-11.264	-28.7381452306072	-999	RB	R	depth	40.4732	-7.7924	-20.3437	Right FuG fusiform gyrus	fusiform	BA36	Right PRC
RB4	44.7397	-8.60886	-28.5032132169781	-999	RB	R	depth	46.0943	-6.61257	-21.301	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RB5	51.6672	-6.01434	-26.9377858957517	-999	RB	R	depth	50.6446	-5.22324	-21.2931	Right MTG middle temporal gyrus	inferiortemporal	n/a	Right Middle Temporal Gyrus
RB6	59.6473	-6.3951	-27.0458896360596	-999	RB	R	depth	56.1684	-4.58793	-22.2242	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RT1	43.8978	-6.12315	-3.74019630581693	-999	RT	R	depth	43.0431	-1.96042	-1.7011	Right PIns posterior insula	insula	n/a	n/a
RT2	46.5897	-5.37116	-4.34004019435517	-999	RT	R	depth	45.3488	-1.27821	-2.6905	Right PIns posterior insula	insula	n/a	n/a
RT3	49.3536	-3.69243	-4.6570884413438	-999	RT	R	depth	47.8494	0.49305	-3.73228	Right PP planum polare	superiortemporal	n/a	n/a
RT4	53.3733	-3.80102	-5.6259341510519	-999	RT	R	depth	51.1953	0.978112	-4.69351	Right PP planum polare	superiortemporal	n/a	n/a
RT5	57.5013	-2.39382	-5.55926571897777	-999	RT	R	depth	54.7054	2.56468	-4.71374	Right Cerebral White Matter	superiortemporal	n/a	n/a
RT6	59.5947	-1.46699	-6.39023608504001	-999	RT	R	depth	57.0111	3.24689	-5.70314	Right STG superior temporal gyrus	superiortemporal	n/a	n/a
RT7	62.584	0.399099	-7.422619424526	-999	RT	R	depth	60.5518	4.82101	-6.71675	Right STG superior temporal gyrus	superiortemporal	n/a	n/a
