name	x	y	z	size	group	hemisphere	type	ind.region
RB1	27.6078	-15.6447	-22.3996942574638	-999	RB	R	depth	parahippocampal
RB2	32.738	-15.1542	-20.7367796415445	-999	RB	R	depth	parahippocampal
RB3	38.2813	-14.1202	-17.7832530974593	-999	RB	R	depth	fusiform
RB4	42.8247	-13.767	-17.6049008121774	-999	RB	R	depth	inferiortemporal
RB5	48.805	-14.3686	-18.7357139436583	-999	RB	R	depth	middletemporal
RB6	55.8461	-14.6332	-18.24111348332	-999	RB	R	depth	middletemporal
RB7	61.0358	-13.2331	-16.2080560693434	-999	RB	R	depth	middletemporal
RB8	66.9552	-12.4482	-15.0215055373105	-999	RB	R	depth	middletemporal
RB9	72.0558	-12.2412	-14.2845841440948	-999	RB	R	depth	middletemporal
RB10	76.5039	-12.5209	-13.6942318671075	-999	RB	R	depth	middletemporal
RC1	19.4914	-28.9773	-10.2294445478301	-999	RC	R	depth	insula
RC2	24.4511	-28.7544	-10.1308311516414	-999	RC	R	depth	insula
RC3	28.3883	-29.8704	-10.5725847866648	-999	RC	R	depth	insula
RC4	31.7469	-32.0788	-12.0078411653697	-999	RC	R	depth	insula
RC5	38.5021	-30.7446	-9.7552009545023	-999	RC	R	depth	parahippocampal
RC6	43.0047	-31.7185	-9.59609793264993	-999	RC	R	depth	fusiform
RC7	48.6723	-32.0263	-9.13582765201203	-999	RC	R	depth	inferiortemporal
RC8	54.795	-33.459	-10.3791259772011	-999	RC	R	depth	middletemporal
RC9	60.5662	-33.5039	-8.17276812601809	-999	RC	R	depth	middletemporal
RC10	66.3426	-32.9571	-7.61472114896073	-999	RC	R	depth	middletemporal
RA1	17.7489	-3.51198	-23.1088506951914	-999	RA	R	depth	insula
RA2	21.5322	-2.91003	-22.7004225790368	-999	RA	R	depth	insula
RA3	25.9625	-2.75827	-23.2065705569641	-999	RA	R	depth	insula
RA4	30.7104	-2.55481	-22.9398915953715	-999	RA	R	depth	insula
RA5	35.1992	-1.53869	-24.0989519380636	-999	RA	R	depth	insula
RA6	38.7933	-0.368097	-23.6931704343998	-999	RA	R	depth	superiortemporal
RA7	42.5716	1.00778	-25.4722436241122	-999	RA	R	depth	middletemporal
RA8	47.238	1.36987	-27.9970942984527	-999	RA	R	depth	middletemporal
RA9	54.6587	1.96614	-29.6465911787692	-999	RA	R	depth	middletemporal
RA10	59.3065	2.68038	-27.9776032399412	-999	RA	R	depth	middletemporal
RI1	16.6761	-2.76709	-28.6563211015486	-999	RI	R	depth	insula
RI2	18.4544	-3.87497	-28.6363793877236	-999	RI	R	depth	entorhinal
RI3	21.937	-5.35795	-28.5976327821294	-999	RI	R	depth	insula
RI4	26.1139	-6.45364	-26.9955119229832	-999	RI	R	depth	insula
RI5	31.1749	-6.60419	-27.4144947513806	-999	RI	R	depth	insula
RI6	35.8697	-8.57259	-29.4775362310176	-999	RI	R	depth	fusiform
RI7	38.3469	-7.91309	-28.4686977304884	-999	RI	R	depth	fusiform
RI8	40.8272	-7.10953	-27.4847135991702	-999	RI	R	depth	inferiortemporal
RI9	43.6116	-7.21569	-26.9636266484757	-999	RI	R	depth	inferiortemporal
RI10	48.3126	-6.45299	-26.9363353944739	-999	RI	R	depth	inferiortemporal
RI11	55.5311	-6.55203	-27.0908133711948	-999	RI	R	depth	middletemporal
RI12	60.2325	-7.60166	-28.3927233631922	-999	RI	R	depth	middletemporal
RI13	64.5171	-7.8288	-28.6951111872934	-999	RI	R	depth	middletemporal
RI14	67.3673	-8.47179	-28.8588449825065	-999	RI	R	depth	middletemporal
RF1	18.2139	-44.1673	-4.86193318034712	-999	RF	R	depth	lingual
RF2	22.4452	-44.273	-5.10030526256373	-999	RF	R	depth	lingual
RF3	26.1002	-45.1881	-5.32205969161062	-999	RF	R	depth	lingual
RF4	28.8178	-45.6161	-5.76768132107171	-999	RF	R	depth	fusiform
RF5	33.0394	-45.7645	-7.37753496402871	-999	RF	R	depth	fusiform
RF6	36.4799	-46.3875	-9.38084823148403	-999	RF	R	depth	fusiform
RF7	40.1085	-46.3828	-10.2814733417092	-999	RF	R	depth	fusiform
RF8	43.5275	-45.55	-8.14113666203709	-999	RF	R	depth	inferiortemporal
RF9	47.874	-42.4976	-3.35598468389202	-999	RF	R	depth	inferiortemporal
RF10	50.935	-41.1194	1.27660767478022	-999	RF	R	depth	bankssts
RF11	54.2762	-41.409	3.03924685070357	-999	RF	R	depth	bankssts
RF12	58.1361	-41.2781	2.83838657116539	-999	RF	R	depth	bankssts
RF13	61.8332	-39.4865	4.21512615819042	-999	RF	R	depth	bankssts
RF14	67.1381	-40.7615	2.99924630793673	-999	RF	R	depth	middletemporal
RT1	52.6364	-8.51067	-1.66464631641011	-999	RT	R	depth	superiortemporal
RT2	55.7355	-8.89055	-0.545369188368712	-999	RT	R	depth	superiortemporal
RT3	58.4773	-8.24297	0.609017462705818	-999	RT	R	depth	superiortemporal
RT4	60.8108	-8.52193	0.300380105612938	-999	RT	R	depth	superiortemporal
RT5	63.2813	-8.59027	0.585787010826308	-999	RT	R	depth	superiortemporal
