name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
TG1	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG2	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG3	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG4	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG5	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG6	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG7	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG8	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG9	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG10	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG11	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG12	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG13	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG14	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG15	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG16	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG18	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG19	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG20	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG21	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG22	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG23	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG24	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG26	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG27	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG28	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG29	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG30	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG31	ECOG	V	n/a	n/a	TG	1000	grid	n/a
TG32	ECOG	V	n/a	n/a	TG	1000	grid	n/a
FG2	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG3	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG4	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG5	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG6	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG7	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG8	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG10	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG11	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG12	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG13	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG14	ECOG	V	n/a	n/a	FG	1000	grid	n/a
PP1	ECOG	V	n/a	n/a	PP	1000	strip	n/a
FG16	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG18	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG19	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG20	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG21	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG22	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG23	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG24	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG26	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG27	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG28	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG29	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG30	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG31	ECOG	V	n/a	n/a	FG	1000	grid	n/a
FG32	ECOG	V	n/a	n/a	FG	1000	grid	n/a
TT1	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT2	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT3	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT4	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT5	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT6	ECOG	V	n/a	n/a	TT	1000	strip	n/a
AST1	ECOG	V	n/a	n/a	AST	1000	strip	n/a
AST2	ECOG	V	n/a	n/a	AST	1000	strip	n/a
AST3	ECOG	V	n/a	n/a	AST	1000	strip	n/a
