name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
G1	ECOG	V	n/a	n/a	G	1000	strip	n/a
G2	ECOG	V	n/a	n/a	G	1000	strip	n/a
G3	ECOG	V	n/a	n/a	G	1000	strip	n/a
G4	ECOG	V	n/a	n/a	G	1000	strip	n/a
G5	ECOG	V	n/a	n/a	G	1000	strip	n/a
G6	ECOG	V	n/a	n/a	G	1000	strip	n/a
G7	ECOG	V	n/a	n/a	G	1000	strip	n/a
G8	ECOG	V	n/a	n/a	G	1000	strip	n/a
G9	ECOG	V	n/a	n/a	G	1000	strip	n/a
G10	ECOG	V	n/a	n/a	G	1000	strip	n/a
G11	ECOG	V	n/a	n/a	G	1000	strip	n/a
G12	ECOG	V	n/a	n/a	G	1000	strip	n/a
G13	ECOG	V	n/a	n/a	G	1000	strip	n/a
G14	ECOG	V	n/a	n/a	G	1000	strip	n/a
G15	ECOG	V	n/a	n/a	G	1000	strip	n/a
G16	ECOG	V	n/a	n/a	G	1000	strip	n/a
G18	ECOG	V	n/a	n/a	G	1000	strip	n/a
G19	ECOG	V	n/a	n/a	G	1000	strip	n/a
G20	ECOG	V	n/a	n/a	G	1000	strip	n/a
G21	ECOG	V	n/a	n/a	G	1000	strip	n/a
G22	ECOG	V	n/a	n/a	G	1000	strip	n/a
G23	ECOG	V	n/a	n/a	G	1000	strip	n/a
G24	ECOG	V	n/a	n/a	G	1000	strip	n/a
G26	ECOG	V	n/a	n/a	G	1000	strip	n/a
G27	ECOG	V	n/a	n/a	G	1000	strip	n/a
G28	ECOG	V	n/a	n/a	G	1000	strip	n/a
G29	ECOG	V	n/a	n/a	G	1000	strip	n/a
G30	ECOG	V	n/a	n/a	G	1000	strip	n/a
G31	ECOG	V	n/a	n/a	G	1000	strip	n/a
G32	ECOG	V	n/a	n/a	G	1000	strip	n/a
TT1	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT2	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT3	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT4	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT5	ECOG	V	n/a	n/a	TT	1000	strip	n/a
TT6	ECOG	V	n/a	n/a	TT	1000	strip	n/a
LAST1	ECOG	V	n/a	n/a	LAST	1000	strip	n/a
LAST2	ECOG	V	n/a	n/a	LAST	1000	strip	n/a
LAST3	ECOG	V	n/a	n/a	LAST	1000	strip	n/a
LAST4	ECOG	V	n/a	n/a	LAST	1000	strip	n/a
LMST1	ECOG	V	n/a	n/a	LMST	1000	strip	n/a
LMST2	ECOG	V	n/a	n/a	LMST	1000	strip	n/a
LMST3	ECOG	V	n/a	n/a	LMST	1000	strip	n/a
LMST4	ECOG	V	n/a	n/a	LMST	1000	strip	n/a
LPST1	ECOG	V	n/a	n/a	LPST	1000	strip	n/a
LPST2	ECOG	V	n/a	n/a	LPST	1000	strip	n/a
LPST3	ECOG	V	n/a	n/a	LPST	1000	strip	n/a
LPST4	ECOG	V	n/a	n/a	LPST	1000	strip	n/a
PPST1	ECOG	V	n/a	n/a	PPST	1000	strip	n/a
PPST2	ECOG	V	n/a	n/a	PPST	1000	strip	n/a
PPST3	ECOG	V	n/a	n/a	PPST	1000	strip	n/a
PPST4	ECOG	V	n/a	n/a	PPST	1000	strip	n/a
P1	ECOG	V	n/a	n/a	P	1000	strip	n/a
P2	ECOG	V	n/a	n/a	P	1000	strip	n/a
P3	ECOG	V	n/a	n/a	P	1000	strip	n/a
P4	ECOG	V	n/a	n/a	P	1000	strip	n/a
P5	ECOG	V	n/a	n/a	P	1000	strip	n/a
P6	ECOG	V	n/a	n/a	P	1000	strip	n/a
RS1	ECOG	V	n/a	n/a	RS	1000	strip	n/a
RS2	ECOG	V	n/a	n/a	RS	1000	strip	n/a
OF1	ECOG	V	n/a	n/a	OF	1000	strip	n/a
OF2	ECOG	V	n/a	n/a	OF	1000	strip	n/a
OF3	ECOG	V	n/a	n/a	OF	1000	strip	n/a
OF4	ECOG	V	n/a	n/a	OF	1000	strip	n/a
LF1	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF2	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF3	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF4	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF5	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF6	ECOG	V	n/a	n/a	LF	1000	strip	n/a
RAST1	ECOG	V	n/a	n/a	RAST	1000	strip	n/a
RAST2	ECOG	V	n/a	n/a	RAST	1000	strip	n/a
RAST3	ECOG	V	n/a	n/a	RAST	1000	strip	n/a
RAST4	ECOG	V	n/a	n/a	RAST	1000	strip	n/a
RPST1	ECOG	V	n/a	n/a	RPST	1000	strip	n/a
RPST2	ECOG	V	n/a	n/a	RPST	1000	strip	n/a
RPST3	ECOG	V	n/a	n/a	RPST	1000	strip	n/a
RPST4	ECOG	V	n/a	n/a	RPST	1000	strip	n/a
RALT1	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT2	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT3	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT4	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT5	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RALT6	ECOG	V	n/a	n/a	RALT	1000	strip	n/a
RPLT1	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT2	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT3	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT4	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT5	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RPLT6	ECOG	V	n/a	n/a	RPLT	1000	strip	n/a
RAD1	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD2	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD3	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD4	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAHD1	SEEG	V	n/a	n/a	RAHD	1000	depth	n/a
RAHD2	SEEG	V	n/a	n/a	RAHD	1000	depth	n/a
RAHD3	SEEG	V	n/a	n/a	RAHD	1000	depth	n/a
RAHD4	SEEG	V	n/a	n/a	RAHD	1000	depth	n/a
RPHD1	SEEG	V	n/a	n/a	RPHD	1000	depth	n/a
RPHD2	SEEG	V	n/a	n/a	RPHD	1000	depth	n/a
RPHD3	SEEG	V	n/a	n/a	RPHD	1000	depth	n/a
RPHD4	SEEG	V	n/a	n/a	RPHD	1000	depth	n/a
