name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LA1	-26.5003	0.458232	-30.3775035080158	-999	LA	L	depth	-24.6064	-5.53646	-24.3537	Left Cerebral White Matter	n/a	n/a	Left MTL WM
LA2	-28.5999	0.015097	-32.223794348465	-999	LA	L	depth	-27.7115	-5.6736	-24.72	Left Cerebral White Matter	entorhinal	n/a	Left MTL WM
LA3	-31.0408	-0.154637	-33.8634146767672	-999	LA	L	depth	-31.3543	-5.79842	-25.5408	Left Ent entorhinal area	entorhinal	n/a	Left PRC
LA4	-36.6596	0.351313	-34.2046471572375	-999	LA	L	depth	-35.4864	-5.9952	-25.8719	Left Cerebral White Matter	entorhinal	n/a	n/a
LA5	-42.4873	1.17312	-33.0628617256772	-999	LA	L	depth	-39.0568	-6.24651	-25.2764	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LA6	-46.643	2.5407	-32.7323046223182	-999	LA	L	depth	-42.1861	-6.34147	-26.1148	Left MTG middle temporal gyrus	inferiortemporal	n/a	Left Middle Temporal Gyrus
LA7	-50.6568	3.87633	-31.7863958828462	-999	LA	L	depth	-46.8318	-6.56819	-26.4283	Left Cerebral White Matter	middletemporal	n/a	n/a
LA8	-53.05	3.72706	-32.3662404617993	-999	LA	L	depth	-50.4504	-6.73512	-26.777	Left Cerebral White Matter	middletemporal	n/a	n/a
LA9	-55.6109	0.865792	-33.478432037469	-999	LA	L	depth	-54.5676	-7.84273	-27.2102	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LA10	-58.0647	-0.479042	-34.324654357188	-999	LA	L	depth	-58.2103	-7.96745	-28.031	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LA11	-61.8463	-1.74666	-33.8209817625218	-999	LA	L	depth	-62.2943	-8.24861	-27.4179	n/a	middletemporal	n/a	n/a
LA12	-65.8516	-2.37431	-34.4810294413973	-999	LA	L	depth	-65.9128	-8.41563	-27.7666	n/a	middletemporal	n/a	n/a
LB1	-27.0869	-11.2017	-27.1627126811304	-999	LB	L	depth	-24.7473	-16.8319	-21.7849	Left Hippocampus	parahippocampal	SUB	Left Sub
LB2	-30.5192	-12.9868	-29.5172886404045	-999	LB	L	depth	-28.8312	-17.1132	-21.1717	Left PHG parahippocampal gyrus	entorhinal	n/a	Left MTL WM
LB3	-34.0331	-13.7051	-31.7544946972095	-999	LB	L	depth	-32.4497	-17.2801	-21.5204	Left PHG parahippocampal gyrus	entorhinal	BA36	Left PRC
LB4	-39.2422	-13.529	-30.216950765876	-999	LB	L	depth	-37.0471	-17.5911	-20.8897	Left FuG fusiform gyrus	fusiform	BA36	Left PRC
LB5	-42.6246	-13.3261	-30.5790205799054	-999	LB	L	depth	-40.1764	-17.6861	-21.7281	Left FuG fusiform gyrus	inferiortemporal	BA36	Left PRC
LB6	-48.0092	-13.9552	-29.3183455846505	-999	LB	L	depth	-44.7737	-17.9971	-21.0974	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LB7	-51.9417	-14.486	-29.6399919423381	-999	LB	L	depth	-47.864	-19.0449	-21.5658	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LB8	-55.744	-14.3634	-29.9436315274128	-999	LB	L	depth	-51.4585	-19.254	-21.4425	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
LB9	-59.692	-14.0986	-30.2966536528059	-999	LB	L	depth	-55.5907	-19.4509	-21.7735	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
LB10	-62.711	-14.0982	-29.1258413267811	-999	LB	L	depth	-59.161	-19.7022	-21.1781	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
LB11	-66.2787	-14.7178	-28.3652211323126	-999	LB	L	depth	-64.3202	-19.9588	-21.4739	Left ITG inferior temporal gyrus	middletemporal	n/a	n/a
LB12	-68.4133	-14.8891	-29.3350758748173	-999	LB	L	depth	-66.9359	-20.0239	-22.3299	n/a	middletemporal	n/a	n/a
LC1	-31.8529	-32.9441	-14.6406989446121	-999	LC	L	depth	-28.8316	-34.0039	-7.76571	Left PHG parahippocampal gyrus	fusiform	PHC	Left PHC
LC2	-35.4986	-33.3553	-14.295460967721	-999	LC	L	depth	-31.8884	-34.2253	-7.1879	Left Cerebral White Matter	n/a	n/a	Left MTL WM
LC3	-40.8995	-33.1057	-14.8673293778348	-999	LC	L	depth	-36.5007	-33.6256	-6.45503	Left Cerebral White Matter	fusiform	n/a	n/a
LC4	-44.7268	-32.9548	-15.7411715755157	-999	LC	L	depth	-39.5817	-33.8049	-6.34926	Left Cerebral White Matter	fusiform	n/a	n/a
LC5	-49.2835	-29.9141	-13.8918010095408	-999	LC	L	depth	-43.688	-32.7201	-5.58294	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LC6	-53.2843	-29.2572	-13.3164688044144	-999	LC	L	depth	-47.2583	-32.9714	-4.98749	Left Cerebral White Matter	inferiortemporal	n/a	n/a
