name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
L1TPOL1	-25.5088	11.4159	-30.1478084484909	-999	L1TPOL	L	depth	-21.9842	9.21684	-24.6263	Left TMP temporal pole	entorhinal	n/a	n/a
L1TPOL2	-29.4729	10.637	-28.247524951376	-999	L1TPOL	L	depth	-27.1025	8.32108	-23.7267	Left TMP temporal pole	temporalpole	n/a	n/a
L1TPOL3	-34.9897	10.4909	-28.108117143361	-999	L1TPOL	L	depth	-32.2981	8.13137	-24.267	Left TMP temporal pole	temporalpole	n/a	n/a
L1TPOL4	-41.7389	10.2095	-28.9513040235915	-999	L1TPOL	L	depth	-37.7835	6.83404	-24.6188	Left Cerebral White Matter	superiortemporal	n/a	n/a
L1TPOL5	-47.3658	11.8697	-27.2148177347955	-999	L1TPOL	L	depth	-43.045	6.78627	-24.5493	Left TMP temporal pole	superiortemporal	n/a	n/a
L1TPOL6	-52.3731	11.6233	-26.7083868063594	-999	L1TPOL	L	depth	-48.0316	5.60673	-24.8692	Left TMP temporal pole	middletemporal	n/a	n/a
L1TPOL7	-57.0795	11.3727	-27.1583395754606	-999	L1TPOL	L	depth	-53.3588	5.70082	-24.19	Left TMP temporal pole	middletemporal	n/a	n/a
L1TPOL8	-61.6627	7.8344	-29.371564303538	-999	L1TPOL	L	depth	-58.6353	3.41368	-24.3216	n/a	middletemporal	n/a	n/a
L1TPOL9	-65.5057	6.67458	-30.0684856448584	-999	L1TPOL	L	depth	-63.8968	3.36581	-24.252	n/a	middletemporal	n/a	n/a
L1TPOL10	-69.8594	6.1354	-31.143945489783	-999	L1TPOL	L	depth	-69.0924	3.17619	-24.7922	n/a	middletemporal	n/a	n/a
L3AMYD1	-18.8931	2.64218	-19.1252982173179	-999	L3AMYD	L	depth	-16.0413	-0.79305	-15.5192	Left Amygdala	n/a	n/a	Left Amy
L3AMYD2	-23.2319	2.35612	-19.7843174087892	-999	L3AMYD	L	depth	-21.2369	-0.982681	-16.0594	Left Amygdala	n/a	n/a	Left Amy
L3AMYD3	-27.9614	0.198058	-19.3338104023764	-999	L3AMYD	L	depth	-26.2894	-2.02031	-15.7696	Left Amygdala	n/a	n/a	Left Amy
L3AMYD4	-33.2605	-0.653836	-19.8015824942087	-999	L3AMYD	L	depth	-31.4851	-2.20994	-16.3098	Left Cerebral White Matter	n/a	n/a	n/a
L3AMYD5	-38.5088	-1.68827	-19.9846328736325	-999	L3AMYD	L	depth	-36.9705	-3.50727	-16.6617	Left Cerebral White Matter	n/a	n/a	n/a
L3AMYD6	-42.5769	-2.03334	-18.9087370219105	-999	L3AMYD	L	depth	-42.0887	-4.40307	-15.7621	Left Cerebral White Matter	superiortemporal	n/a	n/a
L3AMYD7	-46.4855	-4.13882	-20.5898563106259	-999	L3AMYD	L	depth	-47.1413	-5.44067	-15.4723	Left Cerebral White Matter	superiortemporal	n/a	n/a
L3AMYD8	-52.5616	-4.99432	-21.7017132089982	-999	L3AMYD	L	depth	-52.3368	-5.63039	-16.0125	Left Cerebral White Matter	middletemporal	n/a	n/a
L3AMYD9	-58.3938	-6.46232	-19.2830491693471	-999	L3AMYD	L	depth	-57.9539	-6.64405	-15.145	Left MTG middle temporal gyrus	middletemporal	n/a	n/a
L3AMYD10	-63.8577	-7.64654	-19.0167633247447	-999	L3AMYD	L	depth	-63.0721	-7.53976	-14.2454	Left Cerebral White Matter	middletemporal	n/a	n/a
L5AHD1	-18.88	-6.40737	-19.0938554653827	-999	L5AHD	L	depth	-17.2304	-9.70226	-15.1682	Left Hippocampus	n/a	n/a	n/a
L5AHD2	-22.3601	-7.39056	-17.7389261107686	-999	L5AHD	L	depth	-21.3514	-10.3621	-14.2047	Left Hippocampus	n/a	n/a	Left CA3
L5AHD3	-27.1061	-9.92105	-15.4570248218619	-999	L5AHD	L	depth	-26.3266	-12.1058	-12.475	Left Hippocampus	n/a	n/a	Left CA3
L5AHD4	-32.6252	-11.9437	-15.9555843322379	-999	L5AHD	L	depth	-31.8777	-13.2612	-12.2173	Left Hippocampus	n/a	n/a	Left CA1
L5AHD5	-37.0776	-14.2991	-15.3870334102832	-999	L5AHD	L	depth	-36.7871	-15.1467	-11.0973	Left Hippocampus	n/a	n/a	Left CA1
L5AHD6	-41.6029	-15.7076	-14.7438973144007	-999	L5AHD	L	depth	-41.9054	-16.0425	-10.1978	Left Cerebral White Matter	n/a	n/a	n/a
L5AHD7	-44.7064	-18.9094	-14.1179801376248	-999	L5AHD	L	depth	-45.5427	-18.8236	-9.40332	Left Cerebral White Matter	superiortemporal	n/a	n/a
L5AHD8	-51.4846	-20.2188	-13.4025779418128	-999	L5AHD	L	depth	-51.6584	-19.9554	-8.56773	Left Cerebral White Matter	middletemporal	n/a	n/a
L5AHD9	-57.7453	-21.6334	-14.3429416278419	-999	L5AHD	L	depth	-56.2122	-20.875	-8.24589	Left Cerebral White Matter	middletemporal	n/a	n/a
L5AHD10	-64.0575	-23.985	-14.1790346743928	-999	L5AHD	L	depth	-61.1216	-22.7605	-7.12604	Left MTG middle temporal gyrus	middletemporal	n/a	n/a
L7MHD1	-23.1028	-13.4722	-14.7108475022461	-999	L7MHD	L	depth	-22.2899	-16.3469	-11.1815	Left Hippocampus	n/a	n/a	n/a
L7MHD2	-27.0264	-17.465	-14.7253688061133	-999	L7MHD	L	depth	-26.9246	-19.364	-10.4512	Left Hippocampus	n/a	n/a	Left DG
L7MHD3	-31.7062	-20.9795	-14.7332268340126	-999	L7MHD	L	depth	-32.2282	-21.8622	-9.25314	Left Hippocampus	n/a	DG	Left DG
L7MHD4	-35.3012	-24.2895	-16.0723700899151	-999	L7MHD	L	depth	-37.006	-24.0313	-9.35264	Left Hippocampus	n/a	CA1	Left CA1
L7MHD5	-40.6603	-25.7264	-14.1080555566785	-999	L7MHD	L	depth	-42.1243	-24.9271	-8.45308	Left Cerebral White Matter	n/a	n/a	n/a
L7MHD6	-44.9397	-27.7416	-14.08949838891	-999	L7MHD	L	depth	-46.902	-27.0962	-8.55275	Left Cerebral White Matter	fusiform	n/a	n/a
L7MHD7	-48.5799	-29.6391	-14.4689502634664	-999	L7MHD	L	depth	-51.2471	-29.0057	-8.01062	Left Cerebral White Matter	middletemporal	n/a	n/a
