name	x	y	z	size	group	hemisphere	type	ind.region
LAD1	-32.8264	1.0912	-23.7600496492589	8.44032	LAD	L	depth	insula
LAD2	-37.1779	2.43889	-26.2123431588923	8.44032	LAD	L	depth	superiortemporal
LAD3	-41.5827	3.94675	-27.6287824733225	8.44032	LAD	L	depth	inferiortemporal
LAD4	-48.2978	5.47521	-28.5148065895737	8.44032	LAD	L	depth	superiortemporal
LMD1	-33.6698	-16.6383	-11.0384171497547	8.44032	LMD	L	depth	insula
LMD2	-37.5411	-14.6905	-13.9702190501323	8.44032	LMD	L	depth	insula
LMD3	-42.0907	-11.6065	-15.0177596764238	8.44032	LMD	L	depth	insula
LMD4	-46.1147	-11.0017	-18.3820706449538	8.44032	LMD	L	depth	superiortemporal
LPD1	-40.1007	-43.8032	19.4940905850065	8.44032	LPD	L	depth	supramarginal
LPD2	-41.9827	-47.7657	17.5421129233069	8.44032	LPD	L	depth	inferiorparietal
LPD3	-46.2988	-52.8049	17.5315853038923	8.44032	LPD	L	depth	inferiorparietal
LPD4	-50.347	-56.58	17.5431099294577	8.44032	LPD	L	depth	bankssts
LAS1	-20.1498	-7.56219	-30.4509564029124	2.5434	LAS	L	strip	insula
LAS2	-22.8711	-8.49623	-42.6725089271686	2.5434	LAS	L	strip	entorhinal
LAS3	-30.9406	-8.32946	-50.3173030646033	2.5434	LAS	L	strip	inferiortemporal
LAS4	-42.3918	-3.61343	-52.1300193541266	2.5434	LAS	L	strip	inferiortemporal
LMS1	-30.0519	-36.9476	-21.6219884741724	2.5434	LMS	L	strip	inferiortemporal
LMS2	-34.4227	-28.7135	-28.033902203391	2.5434	LMS	L	strip	fusiform
LMS3	-36.5122	-21.2537	-35.0761309656173	2.5434	LMS	L	strip	parahippocampal
LMS4	-38.432	-13.341	-41.954730604577	2.5434	LMS	L	strip	parahippocampal
LPS1	-34.3485	-60.3018	-22.226659974496	2.5434	LPS	L	strip	fusiform
LPS2	-41.16	-53.1498	-27.9971436837868	2.5434	LPS	L	strip	fusiform
LPS3	-48.361	-44.6322	-31.3935181381474	2.5434	LPS	L	strip	inferiortemporal
LPS4	-54.9275	-36.4266	-31.3915878863904	2.5434	LPS	L	strip	inferiortemporal
LTG1	-44.8475	25.289	-25.088293199941	4.15265	LTG	L	grid	unknown
LTG2	-53.2408	18.7336	-18.3076090548542	4.15265	LTG	L	grid	unknown
LTG3	-58.6392	12.9085	-13.7437588676394	4.15265	LTG	L	grid	unknown
LTG4	-61.996	3.68445	-6.71171660140111	4.15265	LTG	L	grid	unknown
LTG5	-65.0097	-1.39476	-0.326165601439894	4.15265	LTG	L	grid	unknown
LTG6	-67.1221	-7.36615	4.79260294144846	4.15265	LTG	L	grid	unknown
LTG7	-49.5576	22.3983	-34.6933864979532	4.15265	LTG	L	grid	unknown
LTG8	-54.7902	16.204	-27.3335596831173	4.15265	LTG	L	grid	unknown
LTG9	-57.2973	7.81917	-20.1540051619218	4.15265	LTG	L	grid	unknown
LTG10	-62.4017	-3.0482	-17.8076870054383	4.15265	LTG	L	grid	unknown
LTG11	-66.4643	-10.0604	-14.5804133162737	4.15265	LTG	L	grid	unknown
LTG12	-69.0644	-16.372	-7.85251110279749	4.15265	LTG	L	grid	unknown
LTG13	-49.7778	16.0324	-43.4767159525044	4.15265	LTG	L	grid	unknown
LTG14	-55.736	10.0466	-38.2020576862121	4.15265	LTG	L	grid	unknown
LTG15	-60.048	0.74231	-32.4091604112016	4.15265	LTG	L	grid	unknown
LTG16	-63.7395	-7.59123	-26.0616144532983	4.15265	LTG	L	grid	unknown
LTG17	-67.2227	-14.968	-20.9162321056233	4.15265	LTG	L	grid	unknown
LTG18	-68.986	-21.3167	-12.6041408438807	4.15265	LTG	L	grid	unknown
LTG19	-44.1482	5.06767	-49.3606889555999	4.15265	LTG	L	grid	unknown
LTG20	-53.1164	0.0697006	-45.8409856654	4.15265	LTG	L	grid	unknown
LTG21	-59.2331	-5.83244	-38.861439608795	4.15265	LTG	L	grid	unknown
LTG22	-64.9863	-12.9004	-32.8994161718083	4.15265	LTG	L	grid	unknown
LTG23	-66.8243	-20.1176	-25.8204335322781	4.15265	LTG	L	grid	unknown
LTG24	-71.134	-27.1764	-18.5480675889289	4.15265	LTG	L	grid	unknown
LTPS1	-59.3042	-41.5565	-30.3743783731596	2.5434	LTPS	L	depth	inferiortemporal
LTPS2	-68.1177	-35.941	-19.2759598026045	2.5434	LTPS	L	depth	middletemporal
LTPS3	-68.4623	-30.0327	-8.23810812019321	2.5434	LTPS	L	depth	middletemporal
LTPS4	-66.9453	-24.2715	-2.40086290779946	2.5434	LTPS	L	depth	superiortemporal
LTPS5	-68.2513	-19.2624	6.28169037483848	2.5434	LTPS	L	depth	superiortemporal
LTPS6	-69.1811	-13.554	16.4056264583512	2.5434	LTPS	L	depth	postcentral
LTPS7	-66.2907	-7.86868	26.8245903328838	2.5434	LTPS	L	depth	postcentral
LTPS8	-62.2959	-5.41517	37.5361262289141	2.5434	LTPS	L	depth	postcentral
LPG1	-62.1376	-42.7701	-27.2995846119104	4.15265	LPG	L	grid	inferiortemporal
LPG2	-68.3846	-38.7461	-16.6608157112409	4.15265	LPG	L	grid	middletemporal
LPG3	-68.8553	-34.1531	-5.40565445542434	4.15265	LPG	L	grid	middletemporal
LPG4	-67.6021	-28.8308	2.36611129575224	4.15265	LPG	L	grid	superiortemporal
LPG5	-68.1059	-24.8154	11.7019624260948	4.15265	LPG	L	grid	superiortemporal
LPG6	-69.9807	-19.3266	19.6287818287618	4.15265	LPG	L	grid	supramarginal
LPG7	-62.8115	-55.1306	-24.4595467592277	4.15265	LPG	L	grid	inferiortemporal
LPG8	-66.9554	-49.5383	-14.0538183177737	4.15265	LPG	L	grid	middletemporal
LPG9	-67.2592	-42.4993	-2.189863866962	4.15265	LPG	L	grid	middletemporal
LPG10	-66.3089	-35.8265	9.16352119036326	4.15265	LPG	L	grid	superiortemporal
LPG11	-66.7789	-30.8665	19.8223143650522	4.15265	LPG	L	grid	supramarginal
LPG12	-68.1854	-28.4306	28.4607971053329	4.15265	LPG	L	grid	supramarginal
LPG13	-59.1204	-63.3562	-19.8396347251834	4.15265	LPG	L	grid	inferiortemporal
LPG14	-61.5204	-59.3242	-7.64987257352988	4.15265	LPG	L	grid	inferiortemporal
LPG15	-63.4447	-53.5132	1.69989671262312	4.15265	LPG	L	grid	middletemporal
LPG16	-64.3337	-47.6256	11.497498784526	4.15265	LPG	L	grid	middletemporal
LPG17	-65.0611	-37.6958	24.7026090350267	4.15265	LPG	L	grid	supramarginal
LPG18	-65.2785	-34.3079	32.4243353995989	4.15265	LPG	L	grid	supramarginal
LPG19	-52.4429	-71.0886	-13.7867172600445	4.15265	LPG	L	grid	fusiform
