name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
OFC1-OFC2	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC2-OFC3	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC3-OFC4	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC4-OFC5	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC5-OFC6	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC6-OFC7	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC7-OFC8	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC8-OFC9	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC9-OFC10	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC10-OFC11	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC11-OFC12	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC12-OFC13	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC13-OFC14	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
OFC14-OFC1	SEEG	V	n/a	n/a	bipolar	OFC	1000	depth	n/a
ACC1-ACC2	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC2-ACC3	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC3-ACC4	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC4-ACC5	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC5-ACC6	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC6-ACC7	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC7-ACC8	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC8-ACC9	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC9-ACC10	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC10-ACC11	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC11-ACC12	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
ACC12-ACC1	SEEG	V	n/a	n/a	bipolar	ACC	1000	depth	n/a
MCC1-MCC2	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC2-MCC3	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC3-MCC4	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC4-MCC5	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC5-MCC6	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC6-MCC1	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC7-MCC8	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC8-MCC9	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC9-MCC10	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC10-MCC11	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC11-MCC12	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
MCC12-MCC7	SEEG	V	n/a	n/a	bipolar	MCC	1000	depth	n/a
INS1-INS2	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS2-INS3	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS3-INS4	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS4-INS5	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS5-INS6	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS6-INS7	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS7-INS8	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS8-INS9	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS9-INS10	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
INS10-INS1	SEEG	V	n/a	n/a	bipolar	INS	1000	depth	n/a
AMY1-AMY2	SEEG	V	n/a	n/a	bipolar	AMY	1000	depth	n/a
AMY2-AMY3	SEEG	V	n/a	n/a	bipolar	AMY	1000	depth	n/a
AMY3-AMY4	SEEG	V	n/a	n/a	bipolar	AMY	1000	depth	n/a
AMY4-AMY5	SEEG	V	n/a	n/a	bipolar	AMY	1000	depth	n/a
AMY5-AMY6	SEEG	V	n/a	n/a	bipolar	AMY	1000	depth	n/a
