name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
L1TPODL1	-27.1482	10.919	-39.4964372947108	-999	L1TPODL	L	depth	-26.6632	8.36422	-34.078	Left TMP temporal pole	temporalpole	n/a	n/a
L1TPODL2	-31.277	8.69661	-36.2752601802711	-999	L1TPODL	L	depth	-31.0324	5.98739	-32.582	Left Cerebral White Matter	entorhinal	n/a	n/a
L1TPODL3	-35.0493	4.98621	-35.5578801128062	-999	L1TPODL	L	depth	-34.8457	2.67502	-31.2311	Left Cerebral White Matter	inferiortemporal	n/a	n/a
L1TPODL4	-40.9912	2.20343	-35.8584618022512	-999	L1TPODL	L	depth	-38.6589	-0.637273	-29.8801	Left Cerebral White Matter	inferiortemporal	n/a	n/a
L1TPODL5	-45.0606	0.238577	-33.8641455083409	-999	L1TPODL	L	depth	-42.5014	-3.46307	-28.4524	Left Cerebral White Matter	inferiortemporal	n/a	n/a
L1TPODL6	-47.3138	-3.13997	-31.8824805262566	-999	L1TPODL	L	depth	-45.3169	-6.66943	-27.7108	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
L1TPODL7	-50.4884	-5.94231	-29.525612091694	-999	L1TPODL	L	depth	-49.1884	-9.00864	-26.2063	Left MTG middle temporal gyrus	inferiortemporal	n/a	n/a
L1TPODL8	-55.1959	-10.6427	-28.6823017111319	-999	L1TPODL	L	depth	-53.4993	-12.3586	-24.8638	Left Cerebral White Matter	inferiortemporal	n/a	n/a
L1TPODL9	-59.1069	-12.1409	-24.5844921619894	-999	L1TPODL	L	depth	-57.3734	-14.7285	-22.7333	Left Cerebral White Matter	middletemporal	n/a	n/a
L1TPOL10	-63.5667	-16.3413	-23.6784328454143	-999	L1TPOL	L	depth	-61.1866	-18.0409	-21.3822	n/a	middletemporal	n/a	n/a
L3TMWD1	-24.5158	11.7437	-37.9935037354895	-999	L3TMWD	L	depth	-23.6799	8.55895	-33.401	Left TMP temporal pole	temporalpole	n/a	n/a
L3TMWD2	-28.7726	8.58276	-37.5057021119206	-999	L3TMWD	L	depth	-28.5444	6.17534	-32.5397	Left Cerebral White Matter	entorhinal	n/a	n/a
L3TMWD3	-33.9344	7.39346	-35.5927463557149	-999	L3TMWD	L	depth	-33.9623	4.75795	-32.1599	Left Cerebral White Matter	inferiortemporal	n/a	n/a
L3TMWD4	-39.6576	7.94606	-34.5515958795251	-999	L3TMWD	L	depth	-37.9531	4.33426	-29.7226	Left Cerebral White Matter	inferiortemporal	n/a	n/a
