name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LAI1	-12.9587	-73.2074	-11.2405550941122	-999	LAI	L	strip	-11.0148	-74.3511	-9.4131	n/a	lingual	n/a	n/a
LAI2	-19.1218	-63.5824	-10.8105040354891	-999	LAI	L	strip	-18.6683	-66.5812	-9.46007	n/a	fusiform	n/a	n/a
LAI3	-31.4486	-56.8434	-17.6206124429355	-999	LAI	L	strip	-25.6294	-59.2974	-10.8295	n/a	fusiform	n/a	n/a
LAI4	-39.1271	-46.2243	-22.2255629843418	-999	LAI	L	strip	-32.8666	-51.879	-13.8084	n/a	inferiortemporal	n/a	n/a
LAT1	-30.3349	17.7767	-47.0367834190344	-999	LAT	L	grid	-30.1149	13.6608	-37.0302	n/a	temporalpole	n/a	n/a
LAT2	-41.423	24.4384	-41.7515341955622	-999	LAT	L	grid	-39.736	17.8484	-35.4374	n/a	temporalpole	n/a	n/a
LAT3	-48.1937	25.1902	-33.1289427780428	-999	LAT	L	grid	-46.363	18.8541	-27.957	n/a	superiortemporal	n/a	n/a
LAT4	-52.8208	23.7767	-22.5868475985297	-999	LAT	L	grid	-49.2726	17.7975	-17.9302	n/a	superiortemporal	n/a	n/a
LAT5	-59.9132	17.487	-11.9690844291085	-999	LAT	L	grid	-51.4181	15.1393	-7.34337	n/a	superiortemporal	n/a	n/a
LAT6	-63.7629	13.1236	-4.69440443433873	-999	LAT	L	grid	-52.2336	12.4321	2.09551	n/a	parsopercularis	n/a	n/a
LAT7	-66.6166	10.1036	9.04381024629232	-999	LAT	L	grid	-53.206	10.1837	13.6927	n/a	precentral	n/a	n/a
LAT8	-66.4526	6.32585	22.8568541585828	-999	LAT	L	grid	-55.454	7.08537	25.4196	n/a	precentral	n/a	n/a
LAT9	-32.9814	8.87492	-52.3143831861073	-999	LAT	L	grid	-34.6738	4.66289	-38.6577	n/a	temporalpole	n/a	n/a
LAT10	-44.5376	14.9924	-46.8248890110128	-999	LAT	L	grid	-45.185	9.26082	-38.0508	n/a	middletemporal	n/a	n/a
LAT11	-53.5345	18.0383	-37.7062359396182	-999	LAT	L	grid	-51.8357	9.56557	-31.1328	n/a	middletemporal	n/a	n/a
LAT12	-57.4654	15.9215	-24.9683373558753	-999	LAT	L	grid	-53.879	7.39789	-20.6824	n/a	superiortemporal	n/a	n/a
LAT13	-63.165	8.36698	-14.4982034184477	-999	LAT	L	grid	-54.8514	5.09962	-10.0815	n/a	superiortemporal	n/a	n/a
LAT14	-66.2953	2.12078	-6.15099199179397	-999	LAT	L	grid	-55.7453	2.59096	-0.179358	n/a	superiortemporal	n/a	n/a
LAT15	-68.4214	0.996548	6.38078347478787	-999	LAT	L	grid	-56.6393	0.128546	10.6468	n/a	superiortemporal	n/a	n/a
LAT16	-68.1895	-1.9164	17.8553832306738	-999	LAT	L	grid	-57.714	-2.60957	22.3909	n/a	postcentral	n/a	n/a
LPT1	-43.6712	-43.5599	-24.7199953544623	-999	LPT	L	grid	-35.7182	-44.4918	-16.3211	n/a	inferiortemporal	n/a	n/a
LPT2	-49.0638	-34.5251	-28.1516532430315	-999	LPT	L	grid	-43.7977	-38.4794	-18.9661	n/a	inferiortemporal	n/a	n/a
LPT3	-54.8959	-27.795	-29.8670713146904	-999	LPT	L	grid	-52.2628	-30.5096	-20.698	n/a	inferiortemporal	n/a	n/a
LPT4	-62.7927	-21.4235	-32.1668615346915	-999	LPT	L	grid	-58.9715	-24.0614	-21.0201	n/a	inferiortemporal	n/a	n/a
LPT5	-66.8026	-12.8272	-25.5281633336652	-999	LPT	L	grid	-63.9788	-15.0052	-18.8664	n/a	middletemporal	n/a	n/a
LPT6	-68.1305	-3.10729	-20.806692128129	-999	LPT	L	grid	-62.1587	-5.67488	-13.773	n/a	middletemporal	n/a	n/a
LPT7	-47.5696	-50.5076	-24.4002405926154	-999	LPT	L	grid	-42.7566	-53.0879	-16.0166	n/a	inferiortemporal	n/a	n/a
LPT8	-57.6599	-42.488	-29.3321910972938	-999	LPT	L	grid	-50.867	-45.4632	-16.8376	n/a	inferiortemporal	n/a	n/a
LPT9	-65.0984	-35.4388	-26.2104320433071	-999	LPT	L	grid	-58.882	-38.2532	-15.2138	n/a	inferiortemporal	n/a	n/a
LPT10	-68.6108	-27.3068	-25.765506330426	-999	LPT	L	grid	-63.2517	-28.7718	-13.1212	n/a	inferiortemporal	n/a	n/a
LPT11	-71.7584	-18.0666	-17.2202330820646	-999	LPT	L	grid	-65.2819	-19.4755	-8.41865	n/a	middletemporal	n/a	n/a
LPT12	-68.7471	-9.26192	-12.5687975291898	-999	LPT	L	grid	-63.4071	-11.0565	-4.58656	n/a	middletemporal	n/a	n/a
LPT13	-54.1086	-58.0442	-22.5283158387304	-999	LPT	L	grid	-50.6206	-60.076	-12.4291	n/a	inferiortemporal	n/a	n/a
