name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
RB1	27.3375	-16.6836	-20.3107149895752	-999	RB	R	depth	27.6188	-19.7277	-16.8239	Right Hippocampus	n/a	DG	Right DG
RB2	30.2384	-18.1044	-20.873189019383	-999	RB	R	depth	30.9161	-20.6653	-16.6499	Right Hippocampus	n/a	CA1	Right CA1
RB3	33.7857	-19.5506	-22.8575825392187	-999	RB	R	depth	35.2775	-20.5464	-16.7823	Right FuG fusiform gyrus	fusiform	BA36	n/a
RB4	37.0131	-19.4766	-22.2292138259787	-999	RB	R	depth	39.0936	-20.4422	-16.8981	Right FuG fusiform gyrus	fusiform	BA36	n/a
RB5	40.7064	-19.3124	-21.7884166360524	-999	RB	R	depth	43.455	-20.3232	-17.0305	Right ITG inferior temporal gyrus	fusiform	BA36	n/a
RB6	43.7453	-19.0518	-21.7867481718784	-999	RB	R	depth	46.726	-20.2339	-17.1297	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RB8	54.0336	-16.7595	-17.7001533011589	-999	RB	R	depth	54.384	-19.5518	-16.1411	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RB10	65.578	-15.7766	-17.0948486596377	-999	RB	R	depth	63.6519	-19.2989	-16.4223	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RB11	69.247	-16.1961	-18.28358861402	-999	RB	R	depth	66.9229	-19.2097	-16.5216	n/a	middletemporal	n/a	n/a
RA1	25.2825	-6.646	-19.1502403540286	-999	RA	R	depth	24.1612	-8.12557	-15.7952	Right Amygdala	n/a	n/a	Right Amy
RA2	29.0507	-6.37933	-19.0944312632379	-999	RA	R	depth	27.4323	-8.03632	-15.8944	Right Amygdala	n/a	n/a	Right Amy
RA3	33.0373	-5.59822	-19.6606119734175	-999	RA	R	depth	30.677	-6.92016	-16.2668	Right Cerebral White Matter	n/a	n/a	n/a
RA7	45.4213	-5.79838	-20.4740395436535	-999	RA	R	depth	46.4742	-6.7258	-17.3567	Right Cerebral White Matter	superiortemporal	n/a	n/a
RA9	56.5838	-4.39175	-23.4719853170323	-999	RA	R	depth	54.0547	-5.9646	-19.0816	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RA11	64.3739	-4.44167	-22.820908459575	-999	RA	R	depth	62.2322	-5.74149	-19.3297	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RI1	23.1047	-5.47622	-39.7299263044763	-999	RI	R	depth	24.7752	-9.35968	-33.6662	Right FuG fusiform gyrus	fusiform	n/a	n/a
RI2	27.1026	-4.33486	-38.2195423557359	-999	RI	R	depth	28.0455	-7.76952	-32.8183	Right FuG fusiform gyrus	entorhinal	n/a	n/a
RI3	31.6389	-2.90164	-38.141960568386	-999	RI	R	depth	31.2898	-5.90289	-32.7172	Right Cerebral White Matter	fusiform	n/a	n/a
RI4	35.7003	-1.85754	-37.3558538232684	-999	RI	R	depth	34.5601	-4.31273	-31.8693	Right FuG fusiform gyrus	fusiform	n/a	n/a
RI5	41.0089	-0.754252	-36.19811188263	-999	RI	R	depth	39.4659	-2.67793	-31.0711	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RI7	48.2046	2.88742	-36.4025441581468	-999	RI	R	depth	45.968	-0.20859	-31.2058	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RI8	53.0631	5.5266	-36.1038800610341	-999	RI	R	depth	50.3285	1.4113	-30.3912	Right ITG inferior temporal gyrus	middletemporal	n/a	n/a
RI9	55.1552	5.59132	-35.5672076887124	-999	RI	R	depth	52.5221	1.70781	-29.8472	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RF1	24.6877	-43.4191	-11.3810858412317	-999	RF	R	depth	25.0443	-45.5298	-8.53994	Right FuG fusiform gyrus	fusiform	n/a	n/a
RF2	27.8692	-43.3499	-12.0973638217941	-999	RF	R	depth	28.3282	-45.2036	-8.02916	Right FuG fusiform gyrus	fusiform	n/a	n/a
RF3	30.9199	-43.2791	-12.7709338961974	-999	RF	R	depth	32.6894	-45.0846	-8.16153	Right FuG fusiform gyrus	fusiform	n/a	n/a
RF6	39.6295	-44.9879	-15.3098834133593	-999	RF	R	depth	44.1635	-44.2983	-7.28872	Right FuG fusiform gyrus	fusiform	n/a	n/a
RF7	44.1214	-46.2352	-14.1760274633255	-999	RF	R	depth	48.5771	-45.4828	-6.40137	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RF8	47.0522	-45.772	-13.9176534533357	-999	RF	R	depth	51.8481	-45.3935	-6.50063	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RF11	68.5931	-44.4015	-10.2014760594583	-999	RF	R	depth	64.4126	-44.5774	-5.66091	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RF12	71.9642	-43.7479	-8.51481441807104	-999	RF	R	depth	67.7092	-44.0143	-4.54002	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RC1	29.4066	-35.6598	-7.03973351039931	-999	RC	R	depth	29.3619	-35.6155	-3.87323	Right Hippocampus	n/a	CA1	Right CA1
RC2	31.2448	-35.0027	-7.78622289555199	-999	RC	R	depth	31.5163	-34.529	-4.21251	Right Hippocampus	n/a	DG	Right DG
RC3	34.68	-34.3815	-7.86756807814176	-999	RC	R	depth	34.7737	-33.1759	-3.9748	Right Hippocampus	n/a	CA1	Right CA1
