name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LA1	-17.5955	-0.802952	-25.1850348966443	-999	LA	L	depth	-15.3818	-2.97325	-18.8948	Left Ent entorhinal area	n/a	n/a	Left EC
LA2	-20.756	0.821984	-26.009258835206	-999	LA	L	depth	-18.9744	-1.79709	-19.2923	Left Ent entorhinal area	n/a	n/a	Left Amy
LA3	-23.8005	1.6929	-26.5603039298376	-999	LA	L	depth	-22.5489	-1.08577	-19.5151	Left Amygdala	n/a	n/a	Left Amy
LA4	-28.0636	1.98347	-26.6426049880081	-999	LA	L	depth	-27.1343	-0.436155	-19.7002	Left Amygdala	n/a	n/a	Left Amy
LA5	-31.9408	1.64691	-26.9519444269966	-999	LA	L	depth	-30.6724	-0.653594	-19.5708	Left Cerebral White Matter	n/a	n/a	n/a
LA6	-37.0143	2.33962	-28.1641860225566	-999	LA	L	depth	-35.2759	0.460556	-19.9316	Left Cerebral White Matter	n/a	n/a	n/a
LA7	-40.6313	2.80594	-28.8493954958027	-999	LA	L	depth	-38.8504	1.17219	-20.1534	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LA8	-43.821	3.49427	-29.3276414432227	-999	LA	L	depth	-41.9194	1.91412	-20.394	Left Cerebral White Matter	middletemporal	n/a	n/a
LA9	-49.1511	4.54199	-29.2104397662235	-999	LA	L	depth	-46.5047	2.56374	-20.5791	Left Cerebral White Matter	middletemporal	n/a	n/a
LA10	-53.6035	6.97752	-28.7824644965599	-999	LA	L	depth	-50.0974	3.73958	-20.9776	Left Cerebral White Matter	middletemporal	n/a	n/a
LB1	-25.45	-14.7308	-25.580528202991	-999	LB	L	depth	-25.1365	-17.0861	-17.777	Left Cerebral White Matter	parahippocampal	n/a	n/a
LB2	-28.9132	-14.7165	-25.3991369115449	-999	LB	L	depth	-28.6496	-16.8347	-16.7376	Left Cerebral White Matter	n/a	n/a	Left Sub
LB3	-32.2896	-15.3729	-23.924904366029	-999	LB	L	depth	-32.1264	-17.512	-15.3461	Left Hippocampus	n/a	CA1	Left CA1
LB4	-36.2016	-15.2898	-21.9933704288577	-999	LB	L	depth	-35.6146	-16.7911	-13.3948	Left Hippocampus	n/a	CA1	Left CA1
LB5	-40.1814	-16.183	-22.0148355592468	-999	LB	L	depth	-39.1277	-16.5397	-12.3555	Left Cerebral White Matter	n/a	n/a	Left CA1
LB6	-43.0422	-16.3602	-20.9794101048566	-999	LB	L	depth	-42.6408	-16.2879	-11.3151	Left Cerebral White Matter	fusiform	n/a	n/a
LB7	-44.8924	-16.3277	-17.4170624572726	-999	LB	L	depth	-45.5871	-16.4647	-9.03164	Left Cerebral White Matter	fusiform	n/a	n/a
LB8	-49.1934	-15.4514	-13.8682611784043	-999	LB	L	depth	-50.5917	-15.8374	-7.02554	n/a	superiortemporal	n/a	n/a
LB9	-53.6888	-14.9439	-12.6721891372138	-999	LB	L	depth	-53.5993	-15.5554	-6.00394	n/a	superiortemporal	n/a	n/a
LB10	-58.7901	-14.3723	-12.2801117668208	-999	LB	L	depth	-57.1124	-15.3037	-4.96362	n/a	superiortemporal	n/a	n/a
LB11	-64.1872	-14.5553	-9.85069849960768	-999	LB	L	depth	-61.5751	-15.5738	-2.62431	n/a	superiortemporal	n/a	n/a
LB12	-67.0401	-14.3057	-7.4817734177312	-999	LB	L	depth	-65.0882	-15.322	-1.58399	n/a	superiortemporal	n/a	n/a
LB13	-69.654	-13.3586	-3.92508878882649	-999	LB	L	depth	-68.5764	-14.6014	0.36631	n/a	superiortemporal	n/a	n/a
LB14	-71.8736	-14.8747	-2.23436384778207	-999	LB	L	depth	-72.0351	-15.7379	2.04236	Clear Label	superiortemporal	n/a	n/a
LC1	-23.6936	-23.7271	-15.5325964152252	-999	LC	L	depth	-23.576	-24.4291	-8.48524	Left Cerebral White Matter	n/a	n/a	Left Sub
LC2	-26.8068	-25.2766	-15.4722589698945	-999	LC	L	depth	-27.0596	-26.0402	-7.82895	Left Cerebral White Matter	n/a	n/a	Left Sub
LC3	-31.3414	-25.2593	-15.6542164703145	-999	LC	L	depth	-31.6086	-26.3207	-7.6625	Left Hippocampus	n/a	CA1	Left CA1
LC4	-34.7153	-26.1439	-14.2479562712575	-999	LC	L	depth	-35.0853	-26.998	-6.27093	Left Hippocampus	n/a	DG	Left DG
LC5	-39.2812	-26.6377	-14.5188992611461	-999	LC	L	depth	-39.6345	-27.2775	-6.10474	Left Cerebral White Matter	n/a	n/a	Left CA1
LC6	-42.3563	-26.9527	-14.8031800947161	-999	LC	L	depth	-43.1725	-27.4952	-5.97631	Left Cerebral White Matter	n/a	n/a	n/a
LC7	-46.0226	-28.14	-15.4731150009212	-999	LC	L	depth	-47.6851	-28.7037	-5.45886	Left Cerebral White Matter	fusiform	n/a	n/a
LC8	-49.3151	-28.0483	-15.7596433775657	-999	LC	L	depth	-51.2233	-28.9212	-5.32946	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LC9	-54.3287	-28.9057	-16.8413415314762	-999	LC	L	depth	-55.736	-30.1308	-4.81173	n/a	inferiortemporal	n/a	n/a
LC10	-59.9685	-28.5844	-17.3661833948607	-999	LC	L	depth	-59.2741	-30.3482	-4.68235	n/a	middletemporal	n/a	n/a
LC11	-66.1254	-28.8359	-16.2550265947461	-999	LC	L	depth	-63.8231	-30.6277	-4.51616	n/a	middletemporal	n/a	n/a
LC12	-69.2356	-30.8062	-14.7720656875518	-999	LC	L	depth	-67.3067	-32.2387	-3.85987	n/a	middletemporal	n/a	n/a
LT1	-10.124	-50.8268	24.935050991609	-999	LT	L	depth	-9.1502	-47.1621	23.5832	Left Cerebral White Matter	isthmuscingulate	n/a	n/a
LT2	-12.8023	-49.8952	24.3861640291331	-999	LT	L	depth	-11.6773	-47.3175	23.6829	Left Cerebral White Matter	isthmuscingulate	n/a	n/a
LT3	-18.0384	-49.5302	23.6197691109805	-999	LT	L	depth	-16.2264	-47.5962	23.8635	Left Cerebral White Matter	precuneus	n/a	n/a
LT4	-22.1574	-50.0228	22.6952558580432	-999	LT	L	depth	-19.7895	-48.2867	23.0044	Left Cerebral White Matter	precuneus	n/a	n/a
LT5	-26.4944	-50.5771	22.9855669962723	-999	LT	L	depth	-24.3385	-48.5654	23.1851	Left Cerebral White Matter	precuneus	n/a	n/a
LT6	-30.0169	-50.5472	22.8062641135092	-999	LT	L	depth	-28.8876	-48.8442	23.3657	Left Cerebral White Matter	superiorparietal	n/a	n/a
LT7	-32.3986	-50.2346	22.9044048152151	-999	LT	L	depth	-32.4256	-49.061	23.5063	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LT8	-34.8594	-49.6976	22.7193570961438	-999	LT	L	depth	-35.9637	-49.2779	23.647	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LT9	-38.6821	-49.3709	21.3743348441011	-999	LT	L	depth	-40.5377	-50.0314	22.8282	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LT10	-41.6848	-48.8328	21.3410910153587	-999	LT	L	depth	-43.5704	-50.2169	22.9482	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LT11	-46.5969	-48.1806	21.5929308492844	-999	LT	L	depth	-48.6249	-50.5273	23.1485	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LT12	-49.9685	-48.7096	20.8467007335425	-999	LT	L	depth	-51.6826	-51.1862	22.2698	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LT13	-55.5801	-48.2051	21.0379628094693	-999	LT	L	depth	-56.2315	-51.4649	22.4505	Left Cerebral White Matter	supramarginal	n/a	n/a
LT14	-59.6702	-48.3358	20.5467995161691	-999	LT	L	depth	-59.7697	-51.6821	22.59	Left AnG angular gyrus	supramarginal	n/a	n/a
RI1	46.9112	7.01353	-29.130779780151	-999	RI	R	depth	43.3953	5.77752	-14.2762	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RI2	44.4267	2.79087	-27.1358272347987	-999	RI	R	depth	42.5003	3.86202	-12.4504	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RI3	43.6591	-1.18216	-24.1719640708001	-999	RI	R	depth	42.6519	1.07944	-10.3099	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RI4	41.9244	-5.43231	-19.3172975804269	-999	RI	R	depth	41.8294	-2.6953	-7.78124	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RI5	38.327	-7.22421	-11.2842677905346	-999	RI	R	depth	40.4907	-5.10237	-4.6751	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RI6	37.5133	-9.46232	-7.57112198774083	-999	RI	R	depth	40.6245	-7.4204	-2.71036	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RI7	35.4605	-12.9296	-2.36432940353297	-999	RI	R	depth	39.821	-11.6583	-0.00536518	Right Cerebral White Matter	middletemporal	n/a	n/a
RI8	33.6193	-14.2137	3.28513686732867	-999	RI	R	depth	38.9682	-13.5597	3.11906	Right Cerebral White Matter	middletemporal	n/a	n/a
RI9	33.4449	-16.4627	6.82788880935011	-999	RI	R	depth	39.1209	-16.3326	5.44951	Right Cerebral White Matter	middletemporal	n/a	n/a
RI10	32.9103	-19.8942	10.6383393593838	-999	RI	R	depth	37.7567	-19.1992	7.83959	Right Cerebral White Matter	middletemporal	n/a	n/a
RI11	32.3728	-23.3537	13.7844393198655	-999	RI	R	depth	36.8974	-22.0352	10.2104	Right PIns posterior insula	middletemporal	n/a	n/a
RI12	31.7025	-26.0981	17.4029512137313	-999	RI	R	depth	37.0745	-24.3346	13.5405	Right PO parietal operculum	middletemporal	n/a	n/a
RI13	30.5187	-29.4224	18.2541691657697	-999	RI	R	depth	36.1985	-26.7056	15.7209	Right Cerebral White Matter	middletemporal	n/a	n/a
RI14	30.0156	-34.5351	19.1613663933118	-999	RI	R	depth	35.3939	-30.933	18.662	Right Cerebral White Matter	middletemporal	n/a	n/a
RI15	28.9386	-36.3322	21.7101974439414	-999	RI	R	depth	34.0362	-32.8618	21.8627	Right Cerebral White Matter	middletemporal	n/a	n/a
RI16	29.4589	-39.1324	23.674054684021	-999	RI	R	depth	34.189	-35.6349	24.1931	Right Cerebral White Matter	middletemporal	n/a	n/a
RP1	6.58043	-44.9059	53.3519347840632	-999	RP	R	depth	6.38677	-40.9176	50.6522	Right PCu precuneus	paracentral	n/a	n/a
RP2	10.2967	-44.9164	54.1891879617028	-999	RP	R	depth	9.96118	-41.6281	50.8928	Right Cerebral White Matter	paracentral	n/a	n/a
RP3	12.6781	-44.4913	56.2412364376079	-999	RP	R	depth	13.5606	-41.8663	52.1324	Right PCu precuneus	paracentral	n/a	n/a
RP4	15.0617	-44.2254	58.0611246946196	-999	RP	R	depth	17.1601	-42.1034	53.3717	Right Cerebral White Matter	paracentral	n/a	n/a
RP5	18.7058	-45.2032	59.9561762143049	-999	RP	R	depth	20.7776	-42.8044	54.8011	Right Cerebral White Matter	superiorparietal	n/a	n/a
