name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LP1	-4.50307	-53.3761	25.0789837795598	-999	LP	L	depth	-4.13318	-46.9554	29.9122	Left PCu precuneus	cuneus	n/a	n/a
LP2	-12.1661	-51.2836	25.1163266824687	-999	LP	L	depth	-9.65669	-47.6401	30.4852	Left Cerebral White Matter	cuneus	n/a	n/a
LP3	-19.9384	-48.0628	21.5681852344161	-999	LP	L	depth	-16.0849	-48.8502	29.869	Left Cerebral White Matter	lateraloccipital	n/a	n/a
LP4	-26.0685	-45.577	17.4826136498061	-999	LP	L	depth	-23.0754	-49.5036	30.3019	Left Lateral Ventricle	lateraloccipital	n/a	n/a
LP5	-29.626	-45.5128	15.8596483621773	-999	LP	L	depth	-29.4319	-49.3676	29.6953	Left Cerebral White Matter	lateraloccipital	n/a	n/a
LP6	-36.8193	-47.4888	17.0098318800024	-999	LP	L	depth	-35.9333	-50.0314	30.1749	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LP7	-44.5831	-48.9577	17.6329805204775	-999	LP	L	depth	-42.9238	-50.6848	30.6079	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LP8	-50.3455	-51.7024	19.8129454511613	-999	LP	L	depth	-49.3774	-50.4512	31.0939	Left AnG angular gyrus	inferiorparietal	n/a	n/a
LP9	-56.7126	-53.4664	21.36572101762	-999	LP	L	depth	-55.7817	-51.2127	30.4807	Left AnG angular gyrus	inferiorparietal	n/a	n/a
LC1	-21.1959	-32.403	-10.2420542619676	-999	LC	L	depth	-19.6271	-31.6756	-6.06652	Left PHG parahippocampal gyrus	lingual	n/a	Left MTL WM
LC2	-26.9451	-32.665	-10.335714199582	-999	LC	L	depth	-25.1028	-31.4655	-5.53833	Left Cerebral White Matter	parahippocampal	n/a	Left MTL WM
LC3	-31.2627	-33.4412	-10.4747073420387	-999	LC	L	depth	-29.6485	-32.1739	-4.92677	Left PHG parahippocampal gyrus	fusiform	PHC	Left PHC
LC4	-35.6646	-31.514	-10.4353398254425	-999	LC	L	depth	-35.027	-32.0566	-5.39613	Left Hippocampus	fusiform	PHC	Left PHC
LC8	-60.9294	-32.8372	-14.1112997892105	-999	LC	L	depth	-57.4891	-34.4386	-4.33026	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LC9	-66.6672	-32.6032	-13.8913360763528	-999	LC	L	depth	-62.8678	-34.3213	-4.79961	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LC10	-71.8533	-33.0524	-12.1266884086889	-999	LC	L	depth	-68.3913	-35.0084	-4.27342	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LB1	-23.5977	-4.58801	-19.5645607837342	-999	LB	L	depth	-21.6694	-6.49019	-16.3705	Left Hippocampus	n/a	n/a	n/a
LB2	-28.3713	-5.62374	-20.2334465500593	-999	LB	L	depth	-27.1929	-7.17731	-15.8443	Left Hippocampus	n/a	n/a	n/a
LB3	-34.6786	-5.45639	-20.9881514480286	-999	LB	L	depth	-32.6687	-6.96726	-15.3162	Left Inf Lat Vent	n/a	n/a	n/a
LB4	-40.5623	-6.91647	-21.5645051213769	-999	LB	L	depth	-38.2162	-8.10291	-14.7908	Left Cerebral White Matter	n/a	n/a	n/a
LB6	-49.1927	-7.74505	-19.8462435225774	-999	LB	L	depth	-49.2154	-8.57988	-13.7365	Left Cerebral White Matter	superiortemporal	n/a	n/a
LB7	-55.4005	-9.05253	-19.8943285157007	-999	LB	L	depth	-53.761	-9.28828	-13.1248	Left Cerebral White Matter	superiortemporal	n/a	n/a
LB8	-62.9754	-8.56894	-20.3211208629133	-999	LB	L	depth	-59.2367	-9.07823	-12.5967	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LT1	-37.5122	-15.6416	-5.30516392271293	-999	LT	L	depth	-36.6315	-15.8496	-0.546438	Left Cerebral White Matter	insula	n/a	n/a
LT2	-41.4756	-15.5769	-5.38989666884314	-999	LT	L	depth	-40.1991	-16.5793	0.150475	Left PP planum polare	insula	n/a	n/a
LT3	-43.7344	-15.7929	-6.20212185924028	-999	LT	L	depth	-42.6918	-17.4233	-0.064715	Left PP planum polare	insula	n/a	n/a
LT4	-48.3146	-16.02	-7.84334083419961	-999	LT	L	depth	-47.2374	-18.1317	0.546841	Left Cerebral White Matter	superiortemporal	n/a	n/a
LT5	-50.5115	-16.3554	-9.23468029707493	-999	LT	L	depth	-49.1932	-18.089	0.376135	Left STG superior temporal gyrus	superiortemporal	n/a	n/a
LT6	-54.8835	-17.7042	-10.2116346427534	-999	LT	L	depth	-52.6877	-19.3602	0.0747088	Left STG superior temporal gyrus	superiortemporal	n/a	n/a
LT7	-58.8528	-18.6086	-10.2712840054729	-999	LT	L	depth	-55.7665	-20.1005	0.814287	Left STG superior temporal gyrus	superiortemporal	n/a	n/a
LT8	-63.011	-19.9186	-10.8754545111755	-999	LT	L	depth	-59.2369	-20.923	0.513759	Left STG superior temporal gyrus	superiortemporal	n/a	n/a
LT9	-65.9426	-20.7358	-9.31196523693713	-999	LT	L	depth	-62.8047	-21.6523	1.22271	Left MTG middle temporal gyrus	superiortemporal	n/a	Left Middle Temporal Gyrus
LT10	-68.2557	-20.8395	-8.74194762823371	-999	LT	L	depth	-65.7385	-21.5889	0.9546	Left MTG middle temporal gyrus	superiortemporal	n/a	Left Middle Temporal Gyrus
LA1	-22.16	9.12723	-21.9149233046404	-999	LA	L	depth	-19.7545	5.3217	-19.2522	Left Amygdala	n/a	n/a	Left Amy
LA2	-25.4252	8.72686	-22.2916993162602	-999	LA	L	depth	-23.666	5.40697	-19.5935	Left Ent entorhinal area	n/a	n/a	Left Amy
LA3	-28.9936	6.94819	-22.235888689659	-999	LA	L	depth	-28.2356	4.24992	-18.9829	Left Ent entorhinal area	n/a	n/a	Left Amy
LA4	-33.4015	5.39358	-22.6645568660986	-999	LA	L	depth	-32.7813	3.54151	-18.3713	Left Ent entorhinal area	insula	n/a	n/a
LA5	-36.9116	5.45003	-23.3835856663443	-999	LA	L	depth	-36.204	3.61612	-18.67	Left Cerebral White Matter	superiortemporal	n/a	n/a
LA6	-41.5687	5.33751	-22.1705457137671	-999	LA	L	depth	-40.7497	2.90772	-18.0584	Left PP planum polare	superiortemporal	n/a	n/a
LA7	-46.3919	6.00825	-21.2824514455567	-999	LA	L	depth	-45.1503	3.00372	-18.4424	Left Cerebral White Matter	superiortemporal	n/a	n/a
