name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
RORBFD1	SEEG	V	n/a	n/a	RORBFD	999	depth	n/a
RORBFD2	SEEG	V	n/a	n/a	RORBFD	999	depth	n/a
RORBFD3	SEEG	V	n/a	n/a	RORBFD	999	depth	n/a
RORBFD4	SEEG	V	n/a	n/a	RORBFD	999	depth	n/a
RORBFD5	SEEG	V	n/a	n/a	RORBFD	999	depth	n/a
RORBFD6	SEEG	V	n/a	n/a	RORBFD	999	depth	n/a
RORBFD7	SEEG	V	n/a	n/a	RORBFD	999	depth	n/a
RPTRID1	SEEG	V	n/a	n/a	RPTRID	999	depth	n/a
RPTRID3	SEEG	V	n/a	n/a	RPTRID	999	depth	n/a
RPTRID5	SEEG	V	n/a	n/a	RPTRID	999	depth	n/a
RPTRID7	SEEG	V	n/a	n/a	RPTRID	999	depth	n/a
R2FOPD1	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R2FOPD2	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R2FOPD3	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R2FOPD4	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R2FOPD5	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R2FOPD6	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R2FOPD7	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R1FOPD1	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R1FOPD2	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R1FOPD3	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R1FOPD4	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R1FOPD5	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R1FOPD6	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R1FOPD7	SEEG	V	n/a	n/a	RFOPD	999	depth	n/a
R1PFD1	SEEG	V	n/a	n/a	RPFD	999	depth	n/a
R1PFD2	SEEG	V	n/a	n/a	RPFD	999	depth	n/a
