name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LB1	-37.1508	-9.93713	-28.1658812614078	-999	LB	L	depth	-30.6182	-13.5129	-21.1003	n/a
LB2	-39.2218	-10.4373	-28.1575973349133	-999	LB	L	depth	-32.7414	-13.5699	-21.1612	fusiform
LB3	-42.9392	-11.6526	-28.2105605864356	-999	LB	L	depth	-37.5185	-13.6982	-21.2983	inferiortemporal
LB4	-46.4371	-11.7261	-26.1524989768336	-999	LB	L	depth	-41.799	-13.7244	-20.4148	inferiortemporal
LB5	-50.2306	-11.9833	-25.8040228979524	-999	LB	L	depth	-45.5147	-13.8241	-20.5214	inferiortemporal
LB6	-54.7851	-11.6837	-25.608237100777	-999	LB	L	depth	-49.761	-13.9381	-20.6432	middletemporal
LB7	-57.9139	-10.511	-24.0853174558031	-999	LB	L	depth	-52.9458	-14.0236	-20.7346	middletemporal
LB8	-62.5323	-8.39915	-22.7313030253412	-999	LB	L	depth	-57.7394	-13.2135	-20.9171	middletemporal
LB9	-65.462	-8.71507	-23.3562990470657	-999	LB	L	depth	-60.9242	-13.2989	-21.0085	middletemporal
LB10	-68.9249	-9.27249	-23.6936973410836	-999	LB	L	depth	-65.7013	-13.4272	-21.1455	middletemporal
LB11	-71.5627	-9.43627	-24.0166399588638	-999	LB	L	depth	-68.8861	-13.5127	-21.2369	middletemporal
LB12	-75.2823	-9.40199	-24.6166592693501	-999	LB	L	depth	-72.6016	-13.6123	-21.3435	middletemporal
LA1	-22.1946	-2.14623	-21.4666899750091	-999	LA	L	depth	-18.6009	-5.97303	-19.0806	n/a
LA2	-25.5575	-1.8417	-22.1898700485126	-999	LA	L	depth	-21.7856	-6.05849	-19.172	n/a
LA3	-28.9399	-1.76529	-24.5142784531532	-999	LA	L	depth	-24.9363	-6.23169	-20.2686	n/a
LA4	-34.1409	-0.734986	-26.8922034609385	-999	LA	L	depth	-29.6956	-5.50938	-21.4564	n/a
LA5	-37.785	-0.98838	-28.4643985031098	-999	LA	L	depth	-32.8463	-5.68256	-22.553	n/a
LA6	-41.5049	-1.58087	-29.0836991360143	-999	LA	L	depth	-37.5893	-5.89851	-23.6953	fusiform
LA7	-43.7002	-1.11195	-27.9033264972682	-999	LA	L	depth	-40.7741	-5.98397	-23.7867	fusiform
LA8	-46.9536	-0.41393	-27.4313374145983	-999	LA	L	depth	-45.5172	-6.19991	-24.929	middletemporal
LA9	-50.2681	-0.572712	-29.1796339181167	-999	LA	L	depth	-48.6678	-6.37311	-26.0256	middletemporal
LA10	-54.026	-1.18778	-31.4597038861164	-999	LA	L	depth	-51.8185	-6.54629	-27.1223	middletemporal
LA11	-59.0802	-0.254543	-32.9044344858686	-999	LA	L	depth	-56.5778	-5.82399	-28.31	middletemporal
LA12	-62.5559	-0.636788	-32.9065290988402	-999	LA	L	depth	-59.7627	-5.90945	-28.4014	middletemporal
LI1	-22.0124	6.19193	-37.6553693185158	-999	LI	L	depth	-17.2508	1.82841	-32.5505	entorhinal
LI2	-23.4996	7.13765	-38.5937357307237	-999	LI	L	depth	-19.3904	2.70969	-32.6569	entorhinal
LI3	-27.3376	7.26337	-39.7262125518132	-999	LI	L	depth	-23.6368	2.59568	-32.7788	entorhinal
LI4	-32.5215	7.63618	-40.5042403224861	-999	LI	L	depth	-28.4303	3.40571	-32.9613	temporalpole
LI5	-36.0815	8.06095	-40.3215103081677	-999	LI	L	depth	-31.6152	3.32023	-33.0527	inferiortemporal
LI6	-42.0322	11.1067	-39.0393469685695	-999	LI	L	depth	-36.3923	3.19205	-33.1897	inferiortemporal
LI7	-45.5029	12.8796	-38.0446093811453	-999	LI	L	depth	-39.5771	3.10656	-33.2812	inferiortemporal
LI8	-49.3717	13.9876	-38.3487857534728	-999	LI	L	depth	-43.8399	3.93087	-33.4484	inferiortemporal
LI9	-53.7711	13.2148	-39.064101675261	-999	LI	L	depth	-48.617	3.8026	-33.5854	middletemporal
LI10	-56.2815	13.3733	-39.522063615514	-999	LI	L	depth	-51.8183	4.65544	-33.7223	middletemporal
LT1	-37.9865	-7.58377	-6.75945070547578	-999	LT	L	depth	-37.0522	-9.45135	-5.32013	insula
LT2	-40.7021	-6.49385	-7.38169446889441	-999	LT	L	depth	-39.1918	-8.57008	-5.42651	insula
LT3	-46.5789	-5.481	-8.70564847810048	-999	LT	L	depth	-43.4546	-7.7458	-5.59381	superiortemporal
LT4	-51.1057	-4.39392	-9.64827756117798	-999	LT	L	depth	-47.1866	-6.90727	-5.74589	superiortemporal
LT5	-56.138	-1.14917	-8.23694771823371	-999	LT	L	depth	-51.4916	-5.52614	-4.93068	superiortemporal
LT6	-60.7678	0.57238	-8.02023453130057	-999	LT	L	depth	-55.2236	-4.68762	-5.08274	superiortemporal
