name	x	y	z	size	group	hemisphere	type
LA1	-13.7565	0.149661	-22.4646221935459	-999	LA	L	depth
LA2	-18.5988	2.47879	-22.8313407598309	-999	LA	L	depth
LA3	-23.3333	2.69233	-23.5855489109026	-999	LA	L	depth
LA4	-27.3896	3.4839	-24.6141441062158	-999	LA	L	depth
LA5	-33.0996	3.56964	-23.9606137986013	-999	LA	L	depth
LA6	-38.6829	5.24895	-22.8560025464135	-999	LA	L	depth
LA7	-43.076	5.83104	-23.5789493681865	-999	LA	L	depth
LA8	-47.182	7.30206	-23.9154482917354	-999	LA	L	depth
LB1	-28.6514	-15.2464	-12.4425823618279	-999	LB	L	depth
LB2	-33.8024	-14.6809	-12.4011898225293	-999	LB	L	depth
LB3	-39.4101	-12.9028	-11.6652943786335	-999	LB	L	depth
LB4	-43.2299	-10.7138	-12.2008408890318	-999	LB	L	depth
LB5	-47.6774	-10.6214	-14.4477484077189	-999	LB	L	depth
LB6	-53.8829	-9.55789	-16.4787647020816	-999	LB	L	depth
LB7	-60.1807	-7.875	-17.0098824651867	-999	LB	L	depth
LB8	-66.5242	-7.46106	-18.0400526792925	-999	LB	L	depth
LC1	-20.6674	-26.596	-11.034530044287	-999	LC	L	depth
LC2	-26.1125	-27.7816	-10.5095963941428	-999	LC	L	depth
LC3	-31.2546	-27.7455	-10.4892531441102	-999	LC	L	depth
LC4	-36.6426	-27.5303	-8.63100107110355	-999	LC	L	depth
LC5	-43.5009	-26.3134	-7.99717974368092	-999	LC	L	depth
LC6	-49.0917	-26.817	-8.40490499438172	-999	LC	L	depth
LC7	-53.8614	-26.1929	-9.3733949838872	-999	LC	L	depth
LC8	-58.9873	-26.2218	-10.6765108173426	-999	LC	L	depth
LD1	-34.4527	0.367054	7.0895592693631	-999	LD	L	depth
LD2	-33.3622	1.08189	12.542743646679	-999	LD	L	depth
LD3	-31.2678	2.27835	18.0803333712147	-999	LD	L	depth
LD4	-29.3732	3.90702	23.4568577315327	-999	LD	L	depth
LD5	-27.599	4.15039	28.984000086575	-999	LD	L	depth
LD6	-28.1902	5.82456	34.3167811205125	-999	LD	L	depth
LD7	-29.7099	7.01176	39.7081628629548	-999	LD	L	depth
LD8	-30.4693	9.32497	46.0651906263394	-999	LD	L	depth
LE1	-9.02211	32.262	27.7121636960595	-999	LE	L	depth
LE2	-14.5924	32.8043	27.1460541264015	-999	LE	L	depth
LE3	-19.4399	33.247	26.0693561232905	-999	LE	L	depth
LE4	-23.6357	33.7955	27.4172102554524	-999	LE	L	depth
LE5	-30.1368	34.583	31.3699639990063	-999	LE	L	depth
LE6	-35.1418	32.7114	36.0893324132841	-999	LE	L	depth
LE7	-39.6411	32.3569	37.9541413594538	-999	LE	L	depth
LE8	-44.9542	33.5899	38.3844341979468	-999	LE	L	depth
LF1	-14.3191	43.4077	5.35058878656492	-999	LF	L	depth
LF2	-20.2856	42.3113	6.52365663047612	-999	LF	L	depth
LF3	-27.2592	40.5732	6.99910122198279	-999	LF	L	depth
LF4	-34.5039	41.6574	8.63026953003805	-999	LF	L	depth
LF5	-39.0187	43.2239	10.1054703697535	-999	LF	L	depth
LF6	-43.6487	43.8371	10.8384684887663	-999	LF	L	depth
LF7	-49.1273	43.9039	11.3476278752362	-999	LF	L	depth
LF8	-53.425	43.5581	12.9370522807556	-999	LF	L	depth
LG1	-16.818	20.078	-5.20554996198688	-999	LG	L	depth
LG2	-20.6393	21.0306	-0.648117816922787	-999	LG	L	depth
LG3	-25.68	23.1388	2.95157460824366	-999	LG	L	depth
