name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LTG1	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG2	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG3	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG4	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG5	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG6	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG7	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG8	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG9	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG10	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG11	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG12	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG13	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG14	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG15	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG16	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG17	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG18	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG19	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG20	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG21	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG22	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG23	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG24	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG25	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG26	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG27	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG28	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG29	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG30	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG31	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LTG32	ECOG	V	n/a	n/a	LTG	1600	grid	n/a
LOFG1	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG2	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG3	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG4	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG5	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG6	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG7	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG8	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG9	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG10	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG11	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG12	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG13	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG14	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG15	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG16	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG17	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
LOFG18	ECOG	V	n/a	n/a	LOFG	1600	grid	n/a
