name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LCG1	SEEG	V	n/a	n/a	LCG	500	depth	n/a
LCG2	SEEG	V	n/a	n/a	LCG	500	depth	n/a
LCG4	SEEG	V	n/a	n/a	LCG	500	depth	n/a
LCG5	SEEG	V	n/a	n/a	LCG	500	depth	n/a
LCG7	SEEG	V	n/a	n/a	LCG	500	depth	n/a
LIN1	SEEG	V	n/a	n/a	LIN	500	depth	n/a
LIN2	SEEG	V	n/a	n/a	LIN	500	depth	n/a
LIN3	SEEG	V	n/a	n/a	LIN	500	depth	n/a
LIN4	SEEG	V	n/a	n/a	LIN	500	depth	n/a
LIN5	SEEG	V	n/a	n/a	LIN	500	depth	n/a
LIN6	SEEG	V	n/a	n/a	LIN	500	depth	n/a
LIN7	SEEG	V	n/a	n/a	LIN	500	depth	n/a
LIN8	SEEG	V	n/a	n/a	LIN	500	depth	n/a
LOFC1	SEEG	V	n/a	n/a	LOFC	500	depth	n/a
LOFC2	SEEG	V	n/a	n/a	LOFC	500	depth	n/a
LOFC3	SEEG	V	n/a	n/a	LOFC	500	depth	n/a
LOFC7	SEEG	V	n/a	n/a	LOFC	500	depth	n/a
LOFC8	SEEG	V	n/a	n/a	LOFC	500	depth	n/a
LOFC12	SEEG	V	n/a	n/a	LOFC	500	depth	n/a
LOFC13	SEEG	V	n/a	n/a	LOFC	500	depth	n/a
LOFC14	SEEG	V	n/a	n/a	LOFC	500	depth	n/a
LA1	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA2	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA3	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA4	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA7	SEEG	V	n/a	n/a	LA	500	depth	n/a
LA8	SEEG	V	n/a	n/a	LA	500	depth	n/a
LHH1	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH2	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH3	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH4	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH6	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH7	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH8	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH9	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH10	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH12	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHH13	SEEG	V	n/a	n/a	LHH	500	depth	n/a
LHB1	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB2	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB3	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB4	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB5	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB6	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB10	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB11	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHB12	SEEG	V	n/a	n/a	LHB	500	depth	n/a
LHT3	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT4	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT6	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT7	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT8	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT9	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT10	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT13	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT14	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT15	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LHT16	SEEG	V	n/a	n/a	LHT	500	depth	n/a
LSPT1	SEEG	V	n/a	n/a	LSPT	500	depth	n/a
LSPT2	SEEG	V	n/a	n/a	LSPT	500	depth	n/a
LSPT3	SEEG	V	n/a	n/a	LSPT	500	depth	n/a
LSPT6	SEEG	V	n/a	n/a	LSPT	500	depth	n/a
LSPT7	SEEG	V	n/a	n/a	LSPT	500	depth	n/a
LSPT8	SEEG	V	n/a	n/a	LSPT	500	depth	n/a
RCG2	SEEG	V	n/a	n/a	RCG	500	depth	n/a
RCG4	SEEG	V	n/a	n/a	RCG	500	depth	n/a
RCG5	SEEG	V	n/a	n/a	RCG	500	depth	n/a
RCG7	SEEG	V	n/a	n/a	RCG	500	depth	n/a
RCG8	SEEG	V	n/a	n/a	RCG	500	depth	n/a
RIN1	SEEG	V	n/a	n/a	RIN	500	depth	n/a
RIN2	SEEG	V	n/a	n/a	RIN	500	depth	n/a
RIN4	SEEG	V	n/a	n/a	RIN	500	depth	n/a
RIN5	SEEG	V	n/a	n/a	RIN	500	depth	n/a
RIN7	SEEG	V	n/a	n/a	RIN	500	depth	n/a
ROFC1	SEEG	V	n/a	n/a	ROFC	500	depth	n/a
ROFC2	SEEG	V	n/a	n/a	ROFC	500	depth	n/a
ROFC3	SEEG	V	n/a	n/a	ROFC	500	depth	n/a
ROFC7	SEEG	V	n/a	n/a	ROFC	500	depth	n/a
ROFC8	SEEG	V	n/a	n/a	ROFC	500	depth	n/a
ROFC12	SEEG	V	n/a	n/a	ROFC	500	depth	n/a
ROFC13	SEEG	V	n/a	n/a	ROFC	500	depth	n/a
ROFC14	SEEG	V	n/a	n/a	ROFC	500	depth	n/a
RA1	SEEG	V	n/a	n/a	RA	500	depth	n/a
RA2	SEEG	V	n/a	n/a	RA	500	depth	n/a
RA5	SEEG	V	n/a	n/a	RA	500	depth	n/a
RA6	SEEG	V	n/a	n/a	RA	500	depth	n/a
RA7	SEEG	V	n/a	n/a	RA	500	depth	n/a
RA8	SEEG	V	n/a	n/a	RA	500	depth	n/a
RHH1	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH2	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH3	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH4	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH6	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH7	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH8	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH9	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH10	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH12	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHH13	SEEG	V	n/a	n/a	RHH	500	depth	n/a
RHB1	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHB2	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHB3	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHB4	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHB5	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHB6	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHB10	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHB11	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHB12	SEEG	V	n/a	n/a	RHB	500	depth	n/a
RHT3	SEEG	V	n/a	n/a	RHT	500	depth	n/a
RHT4	SEEG	V	n/a	n/a	RHT	500	depth	n/a
RHT6	SEEG	V	n/a	n/a	RHT	500	depth	n/a
RHT7	SEEG	V	n/a	n/a	RHT	500	depth	n/a
RHT8	SEEG	V	n/a	n/a	RHT	500	depth	n/a
