name	x	y	z	size	group	hemisphere	type
LK1	-33.8083	7.07699	-11.5767	-999	LK	L	depth
LK2	-32.5476	8.51443	-9.5008	-999	LK	L	depth
LK3	-31.8066	10.0285	-7.01216	-999	LK	L	depth
LK4	-30.1669	13.0018	-4.32294	-999	LK	L	depth
LK5	-28.9743	14.6366	-1.37041	-999	LK	L	depth
LK6	-27.3004	17.5196	1.04738	-999	LK	L	depth
LK7	-25.1369	19.2132	4.34448	-999	LK	L	depth
LK8	-24.4681	22.1557	7.2471	-999	LK	L	depth
LK9	-23.727	23.6819	9.97932	-999	LK	L	depth
LK10	-21.4954	25.174	12.3155	-999	LK	L	depth
LK11	-20.7926	28.0156	14.7376	-999	LK	L	depth
LK12	-18.629	29.7092	18.0346	-999	LK	L	depth
LK13	-17.9475	32.2132	21.0406	-999	LK	L	depth
LK14	-16.2482	34.2222	23.7257	-999	LK	L	depth
LK15	-15.0557	35.8716	26.9665	-999	LK	L	depth
LK16	-13.4031	38.4199	30.0288	-999	LK	L	depth
LJ1	-39.2307	4.25598	-8.9924	-999	LJ	L	depth
LJ2	-39.2098	1.38169	-7.44164	-999	LJ	L	depth
LJ3	-39.0954	-2.5678	-6.575	-999	LJ	L	depth
LJ4	-39.0746	-5.44217	-5.02425	-999	LJ	L	depth
LJ5	-38.9601	-9.39162	-4.15762	-999	LJ	L	depth
LJ6	-38.952	-11.8271	-2.7031	-999	LJ	L	depth
LJ7	-38.8375	-15.7766	-1.83647	-999	LJ	L	depth
LJ8	-38.8167	-18.6509	-0.285719	-999	LJ	L	depth
LJ9	-38.7022	-22.6004	0.58092	-999	LJ	L	depth
LJ10	-38.7155	-25.3699	2.69347	-999	LJ	L	depth
LJ11	-38.6011	-29.3161	3.62375	-999	LJ	L	depth
LJ12	-38.512	-32.3855	4.34717	-999	LJ	L	depth
LJ13	-38.4658	-36.1301	6.23834	-999	LJ	L	depth
LJ14	-38.3767	-39.1993	6.96184	-999	LJ	L	depth
LJ15	-38.3304	-42.944	8.85292	-999	LJ	L	depth
