name	x	y	z	size	group	hemisphere	type
RAFA1	13.3804	52.3532	-23.346	-999	RAFA	R	depth
RAFA2	12.9061	53.472	-19.0824	-999	RAFA	R	depth
RAFA3	13.9091	54.76	-13.2057	-999	RAFA	R	depth
RAFA4	14.5252	55.7429	-8.81423	-999	RAFA	R	depth
RAFB1	22.3207	39.0615	-19.5794	-999	RAFB	R	depth
RAFB2	24.1048	40.8365	-14.5006	-999	RAFB	R	depth
RAFC1	35.9482	39.5917	-15.4401	-999	RAFC	R	depth
RAFC2	40.3073	41.277	-12.3887	-999	RAFC	R	depth
RAFC3	44.4304	42.4074	-8.47514	-999	RAFC	R	depth
RAFC4	47.699	44.2286	-5.55169	-999	RAFC	R	depth
RPFA1	16.4959	30.6141	8.47739	-999	RPFA	R	depth
RPFA2	16.3352	33.2355	12.8268	-999	RPFA	R	depth
RPFA3	15.9384	35.3057	18.1172	-999	RPFA	R	depth
RPFA4	15.6584	38.7724	24.3328	-999	RPFA	R	depth
RPFB1	26.4684	39.9427	13.8778	-999	RPFB	R	depth
RPFB2	30.9399	40.9385	19.4877	-999	RPFB	R	depth
RPFB3	33.8947	41.2922	23.0221	-999	RPFB	R	depth
RPFB4	38.018	42.4413	27.3127	-999	RPFB	R	depth
RCA1	16.6202	24.3545	23.307	-999	RCA	R	depth
RCA2	17.3139	26.2893	28.7371	-999	RCA	R	depth
RCA3	16.9172	28.3596	34.0276	-999	RCA	R	depth
RCA4	17.3363	29.2781	40.0905	-999	RCA	R	depth
RCB1	19.5752	24.708	26.8413	-999	RCB	R	depth
RCB2	23.6983	25.8573	31.132	-999	RCB	R	depth
RCB3	28.6026	27.4899	34.551	-999	RCB	R	depth
RCB4	33.0004	29.6556	38.2087	-999	RCB	R	depth
RCC1	39.1234	17.9302	5.00125	-999	RCC	R	depth
RCC2	42.4309	20.2312	8.51933	-999	RCC	R	depth
RCC3	46.7899	21.9315	11.8687	-999	RCC	R	depth
RCC4	51.1489	23.6318	15.218	-999	RCC	R	depth
RPA1	32.0493	-0.8446	30.4477	-999	RPA	R	depth
RPA2	35.082	0.439899	34.5988	-999	RPA	R	depth
RPA3	39.244	2.05453	39.1977	-999	RPA	R	depth
RPA4	42.2767	3.33903	43.3488	-999	RPA	R	depth
RPB1	23.2574	13.5037	54.0254	-999	RPB	R	depth
RPB2	24.6502	12.8905	59.3028	-999	RPB	R	depth
RPB3	27.1722	12.6072	65.0278	-999	RPB	R	depth
RPB4	28.565	11.9939	70.3053	-999	RPB	R	depth
RA1	19.8644	-8.53927	-22.0854	-999	RA	R	depth
RA2	25.6301	-7.73568	-21.7483	-999	RA	R	depth
RA3	31.9411	-7.00006	-21.3473	-999	RA	R	depth
RA4	37.7067	-6.19646	-21.0102	-999	RA	R	depth
RH1	23.5763	-16.0155	-10.9733	-999	RH	R	depth
RH2	29.8094	-16.2079	-11.1314	-999	RH	R	depth
RH3	35.4972	-16.3324	-11.3535	-999	RH	R	depth
RH4	40.1726	-15.3929	-11.1445	-999	RH	R	depth
LAF1	-18.9547	39.6362	13.6534	-999	LAF	L	depth
LAF2	-22.7003	41.1815	17.9088	-999	LAF	L	depth
LAF3	-25.1586	42.6773	21.0541	-999	LAF	L	depth
LAF4	-30.2305	43.8067	26.1114	-999	LAF	L	depth
