name	x	y	z	size	group	hemisphere	type	ind.region
RK1	46.8368	13.7545	-16.9932869520744	5.024	RK	R	depth	superiortemporal
RK2	40.9351	11.6482	-10.151407083471	5.024	RK	R	depth	superiortemporal
RK3	37.8755	13.1225	-5.57610437447226	5.024	RK	R	depth	superiortemporal
RK4	35.6993	15.656	-1.79404724683874	5.024	RK	R	depth	superiortemporal
RK5	34.6587	18.7078	0.840502085848512	5.024	RK	R	depth	insula
RK6	32.7075	21.2719	3.56593919622287	5.024	RK	R	depth	insula
RK7	30.8073	23.9511	5.76015943981011	5.024	RK	R	depth	insula
RK8	29.4244	26.0976	8.58842457321471	5.024	RK	R	depth	insula
RK9	27.6314	27.8095	10.7771204945921	5.024	RK	R	depth	insula
RK10	26.0573	29.1351	12.7206659762108	5.024	RK	R	depth	insula
RK11	24.4823	30.4897	15.2167297511898	5.024	RK	R	depth	parsopercularis
RK12	22.8651	31.8838	17.6541488701483	5.024	RK	R	depth	rostralmiddlefrontal
RK13	21.1612	33.853	20.9984343335014	5.024	RK	R	depth	rostralmiddlefrontal
RK14	19.2291	35.963	24.0856670686758	5.024	RK	R	depth	rostralmiddlefrontal
RK15	17.3864	37.9597	27.4620422936663	5.024	RK	R	depth	rostralmiddlefrontal
RK16	16.0247	40.5503	31.4750372297452	5.024	RK	R	depth	rostralmiddlefrontal
RJ1	25.0079	24.1559	6.14799520271695	5.024	RJ	R	depth	insula
RJ2	25.7467	21.3782	6.98434967229375	5.024	RJ	R	depth	insula
RJ3	25.3914	16.6151	7.52300962228213	5.024	RJ	R	depth	insula
RJ4	27.2822	11.4775	9.50402581385618	5.024	RJ	R	depth	insula
RJ5	27.2712	6.64506	10.9246286869995	5.024	RJ	R	depth	transversetemporal
RJ6	28.4719	1.87558	12.222284593639	5.024	RJ	R	depth	superiortemporal
RJ7	28.5401	-2.90714	13.5787545619443	5.024	RJ	R	depth	superiortemporal
RJ8	28.1075	-8.33967	14.585222685741	5.024	RJ	R	depth	superiortemporal
RJ9	28.7032	-14.9247	15.1982112732014	5.024	RJ	R	depth	superiortemporal
RJ10	28.9358	-21.0786	16.5483927902991	5.024	RJ	R	depth	superiortemporal
RJ11	28.831	-25.9753	18.0265066582319	5.024	RJ	R	depth	superiortemporal
RJ12	29.7304	-30.752	19.6883739564873	5.024	RJ	R	depth	superiortemporal
RJ13	30.8952	-35.8374	19.762969340577	5.024	RJ	R	depth	bankssts
RJ14	33.464	-73.467	32.4639789236266	5.024	RJ	R	depth	inferiorparietal
RJ15	33.0002	-78.9541	34.0082381164552	5.024	RJ	R	depth	inferiorparietal
RJ16	35.4203	-84.2241	35.2984883398718	5.024	RJ	R	depth	inferiorparietal
RI1	46.6603	13.8145	-27.9887505294369	5.024	RI	R	depth	superiortemporal
RI2	46.7959	6.13156	-26.1896060511937	5.024	RI	R	depth	superiortemporal
RI3	45.1439	1.4339	-20.7667296597324	5.024	RI	R	depth	superiortemporal
RI4	41.7865	-3.00802	-14.7753441438145	5.024	RI	R	depth	superiortemporal
RI5	39.8984	-8.47201	-9.48010308130705	5.024	RI	R	depth	superiortemporal
RI6	38.3562	-13.3333	-4.22825170643338	5.024	RI	R	depth	superiortemporal
RI7	37.7816	-19.1736	1.29774405936006	5.024	RI	R	depth	superiortemporal
RI8	37.7191	-25.0418	5.26109211204171	5.024	RI	R	depth	superiortemporal
RI9	36.8964	-29.1264	9.27749057634442	5.024	RI	R	depth	superiortemporal
RI10	36.868	-32.2993	13.7147757783704	5.024	RI	R	depth	superiortemporal
RI11	37.0764	-35.2511	16.4740342917105	5.024	RI	R	depth	bankssts
RI12	36.3357	-39.0128	19.3572113347588	5.024	RI	R	depth	bankssts
RI13	34.6602	-42.9572	23.5383798986085	5.024	RI	R	depth	middletemporal
RI14	32.513	-72.0465	53.3238575417013	5.024	RI	R	depth	inferiorparietal
RI15	32.6478	-75.3249	56.3442014142706	5.024	RI	R	depth	inferiorparietal
RI16	33.4373	-79.6772	60.5497804318326	5.024	RI	R	depth	inferiorparietal
RIMC1	45.2323	-35.5129	-13.9825775371721	5.024	RIMC	R	depth	fusiform
RIMC2	47.1529	-38.0058	-11.9145737408347	5.024	RIMC	R	depth	fusiform
RIMC3	49.0434	-41.3855	-9.40020818823277	5.024	RIMC	R	depth	fusiform
RIMC4	49.791	-43.949	-7.00352649624865	5.024	RIMC	R	depth	fusiform
RIMC5	50.9943	-46.0756	-4.20211075236718	5.024	RIMC	R	depth	fusiform
RIMC6	52.565	-48.445	-1.73461624890029	5.024	RIMC	R	depth	fusiform
RIMC7	54.1457	-51.6626	-0.41968981307366	5.024	RIMC	R	depth	lateraloccipital
RIMC8	55.8192	-55.0966	0.663176273575258	5.024	RIMC	R	depth	lateraloccipital
RIMC9	55.9813	-58.0486	1.43050151487916	5.024	RIMC	R	depth	lateraloccipital
RIMC10	54.2608	-61.5199	2.17327294657857	5.024	RIMC	R	depth	lateraloccipital
RIMC11	52.1565	-64.9244	2.98870717536339	5.024	RIMC	R	depth	lateraloccipital
RIMC12	50.7455	-68.5177	4.1894015937861	5.024	RIMC	R	depth	lateraloccipital
RIMC13	49.7286	-71.5615	5.18765033598972	5.024	RIMC	R	depth	lateraloccipital
RIMC14	49.238	-76.2475	6.65200675550251	5.024	RIMC	R	depth	lateraloccipital
RIMC15	49.4191	-80.1696	8.33843765005223	5.024	RIMC	R	depth	lateraloccipital
RIMC16	49.3237	-83.1973	9.75955894204989	5.024	RIMC	R	depth	lateraloccipital
RO1	15.3506	44.69	-16.3586173703717	5.024	RO	R	depth	lateralorbitofrontal
RO2	18.1886	44.5721	-15.8967996519492	5.024	RO	R	depth	lateralorbitofrontal
RO3	21.4049	44.4072	-14.6201544948823	5.024	RO	R	depth	lateralorbitofrontal
RO4	24.9048	44.1081	-13.8661152622958	5.024	RO	R	depth	lateralorbitofrontal
RO5	28.8084	42.8359	-12.9800843549374	5.024	RO	R	depth	lateralorbitofrontal
RO6	32.464	41.6175	-12.7436746106594	5.024	RO	R	depth	lateralorbitofrontal
RO7	35.8934	41.6391	-11.663001236869	5.024	RO	R	depth	parsorbitalis
RO8	40.4886	41.7579	-7.98240770373938	5.024	RO	R	depth	parsorbitalis
RO9	45.0935	41.4952	-4.93962569440594	5.024	RO	R	depth	parsorbitalis
RO10	49.1352	41.7802	-2.83197130271404	5.024	RO	R	depth	parstriangularis
ROTWO1	17.1146	36.4414	-20.7163840082364	5.024	ROTWO	R	depth	lateralorbitofrontal
ROTWO2	20.1025	36.2293	-20.1453149941737	5.024	ROTWO	R	depth	lateralorbitofrontal
ROTWO3	23.0354	35.6375	-17.7716983677799	5.024	ROTWO	R	depth	lateralorbitofrontal
ROTWO4	25.425	35.317	-15.7464297848617	5.024	ROTWO	R	depth	lateralorbitofrontal
ROTWO5	28.0018	34.0652	-13.4819927199504	5.024	ROTWO	R	depth	lateralorbitofrontal
ROTWO6	30.0441	32.6786	-11.6403421176012	5.024	ROTWO	R	depth	lateralorbitofrontal
ROTWO7	33.4615	32.7599	-9.88568640883934	5.024	ROTWO	R	depth	lateralorbitofrontal
ROTWO8	37.9544	33.756	-6.96920080254527	5.024	ROTWO	R	depth	lateralorbitofrontal
ROTWO9	41.365	34.7891	-4.02993371674545	5.024	ROTWO	R	depth	parstriangularis
ROTWO10	44.8145	35.1151	-1.28793594538254	5.024	ROTWO	R	depth	parstriangularis
ROTWO11	48.0448	35.9226	0.770494523601477	5.024	ROTWO	R	depth	parstriangularis
ROTWO12	51.9114	37.4785	2.25010573085887	5.024	ROTWO	R	depth	parstriangularis
RG1	5.16727	15.7246	25.5584035165972	5.024	RG	R	depth	caudalanteriorcingulate
RG2	8.07656	16.6077	25.4346234332847	5.024	RG	R	depth	caudalanteriorcingulate
RG3	10.4319	17.4875	25.7542320676774	5.024	RG	R	depth	caudalanteriorcingulate
RG4	12.8107	18.2316	25.168920277566	5.024	RG	R	depth	caudalanteriorcingulate
RG5	16.1187	18.7504	24.9019342781286	5.024	RG	R	depth	caudalanteriorcingulate
RG6	19.6317	19.3419	24.8994381377121	5.024	RG	R	depth	superiorfrontal
RG7	23.4706	20.1472	24.7979122576311	5.024	RG	R	depth	caudalmiddlefrontal
RG8	28.1959	21.253	25.9156981501233	5.024	RG	R	depth	caudalmiddlefrontal
RG9	31.9289	22.7139	26.7975276510886	5.024	RG	R	depth	caudalmiddlefrontal
RG10	35.0834	24.4213	28.5504898446976	5.024	RG	R	depth	parsopercularis
RG11	37.5013	26.0959	29.6862703037132	5.024	RG	R	depth	parsopercularis
RG12	41.0463	27.7481	30.8798721630583	5.024	RG	R	depth	parsopercularis
RG13	44.4459	28.7	30.8145064691274	5.024	RG	R	depth	parsopercularis
RG14	47.7279	28.4283	30.9531324149235	5.024	RG	R	depth	parsopercularis
RF1	7.13891	36.0168	16.6898560817207	5.024	RF	R	depth	caudalanteriorcingulate
RF2	9.6402	35.3294	17.477707859403	5.024	RF	R	depth	caudalanteriorcingulate
RF3	13.1054	34.9289	18.9467328484406	5.024	RF	R	depth	superiorfrontal
RF4	16.5241	34.0249	19.3925852233989	5.024	RF	R	depth	superiorfrontal
RF5	19.3872	33.3502	20.5317100496152	5.024	RF	R	depth	rostralmiddlefrontal
RF6	22.5732	33.2828	21.6082894579736	5.024	RF	R	depth	rostralmiddlefrontal
RF7	26.6683	33.2912	23.5997792810548	5.024	RF	R	depth	rostralmiddlefrontal
RF8	30.6087	34.3755	25.5244126705976	5.024	RF	R	depth	rostralmiddlefrontal
RF9	33.5279	36.2296	27.0679211931304	5.024	RF	R	depth	rostralmiddlefrontal
RF10	37.3938	37.3674	27.5323897536509	5.024	RF	R	depth	rostralmiddlefrontal
RF11	41.3016	37.8269	27.5893499832111	5.024	RF	R	depth	rostralmiddlefrontal
RF12	45.7923	37.2423	28.0240398464882	5.024	RF	R	depth	rostralmiddlefrontal
RSTG1	51.0906	-34.1187	11.7125380006937	5.024	RSTG	R	depth	middletemporal
RSTG2	52.621	-31.7073	12.2101130718301	5.024	RSTG	R	depth	middletemporal
RSTG3	55.5001	-29.8419	11.8236268986142	5.024	RSTG	R	depth	middletemporal
RSTG4	57.91	-29.2336	11.6125206167273	5.024	RSTG	R	depth	middletemporal
RSTG5	60.7161	-28.687	10.6548679409315	5.024	RSTG	R	depth	middletemporal
RSTG6	63.4925	-28.392	9.63439447169361	5.024	RSTG	R	depth	middletemporal
RSTG7	65.5295	-27.8166	9.37277698663263	5.024	RSTG	R	depth	middletemporal
RSTG8	67.6151	-26.9361	9.24384415987683	5.024	RSTG	R	depth	middletemporal
RSTC1	58.4159	-38.5982	11.0138659813783	5.024	RSTC	R	depth	inferiortemporal
RSTC2	59.6184	-36.5941	11.6103191448373	5.024	RSTC	R	depth	inferiortemporal
RSTC3	61.0483	-34.9059	11.7970056872159	5.024	RSTC	R	depth	inferiortemporal
RSTC4	62.5366	-33.4411	11.1796781590492	5.024	RSTC	R	depth	middletemporal
RSTC5	63.2522	-31.8221	10.8422804729483	5.024	RSTC	R	depth	middletemporal
RSTC6	64.855	-30.4325	10.0012584806244	5.024	RSTC	R	depth	middletemporal
RSTC7	66.2849	-29.1716	9.77152177320107	5.024	RSTC	R	depth	middletemporal
RSTC8	68.2132	-27.9248	9.88123410228908	5.024	RSTC	R	depth	middletemporal
RSTCTWO1	53.7016	-43.819	18.9543372628916	5.024	RSTCTWO	R	depth	bankssts
RSTCTWO2	53.7295	-42.8266	20.7274230506135	5.024	RSTCTWO	R	depth	bankssts
RSTCTWO3	54.248	-39.8996	23.4233040522425	5.024	RSTCTWO	R	depth	bankssts
RSTCTWO4	54.6838	-38.5283	25.122568587504	5.024	RSTCTWO	R	depth	bankssts
RSTCTWO5	55.11	-36.6827	27.2242790814364	5.024	RSTCTWO	R	depth	bankssts
RSTCTWO6	56.4249	-32.1607	31.4726326420131	5.024	RSTCTWO	R	depth	bankssts
RSTCTWO7	57.9881	-28.7693	35.8754430526269	5.024	RSTCTWO	R	depth	supramarginal
RSTCTWO8	59.572	-27.5426	38.8753732462837	5.024	RSTCTWO	R	depth	supramarginal
RSTCTWO9	60.2721	-27.3731	39.2704562575162	5.024	RSTCTWO	R	depth	supramarginal
RSTCTWO10	62.2893	-26.501	42.085256641868	5.024	RSTCTWO	R	depth	supramarginal
RSTGTWO1	36.4142	-28.2116	26.3138563776083	5.024	RSTGTWO	R	depth	bankssts
RSTGTWO2	39.2234	-26.5044	25.6617554488997	5.024	RSTGTWO	R	depth	superiortemporal
RSTGTWO3	42.3927	-24.873	24.7927131754608	5.024	RSTGTWO	R	depth	superiortemporal
RSTGTWO4	46.0619	-23.417	22.9668844820579	5.024	RSTGTWO	R	depth	bankssts
