name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LB1	-26.853	-1.01212	-23.5889288289491	-999	LB	L	depth	-23.6346	-4.34027	-15.5444	Left Amygdala	n/a	n/a	Left Amy
LB2	-29.555	-2.76343	-25.0128300378705	-999	LB	L	depth	-26.6193	-5.7008	-16.007	Left Amygdala	n/a	n/a	Left Amy
LB3	-35.8195	-4.16252	-25.1417810684519	-999	LB	L	depth	-31.6126	-6.87255	-15.5441	Left Cerebral White Matter	n/a	n/a	n/a
LB4	-40.6778	-7.0504	-27.0062713009247	-999	LB	L	depth	-36.6565	-7.55008	-16.6654	Left Cerebral White Matter	fusiform	n/a	n/a
LB5	-44.4492	-9.88809	-26.5596644153924	-999	LB	L	depth	-42.6626	-9.05847	-17.0279	Left Cerebral White Matter	fusiform	n/a	n/a
LB6	-48.139	-10.6733	-24.4345995640123	-999	LB	L	depth	-47.6558	-10.2302	-16.5651	Left Cerebral White Matter	middletemporal	n/a	n/a
LB7	-52.5052	-11.5941	-23.9244270507735	-999	LB	L	depth	-52.6547	-11.6893	-16.961	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LB8	-59.1978	-12.2086	-23.8059607130329	-999	LB	L	depth	-58.6608	-13.1977	-17.3235	Left MTG middle temporal gyrus	middletemporal	n/a	n/a
LC1	-30.7583	-17.9841	-25.4466450340798	-999	LC	L	depth	-28.1004	-18.5469	-14.2359	Left Cerebral White Matter	parahippocampal	n/a	Left CA1
LC2	-34.1454	-18.7567	-26.2325156803148	-999	LC	L	depth	-31.1216	-18.6947	-14.136	Left PHG parahippocampal gyrus	parahippocampal	BA36	Left PRC
LC3	-40.3141	-19.9307	-25.7486361378583	-999	LC	L	depth	-36.1512	-18.6537	-13.1109	Left FuG fusiform gyrus	fusiform	n/a	Left PRC
LC4	-45.5128	-19.8563	-23.9949660823111	-999	LC	L	depth	-42.1937	-18.9493	-12.911	Left Cerebral White Matter	fusiform	n/a	n/a
LC5	-48.0705	-20.061	-24.2443928407292	-999	LC	L	depth	-47.2291	-19.1957	-12.7445	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
LC6	-54.508	-20.0518	-22.720640247077	-999	LC	L	depth	-53.2294	-20.4166	-12.2484	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
LC7	-60.6559	-19.787	-20.3518379161663	-999	LC	L	depth	-58.2563	-20.2319	-10.794	Left Cerebral White Matter	middletemporal	n/a	n/a
LC8	-66.7475	-20.5521	-19.4808179803261	-999	LC	L	depth	-64.2987	-20.5276	-10.5942	Left MTG middle temporal gyrus	middletemporal	n/a	n/a
LS1	-6.16396	-49.559	29.3115586089742	-999	LS	L	depth	-4.24441	-41.3295	25.6434	Left PCgG posterior cingulate gyrus	isthmuscingulate	n/a	n/a
LS2	-8.89325	-49.7681	30.2659039727202	-999	LS	L	depth	-7.2178	-42.1093	27.0134	Left Cerebral White Matter	precuneus	n/a	n/a
LS3	-11.1965	-51.6243	31.5820317185692	-999	LS	L	depth	-10.1492	-43.8134	28.7036	Left PCgG posterior cingulate gyrus	isthmuscingulate	n/a	n/a
LS4	-14.3705	-52.8023	32.0708614942068	-999	LS	L	depth	-13.1225	-44.5933	30.0737	Left Cerebral White Matter	precuneus	n/a	n/a
LS5	-17.5327	-53.2834	32.6021650159997	-999	LS	L	depth	-16.0932	-45.2275	31.9147	Left Cerebral White Matter	precuneus	n/a	n/a
LS6	-20.453	-53.8864	32.3446421496479	-999	LS	L	depth	-19.0666	-46.0074	33.2849	Left Cerebral White Matter	precuneus	n/a	n/a
LS7	-23.6462	-55.5728	33.2358654508242	-999	LS	L	depth	-21.9923	-47.4198	35.9165	Left Cerebral White Matter	precuneus	n/a	n/a
LS8	-26.7993	-56.6691	32.9843398857581	-999	LS	L	depth	-24.9657	-48.1998	37.2866	Left Cerebral White Matter	superiorparietal	n/a	n/a
LS9	-29.9025	-57.7515	33.4406528690518	-999	LS	L	depth	-27.9363	-48.8338	39.1276	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LS10	-33.3381	-60.2682	33.7508962686615	-999	LS	L	depth	-30.8677	-50.5378	40.8177	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LS11	-36.1338	-61.5768	35.3959006840937	-999	LS	L	depth	-33.8354	-51.0262	43.1294	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LS12	-38.4853	-62.8136	36.890889921589	-999	LS	L	depth	-36.806	-51.6602	44.9703	Left Cerebral White Matter	inferiorparietal	n/a	n/a
