name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
1LD1	-14.9507	1.37453	-22.2465290494569	-999	1LD	L	depth	-14.7601	-4.76344	-17.1519	Left Amygdala	n/a	n/a	Left Amy
1LD2	-20.1558	1.87701	-21.7113369857742	-999	1LD	L	depth	-19.685	-4.8801	-17.0537	Left Amygdala	n/a	n/a	Left Amy
1LD3	-26.4557	2.59017	-23.068529000126	-999	1LD	L	depth	-25.17	-4.10964	-17.773	Left Amygdala	n/a	n/a	Left Amy
1LD4	-31.9032	1.3579	-22.8821442643948	-999	1LD	L	depth	-30.0947	-4.22631	-17.6747	Left Amygdala	n/a	n/a	Left Amy
1LD5	-36.842	0.259163	-23.3881746348199	-999	1LD	L	depth	-35.0405	-4.65001	-18.6908	Left Cerebral White Matter	n/a	n/a	n/a
1LD6	-41.4539	-0.205027	-23.7293452341965	-999	1LD	L	depth	-39.9863	-5.07373	-19.7069	Left Cerebral White Matter	n/a	n/a	n/a
1LD7	-45.9611	-1.28514	-24.0325232315315	-999	1LD	L	depth	-45.4582	-5.20337	-19.5978	Left Cerebral White Matter	inferiortemporal	n/a	n/a
1LD9	-56.4931	-2.77083	-24.046041409614	-999	1LD	L	depth	-54.2449	-5.87138	-21.0947	Left Cerebral White Matter	middletemporal	n/a	n/a
1LD10	-61.2632	-2.70397	-22.8402865881089	-999	1LD	L	depth	-59.1814	-5.61479	-21.6892	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
3LD1	-34.5052	-4.2547	-50.5510580554446	-999	3LD	L	depth	-35.4332	-8.74893	-39.7138	Left ITG inferior temporal gyrus	fusiform	n/a	n/a
3LD2	-40.4361	-4.4094	-48.0842143735248	-999	3LD	L	depth	-40.3369	-8.55867	-38.5012	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
3LD3	-45.1681	-4.09407	-46.8121465843208	-999	3LD	L	depth	-44.7064	-7.45521	-38.128	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
3LD4	-51.1548	-4.10407	-43.3902832357993	-999	3LD	L	depth	-49.5786	-6.80445	-35.2437	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
3LD5	-55.0254	-1.58945	-40.6657050637455	-999	3LD	L	depth	-52.2646	-5.04809	-32.6745	Left MTG middle temporal gyrus	inferiortemporal	n/a	Left Middle Temporal Gyrus
3LD6	-57.9294	1.31	-35.111561492653	-999	3LD	L	depth	-56.592	-3.33067	-30.0725	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
3LD10	-75.512	3.70478	-29.7983401435152	-999	3LD	L	depth	-75.6554	0.231198	-25.3538	n/a	middletemporal	n/a	n/a
5LD1	-28.0624	19.4543	-46.7976010229608	-999	5LD	L	depth	-26.0107	14.4744	-36.2744	n/a	temporalpole	n/a	n/a
5LD2	-34.4542	18.5819	-44.4072215969722	-999	5LD	L	depth	-31.4486	13.7516	-34.2223	Left TMP temporal pole	temporalpole	n/a	n/a
5LD3	-38.6252	18.0379	-42.1118638050123	-999	5LD	L	depth	-35.2345	13.2211	-31.6459	Left TMP temporal pole	temporalpole	n/a	n/a
5LD4	-43.2934	18.6927	-41.4926345553425	-999	5LD	L	depth	-40.1278	13.5649	-29.8761	Left TMP temporal pole	middletemporal	n/a	n/a
5LD5	-47.0339	19.0276	-37.3955407274131	-999	5LD	L	depth	-44.4725	13.3948	-27.9815	Left TMP temporal pole	middletemporal	n/a	n/a
5LD6	-48.5651	18.6263	-31.3930052723961	-999	5LD	L	depth	-48.2688	12.7108	-25.9622	Left TMP temporal pole	superiortemporal	n/a	n/a
7LD1	-22.0763	-13.6697	-23.6887204884635	-999	7LD	L	depth	-21.9425	-17.3772	-19.1762	Left PHG parahippocampal gyrus	entorhinal	ERC	Left EC
7LD2	-27.953	-11.9741	-25.7073817352244	-999	7LD	L	depth	-26.8908	-16.7472	-20.4636	Left Hippocampus	entorhinal	SUB	Left Sub
7LD3	-33.9891	-12.2346	-28.7308343731944	-999	7LD	L	depth	-32.3651	-15.8232	-20.6258	Left Inf Lat Vent	entorhinal	n/a	n/a
7LD4	-38.3841	-11.7139	-30.3946545677688	-999	7LD	L	depth	-36.2191	-15.1673	-21.9351	Left FuG fusiform gyrus	inferiortemporal	BA36	Left PRC
7LD5	-43.4982	-12.2079	-29.7587684103054	-999	7LD	L	depth	-41.1438	-15.284	-21.8368	Left Cerebral White Matter	inferiortemporal	BA36	Left PRC
7LD6	-47.5851	-13.6688	-30.4141143164647	-999	7LD	L	depth	-46.0792	-15.5543	-22.2957	Left Cerebral White Matter	inferiortemporal	n/a	n/a
7LD7	-52.3558	-14.3037	-30.6310883807264	-999	7LD	L	depth	-51.5722	-15.9909	-23.3009	Left Cerebral White Matter	inferiortemporal	n/a	n/a
7LD8	-57.1922	-14.2497	-29.6760310054415	-999	7LD	L	depth	-56.5073	-16.2611	-23.7598	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
7LD9	-62.0445	-13.6573	-28.3471115125084	-999	7LD	L	depth	-61.4532	-16.6848	-24.7759	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
9LD1	-23.143	-22.2098	-19.2175918826853	-999	9LD	L	depth	-22.975	-25.2187	-14.7554	Left PHG parahippocampal gyrus	n/a	n/a	Left MTL WM
9LD2	-28.3292	-23.2107	-18.1992745218891	-999	9LD	L	depth	-27.8763	-26.0821	-13.2715	Left Cerebral White Matter	parahippocampal	n/a	Left MTL WM
