name	x	y	z	size	group	hemisphere	type	ind.region
LB1	-28.5421	-10.7584	-19.1412877630622	5.024	LB	L	depth	insula
LB2	-32.0653	-11.7065	-21.8570422475265	5.024	LB	L	depth	insula
LB3	-36.8881	-12.1569	-23.6892430215911	5.024	LB	L	depth	insula
LB9	-58.746	-9.34154	-21.4714542135998	5.024	LB	L	depth	middletemporal
LB10	-62.6288	-9.58714	-21.849971836063	5.024	LB	L	depth	middletemporal
LB11	-66.3907	-11.9732	-24.1324716335684	5.024	LB	L	depth	middletemporal
LA1	-23.2769	-1.92241	-23.8775886613582	5.024	LA	L	depth	insula
LA2	-26.5044	-1.96735	-24.3871975907355	5.024	LA	L	depth	insula
LA3	-30.3506	-1.7579	-26.2550734855899	5.024	LA	L	depth	insula
LA8	-49.0217	6.2584	-24.7723851577625	5.024	LA	L	depth	middletemporal
LA9	-52.3693	7.21188	-24.8111286978372	5.024	LA	L	depth	middletemporal
LA10	-57.4745	7.09588	-25.2437290241126	5.024	LA	L	depth	middletemporal
LI1	-21.5766	4.81652	-41.9599232604452	5.024	LI	L	depth	fusiform
LI2	-22.8963	4.67891	-42.2028400515487	5.024	LI	L	depth	entorhinal
LI3	-26.4943	4.79235	-42.5652191554104	5.024	LI	L	depth	entorhinal
LI6	-39.5696	6.32842	-36.8488800773458	5.024	LI	L	depth	inferiortemporal
LI7	-44.3848	12.0821	-33.000083351103	5.024	LI	L	depth	middletemporal
LI9	-51.3908	15.1764	-30.3880790466401	5.024	LI	L	depth	middletemporal
LI10	-55.581	15.3285	-31.4302900539443	5.024	LI	L	depth	middletemporal
LT1	-34.1923	-20.1066	0.663903740750703	5.024	LT	L	depth	insula
LT2	-36.9023	-20.7222	1.00882759137661	5.024	LT	L	depth	insula
LT3	-41.3572	-21.1576	1.50833430520853	5.024	LT	L	depth	transversetemporal
LT5	-48.8447	-19.9735	2.80917810563309	5.024	LT	L	depth	superiortemporal
LT6	-51.1924	-19.0767	4.53955842440831	5.024	LT	L	depth	superiortemporal
LT8	-59.5134	-20.4662	6.42793748829814	5.024	LT	L	depth	superiortemporal
LT9	-63.793	-22.6045	6.74182078323837	5.024	LT	L	depth	superiortemporal
LT10	-67.2943	-25.9972	5.79639074763951	5.024	LT	L	depth	superiortemporal
LC1	-28.3009	-29.3403	-12.4734071492838	5.024	LC	L	depth	insula
