name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
AMY1	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY2	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY3	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY4	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY5	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY6	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY7	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY8	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY9	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY10	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY11	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
AMY12	SEEG	V	n/a	n/a	AMY	1000	depth	n/a
HCH1	SEEG	V	n/a	n/a	HCH	1000	depth	n/a
HCH2	SEEG	V	n/a	n/a	HCH	1000	depth	n/a
HCH3	SEEG	V	n/a	n/a	HCH	1000	depth	n/a
HCH4	SEEG	V	n/a	n/a	HCH	1000	depth	n/a
HCH5	SEEG	V	n/a	n/a	HCH	1000	depth	n/a
HCH6	SEEG	V	n/a	n/a	HCH	1000	depth	n/a
HCH7	SEEG	V	n/a	n/a	HCH	1000	depth	n/a
HCH8	SEEG	V	n/a	n/a	HCH	1000	depth	n/a
HCB1	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB2	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB3	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB4	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB5	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB6	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB7	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB8	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB9	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB10	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB11	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB12	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB13	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
HCB14	SEEG	V	n/a	n/a	HCB	1000	depth	n/a
PBT1	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT2	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT3	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT4	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT5	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT6	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT7	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT8	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT9	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT10	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT11	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
PBT12	SEEG	V	n/a	n/a	PBT	1000	depth	n/a
TO1	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO2	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO3	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO4	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO5	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO6	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO7	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO8	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO9	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO10	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO11	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO12	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO13	SEEG	V	n/a	n/a	TO	1000	depth	n/a
TO14	SEEG	V	n/a	n/a	TO	1000	depth	n/a
HG1	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG2	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG3	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG4	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG5	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG6	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG7	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG8	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG9	SEEG	V	n/a	n/a	HG	1000	depth	n/a
HG10	SEEG	V	n/a	n/a	HG	1000	depth	n/a
ACC1	SEEG	V	n/a	n/a	ACC	1000	depth	n/a
ACC2	SEEG	V	n/a	n/a	ACC	1000	depth	n/a
ACC3	SEEG	V	n/a	n/a	ACC	1000	depth	n/a
