name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
L1D1-L1D2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L1D2-L1D3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L1D3-L1D4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L1D4-L1D5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L1D5-L1D6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L1D6-L1D7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L1D7-L1D8	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L1D8-L1D9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L1D9-L1D10	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D1-L3D2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D2-L3D3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D3-L3D4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D4-L3D5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D5-L3D6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D6-L3D7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D7-L3D8	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D8-L3D9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L3D9-L3D10	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D1-L5D2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D2-L5D3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D3-L5D4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D4-L5D5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D5-L5D6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D6-L5D7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D7-L5D8	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D8-L5D9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L5D9-L5D10	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L7D1-L7D2	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L7D2-L7D3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L7D3-L7D4	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L7D4-L7D5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L7D5-L7D6	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
L7D6-L7D7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
