name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
LAIH1	-1.10226	55.1955	-20.6855946561213	-999	LAIH	L	strip	-1.11148	53.682	-18.766	medialorbitofrontal
LAIH2	1.0522	55.999	-8.50127753212083	-999	LAIH	R	strip	0.0100679	55.9347	-8.81659	medialorbitofrontal
LAIH3	0.213697	58.6014	1.71014437998552	-999	LAIH	R	strip	1.13404	57.0099	0.129991	superiorfrontal
LAIH4	-0.337765	58.5327	11.998464341516	-999	LAIH	L	strip	2.26402	58.1984	10.3825	superiorfrontal
LMIH1	0.704037	36.1066	31.9474751386507	-999	LMIH	R	strip	4.80373	36.8679	27.5767	superiorfrontal
LMIH2	-1.29266	38.9656	43.1215098463824	-999	LMIH	L	strip	1.65831	43.0102	36.0615	superiorfrontal
LMIH3	-3.62647	42.1395	50.4159811362244	-999	LMIH	L	strip	-7.23549	44.4319	39.8792	superiorfrontal
LMIH4	-13.2169	42.46	53.4717314023244	-999	LMIH	L	strip	-16.6112	40.2921	40.4457	superiorfrontal
LPIH1	4.1839	-7.02444	66.3439362746181	-999	LPIH	R	strip	0.399256	-1.62957	62.6158	superiorfrontal
LPIH2	2.29438	-0.859449	56.3367157548754	-999	LPIH	R	strip	1.27424	8.82218	58.7984	superiorfrontal
LPIH3	-1.24648	8.21783	45.2818427275058	-999	LPIH	L	strip	2.1706	17.7329	55.103	superiorfrontal
LPIH4	-0.212832	22.5078	54.4809966721521	-999	LPIH	L	strip	0.943571	28.0933	50.6052	superiorfrontal
LG1	-22.3303	64.9305	20.4901182478574	-999	LG	L	grid	-18.2107	61.2989	11.3956	rostralmiddlefrontal
LG2	-25.1132	58.338	26.6647304970034	-999	LG	L	grid	-19.1004	54.9507	19.3337	rostralmiddlefrontal
LG3	-24.5341	52.4338	39.6047582866323	-999	LG	L	grid	-18.9423	48.6059	27.245	superiorfrontal
LG4	-23.9576	43.0481	49.5806881404701	-999	LG	L	grid	-19.8106	40.7166	35.3051	superiorfrontal
LG5	-23.3607	34.9431	52.8781558162168	-999	LG	L	grid	-19.6439	33.2599	42.5636	superiorfrontal
LG6	-23.1599	27.0468	60.9209974995211	-999	LG	L	grid	-20.5267	26.3981	50.5424	superiorfrontal
LG7	-20.5213	15.9643	65.5855653991442	-999	LG	L	grid	-20.3716	18.7719	56.3323	superiorfrontal
LG8	-23.0823	6.83831	70.3221400778541	-999	LG	L	grid	-20.2167	11.1459	62.1223	superiorfrontal
LG9	-33.8828	59.769	15.015087977971	-999	LG	L	grid	-26.5818	57.7665	8.18267	rostralmiddlefrontal
